project,site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,crownclass,crownwidth_m,decay,scorch_ht_m,torch_ht_m,bolechar_m,healthCode,notes,ht2dead_m,scorch_percent,torch_percent,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin,samplingTime,Beetles2019,DeadPriorFire
CPFMP,bearmountain,2019,BM 1,prefire,"",975,live,pipo,37.5,14,3,,IN,3.9,2,,,0.5,"","",1.9,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",dead,cade,8.6,1.7,,,"",,2,,,1.6,"","",1.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",live,cade,31.1,12,8,,IN,0.5,1,,,4,"","",4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",live,cade,38.8,18,10,,IN,1,1,,,4,"","",2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",live,pipo,44.1,33,10,,CO,2,1,,,0.7,"","",7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",live,pipo,46.4,26,11,,CO,1.5,1,,,3,"","",4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",live,pipo,57.7,28,17,,CO,1,1,,,6,"","",7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",live,pipo,78.4,42,18,,CO,3,2,,,2,"","",12,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",38,0.22,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",20,0.15,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",20,0.14,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",11,0.2,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",10,0.28,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",28,0.25,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",10,0.19,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",14,0.18,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",13,0.15,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",15,0.1,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",16,0.14,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",10,0.19,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",14,0.13,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",16,0.19,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",21,0.14,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",15,0.11,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",15,0.15,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",28,0.24,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",42,0.2,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",15,0.11,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",15,0.18,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,5,,,,"","",,,,"","",48,0.19,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,cade,,,,,"",,5,,,,"","",,,,"","",30,0.2,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",17,0.13,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",26,0.15,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"","",stump,pipo,,,,,"",,3,,,,"","",,,,"","",50,0.26,"","",,,
CPFMP,bearmountain,2019,BM10,prefire,"",984,live,cade,33.5,11.8,8,,IN,0.5,1,,,5,"","",2.2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",dead,cade,10.9,4,,,"",,2,,,1.5,"","",0.4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",dead,cade,11.4,3,,,"",,2,,,1.2,"","",1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",dead,cade,14.6,4,,,"",,2,,,1.5,"","",0.2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",dead,cade,14.9,7,,,"",,2,,,3,"","",1.2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",dead,cade,15.2,5,,,"",,2,,,3,"","",0.2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",dead,cade,18,6,,,"",,2,,,2,"","",1.7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",dead,cade,25.9,8,,,"",,2,,,3,"","",1.2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",live,cade,16.5,6,4.5,,IN,0.75,2,,,1.5,"","",1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",live,cade,28.2,9,6,,IN,1.5,1,,,3,"","",0.3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",27.5,0.8,"","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",26,0.17,"","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",44,0.17,"","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",15,0.24,"","",,,
CPFMP,bearmountain,2019,BM11,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",40,0.37,"","",,,
CPFMP,bearmountain,2019,BM11,prefire,"",985,live,pipo,19.3,5,3,,IN,2,2,2.5,,2,"","",1.4,10,,"","","","","","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",dead,abco,29.8,19,,,"",,2,,,2.5,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",dead,abco,41.5,10,,,"",,2,,,,"","",1.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",dead,cade,17,7,,,"",,2,,,,"","",2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",dead,cade,105.4,3,,,"",,5,,,,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",dead,cade,117.7,4,,,"",,5,,,,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",live,pila,100.3,40,24,,CO,4,2,,,9,"","",6,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",8.5,0.16,"","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",stump,pila,,,,,"",,2,,,,"","",,,,"","",55,0.15,"","",,,
CPFMP,bearmountain,2019,BM12,prefire,"","",stump,pipo,,,,,"",,3,,,,"","",,,,"","",52,0.2,"","",,,
CPFMP,bearmountain,2019,BM12,prefire,"",986,live,pipo,82.7,35,15,,CO,5,1,,,,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",dead,cade,8,4,,,"",,1,,,1.5,"","",0.2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",dead,pipo,25.4,13,,,"",,2,,,4,"","",1.6,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",dead,pipo,37.1,24,,,"",,1,,,6,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",dead,quke,7.7,4,,,"",,2,,,4,"","",0.1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",dead,quke,42.7,3,,,"",,3,,,3,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",live,cade,25.6,8,5,,IN,2,2,,,3.5,"","",0.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",live,cade,27.8,10,7,,IN,2,2,,,4,"","",1.7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"","",live,pipo,41.1,19,9,,CO,3,2,,,6,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"",987,live,cade,28.2,11,7,,IN,1.5,2,,,4,"","",2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM13,prefire,"",stump,"",cade,,,,,"",,2,,,,"","",,,,"","",27,0.2,"","",,,
CPFMP,bearmountain,2019,BM13,prefire,"",stump,"",cade,,,,,"",,2,,,,"","",,,,"","",31.4,1.1,"","",,,
CPFMP,bearmountain,2019,BM13,prefire,"",stump,"",ukn,,,,,"",,2,,,,"","",,,,"","",15,0.16,"","",,,
CPFMP,bearmountain,2019,BM13,prefire,"",stump,"",ukn,,,,,"",,2,,,,"","",,,,"","",22,0.18,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,10.3,5,,,"",,1,,,5,"","",0.1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,14.2,5,,,"",,1,,,2,"","",0.1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,18.5,6,,,"",,2,,,5,"","",2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,21.7,7,,,"",,1,,,5,"","",0.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,21.8,7,,,"",,1,,,5,"","",2.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,24,7,,,"",,1,,,6,"","",1.3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,24.2,7,,,"",,1,,,5,"","",0.1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",dead,cade,28.5,8,,,"",,1,,,8,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",live,cade,29.5,10,3,,IN,2,2,,,3,"","",1.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"","",live,cade,33.7,11,6,,IN,1.5,1,,,6,"","",4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",988,live,pipo,20.7,6,1.5,,IN,1.5,2,4,,4,"","",0.1,15,,"","","","","","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",cade,,,,,"",,2,,,,"","",,,,"","",15.5,0.15,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",cade,,,,,"",,2,,,,"","",,,,"","",19,0.38,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",cade,,,,,"",,2,,,,"","",,,,"","",29,0.18,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",12,0.27,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",23,0.17,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",20,0.18,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",11.5,0.21,"","",,,
CPFMP,bearmountain,2019,BM14,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",16,0.17,"","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",dead,cade,15.4,5,,,"",,1,,,2.5,"","",0.7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",dead,cade,16.4,5,,,"",,2,,,3,"","",2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",dead,pipo,22.2,2,,,"",,5,,,2,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",dead,quke,50.7,16,,,"",,2,,,,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",dead,quke,55,2,,,"",,5,,,,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",live,pipo,27.5,13.1,8,,IN,1.5,1,8,,5,"","",4,30,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",live,pipo,34.5,19.2,9,,IN,3,1,,,4,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",live,quke,8.6,5.1,1,,IN,2,2,,,,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"","",live,quke,32.6,9,2,,IN,2.5,2,,,3,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"",989,live,pipo,48.9,27,9,,CO,6,2,,,5,"","",6,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM15,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",15,0.8,"","",,,
CPFMP,bearmountain,2019,BM15,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",15,1,"","",,,
CPFMP,bearmountain,2019,BM15,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",7.6,23,"","",,,
CPFMP,bearmountain,2019,BM15,prefire,"",stump,"",unk,,,,,"",,4,,,,"","",,,,"","",12,14,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",dead,cade,23.6,10,,,"",,2,,,2.7,"","",1.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",dead,pipo,22.3,13,,,"",,2,,,2.5,"","",8,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",dead,pipo,32.1,13,,,"",,1,,,7,"","",2.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",dead,quke,39.4,1.45,,,"",,4,,,,"",hardly a tree but still at dbh so was considered,,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",live,cade,36.5,12,6,,IN,3,1,,,2,"","",1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",live,cade,56.2,19,8,,CO,3,1,,,9,"","",7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",live,pije,37.6,19,10,,IN,3,2,,,3,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",live,pije,42.1,24,6,,IN,1,2,,,3,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",live,pije,60.1,30,13,,CO,6,1,,,4,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"","",live,pipo,43.5,25,7,,CO,2.5,2,,,2.5,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",990,live,pipo,47.9,27,8,,CO,2,1,,,3,"","",7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",cade,,,,,"",,3,,,,"","",,,,"","",32,0.2,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",cade,,,,,"",,3,,,,"","",,,,"","",35,0.26,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",cade,,,,,"",,3,,,,"","",,,,"","",55,0.45,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",cade,,,,,"",,4,,,,"","",,,,"","",15,0.09,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",cade,,,,,"",,4,,,,"","",,,,"","",60,0.35,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",cade,,,,,"",,4,,,,"","",,,,"","",35,0.3,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",pipo,,,,,"",,4,,,,"","",,,,"","",41,0.15,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",13,0.43,"","",,,
CPFMP,bearmountain,2019,BM16,prefire,"",stump,"",unk,,,,,"",,3,,,,"","",,,,"","",15,0.11,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"","",dead,pipo,54.7,3.5,,,"",,5,,,3.5,"","",1.3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",cade,,,,,"",,1,,,,"","",,,,"","",55,0.26,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",cade,,,,,"",,1,,,,"","",,,,"","",31,0.27,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",cade,,,,,"",,3,,,,"","",,,,"","",15,0.18,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",cade,,,,,"",,3,,,,"","",,,,"","",25,0.27,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,1,,,,"","",,,,"","",27,0.32,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",54,0.36,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",14,0.34,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",33,0.21,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",33,0.32,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",37,0.29,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",46,0.38,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",13,0.09,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",24,0.26,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,4,,,,"","",,,,"","",19,0.12,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,4,,,,"","",,,,"","",17,0.12,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",pipo,,,,,"",,5,,,,"","",,,,"","",23,0.44,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",25,0.27,"","",,,
CPFMP,bearmountain,2019,BM17,prefire,"",stump,"",unk,,,,,"",,2,,,,"","",,,,"","",21,0.35,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",dead,cade,23.1,6,,,"",,2,,,3,"","",4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",dead,cade,37.8,15,,,"",,1,,,2,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",dead,pipo,24.4,15,,,"",,2,,,2,"","",4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",dead,pipo,24.7,21,,,"",,2,,,4.5,"","",2,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",dead,pipo,34.4,11,,,"",,3,,,1.4,"","",10.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",dead,pipo,55.5,20,,,"",,3,,,4,"","",6,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",dead,quke,16.7,6,,,"",,2,,,,"","",0,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,cade,37.6,16,8,,IN,2.5,2,,,3,"","",4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,cade,38.9,14,8,,IN,2.5,2,,,3.5,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,cade,41,16,7,,IN,2.5,2,,,3,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,cade,44,15,8,,IN,2.5,1,,,3,"","",7,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,cade,60.1,21,8,,CO,4.5,2,,,4,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,pipo,11.9,5,3,,IN,1.5,1,,,,"","",1.6,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,pipo,12,6,3,,IN,0.75,2,,,0.3,"","",1,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,pipo,14.6,10,4,,IN,1.5,1,,,0.3,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,pipo,15.5,7,5,,IN,1,2,,,1.5,"","",3.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"","",live,quke,31.7,23,2.5,,IN,6,1,,,0.5,"","",2.5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",991,live,cade,65.5,22,10,,CO,4,2,,,10,"","",4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",cade,,,,,"",,2,,,,"","",,,,"","",41,0.36,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",cade,,,,,"",,2,,,,"","",,,,"","",50,0.23,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",11,0.18,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",8.5,0.16,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",11,0.25,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",19,0.21,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,2,,,,"","",,,,"","",16.5,0.19,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",13,0.29,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",23.8,0.69,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",10,0.18,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",12,0.28,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,4,,,,"","",,,,"","",11,0.7,"","",,,
CPFMP,bearmountain,2019,BM18,prefire,"",stump,"",pipo,,,,,"",,5,,,,"","",,,,"","",14,0.14,"","",,,
CPFMP,bearmountain,2019,BM19,prefire,"","",dead,pipo,39.9,8,,,"",,2,,,4,"",dead top,4,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM19,prefire,"","",dead,pipo,45.6,11.11,,,"",,2,,,4,"",dead top,,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM19,prefire,"","",live,pipo,40.1,19,7,,IN,2,2,,,0.5,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM19,prefire,"",992,live,cade,117.7,27,5.5,,DO,4.5,2,,,12,"","",5,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM19,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",13.5,0.4,"","",,,
CPFMP,bearmountain,2019,BM19,prefire,"",stump,"",pipo,,,,,"",,3,,,,"","",,,,"","",36.7,1.25,"","",,,
CPFMP,bearmountain,2019,BM19,prefire,"",stump,"",pipo,,,,,"",,5,,,,"","",,,,"","",17.5,0.1,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",dead,pipo,83.2,2.2,,,"",,3,,,2.2,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",dead,quke,24,3,,,"",,3,,,,"","",,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",live,cade,19.9,7,3,,IN,2,2,,,2.5,"","",0.35,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",live,cade,59.3,22,10,,CO,4.5,2,,,2.5,"","",3,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",live,pipo,27.5,15,5,,IN,3,"",2,4.8,1.7,"","",0.9,1,20,"","","","","","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",live,pipo,44.2,29,13,,CO,3,1,,,3,"","",8,,,"","","","","","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,1,,,,"","",,,,"","",57,0.43,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",25,0.18,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",27,0.42,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",82,0.83,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,2,,,,"","",,,,"","",30,0.43,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",15,0.3,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",12,0.44,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",13,0.2,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,cade,,,,,"",,3,,,,"","",,,,"","",100,0.85,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",45,0.32,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",10,0.52,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",15,0.49,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",13,0.29,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",19,0.24,"","",,,
CPFMP,bearmountain,2019,BM2,prefire,"","",stump,pipo,,,,,"",,2,,,,"","",,,,"","",14,0.27,"","",,,
