project,site,plot_id,year,pre_post_fire,postTime,azimuth,intersect_cm,species,large_cm,small_cm,distance_m,length_m,decay,FieldNotes
CPFMP,BearMountain,BM1,2019,prefire,,0,11,,14,11,,1.4,3,
CPFMP,BearMountain,BM10,2019,prefire,,90,18,,18,3,,5,2,
CPFMP,BearMountain,BM10,2019,prefire,,90,26,,33,20,,6,2,
CPFMP,BearMountain,BM10,2019,prefire,,0,10.5,,10.5,6,,0.75,3,
CPFMP,BearMountain,BM10,2019,prefire,,180,14,,16,14,,1,2,
CPFMP,BearMountain,BM11,2019,prefire,,0,13,,15,12,,1.5,3,
CPFMP,BearMountain,BM12,2019,prefire,,270,55,,65,46,,10,3,
CPFMP,BearMountain,BM12,2019,prefire,,270,17,,20,17,,7,2,
CPFMP,BearMountain,BM12,2019,prefire,,90,16,,20,10,,0.38,4,
CPFMP,BearMountain,BM12,2019,prefire,,0,78,,65,46,,10,2,
CPFMP,BearMountain,BM12,2019,prefire,,0,20,,23,12,,9,2,
CPFMP,BearMountain,BM12,2019,prefire,,180,27,,35,10,,20,2,
CPFMP,BearMountain,BM12,2019,prefire,,180,34,,92,25,,18,2,
CPFMP,BearMountain,BM13,2019,prefire,,90,17,,28,2.6,,18.9,2,
CPFMP,BearMountain,BM13,2019,prefire,,180,24,,28,2.6,,18.9,2,
CPFMP,BearMountain,BM15,2019,prefire,,270,11,,30,11,,13,2,
CPFMP,BearMountain,BM16,2019,prefire,,90,18,,18,1,,5.6,1,
CPFMP,BearMountain,BM16,2019,prefire,,90,42.1,,42.1,1,,11.2,2,
CPFMP,BearMountain,BM17,2019,prefire,,0,27,,45.5,2,,23,1,
CPFMP,BearMountain,BM17,2019,prefire,,90,9.2,,10.3,8,,2.45,1,
CPFMP,BearMountain,BM17,2019,prefire,,90,52,,45.5,2,,23,1,
CPFMP,BearMountain,BM17,2019,prefire,,90,9.3,,7.4,1,,2.2,1,
CPFMP,BearMountain,BM17,2019,prefire,,90,9.2,,9.2,2,,2.1,1,
CPFMP,BearMountain,BM17,2019,prefire,,90,9,,9,2,,2.3,1,
CPFMP,BearMountain,BM17,2019,prefire,,90,8.3,,7.7,1.5,,3,1,
CPFMP,BearMountain,BM17,2019,prefire,,270,33.5,,33.5,19,,3,2,
CPFMP,BearMountain,BM18,2019,prefire,,180,10,,17,5.5,,12.6,2,
CPFMP,BearMountain,BM18,2019,prefire,,90,18,,20,10,,10,2,
CPFMP,BearMountain,BM18,2019,prefire,,90,25,,25,22,,29,2,
CPFMP,BearMountain,BM19,2019,prefire,,180,40.7,,46,13,,17.9,1,
CPFMP,BearMountain,BM19,2019,prefire,,90,30,,30,17,,12,2,
CPFMP,BearMountain,BM19,2019,prefire,,270,20,,25,12,,11,2,
CPFMP,BearMountain,BM2,2019,prefire,,90,13,,20,10,,73,3,
CPFMP,BearMountain,BM20,2019,prefire,,270,13,,35,12,,16.9,1,
CPFMP,BearMountain,BM20,2019,prefire,,270,37.4,,37.5,1,,13.3,1,
CPFMP,BearMountain,BM20,2019,prefire,,270,18,,18,4.6,,9.6,3,
CPFMP,BearMountain,BM20,2019,prefire,,270,16,,20,12,,5.2,2,
CPFMP,BearMountain,BM20,2019,prefire,,0,10,,30,8,,15.2,1,
CPFMP,BearMountain,BM20,2019,prefire,,0,13,,13,3,,6,1,
CPFMP,BearMountain,BM20,2019,prefire,,0,52.5,,35,12,,16,1,
CPFMP,BearMountain,BM20,2019,prefire,,180,13,,13,10,,0.47,4,
CPFMP,BearMountain,BM20,2019,prefire,,180,15,,50,2,,6.3,3,
CPFMP,BearMountain,BM20,2019,prefire,,180,8,,50,6,,9.5,3,
CPFMP,BearMountain,BM21,2019,prefire,,0,27,,15,8,,1.1,,
CPFMP,BearMountain,BM22,2019,prefire,,90,10,,45,16,,6.3,2,
CPFMP,BearMountain,BM22,2019,prefire,,270,12,,12,11,,2.75,3,
CPFMP,BearMountain,BM23,2019,prefire,,0,16,,17,13,,2.3,3,
CPFMP,BearMountain,BM23,2019,prefire,,90,14,,15.4,10.5,,2.55,3,
CPFMP,BearMountain,BM23,2019,prefire,,90,8.3,,46,2.7,,13.2,3,
CPFMP,BearMountain,BM23,2019,prefire,,90,17,,18,15,,4.7,2,
CPFMP,BearMountain,BM23,2019,prefire,,270,16,,16,10.6,,3.4,3,
CPFMP,BearMountain,BM23,2019,prefire,,270,27,,29,22.2,,8.4,3,
CPFMP,BearMountain,BM24,2019,prefire,,180,12,,15,12,,5,1,
CPFMP,BearMountain,BM24,2019,prefire,,180,10,,22,5,,3.6,2,
CPFMP,BearMountain,BM24,2019,prefire,,180,9,,15,5,,6,1,
CPFMP,BearMountain,BM25,2019,prefire,,270,38.6,,46,1,,27,1,
CPFMP,BearMountain,BM25,2019,prefire,,270,37,,52,7,,28,2,
CPFMP,BearMountain,BM25,2019,prefire,,270,13,,14,13,,2.25,2,
CPFMP,BearMountain,BM25,2019,prefire,,270,10,,10,10,,1,2,
CPFMP,BearMountain,BM25,2019,prefire,,180,50,,52,7,,28,2,
CPFMP,BearMountain,BM26,2019,prefire,,0,33,,38,34,,10.7,3,
CPFMP,BearMountain,BM26,2019,prefire,,270,8,,10,3,,2,1,
CPFMP,BearMountain,BM26,2019,prefire,,90,9.5,,20,1,,8,2,
CPFMP,BearMountain,BM26,2019,prefire,,90,10,,8,3,,4.2,3,
CPFMP,BearMountain,BM27,2019,prefire,,0,17,,49,5,,12,3,
CPFMP,BearMountain,BM27,2019,prefire,,0,14,,49,6,,8,3,
CPFMP,BearMountain,BM27,2019,prefire,,180,18,,19,8,,7.2,2,
CPFMP,BearMountain,BM27,2019,prefire,,180,19,,44,19,,15,2,
CPFMP,BearMountain,BM27,2019,prefire,,90,18,,35,9,,13,3,
CPFMP,BearMountain,BM27,2019,prefire,,90,20,,73,20,,7,3,
CPFMP,BearMountain,BM27,2019,prefire,,90,12,,12,8,,1.65,2,
CPFMP,BearMountain,BM27,2019,prefire,,270,10,,10,5,,0.5,3,
CPFMP,BearMountain,BM27,2019,prefire,,270,11,,49,6,,8,3,
CPFMP,BearMountain,BM3,2019,prefire,,90,20,,18,11,,0.8,3,
CPFMP,BearMountain,BM3,2019,prefire,,90,45,,87,9,,26.1,2,
CPFMP,BearMountain,BM3,2019,prefire,,0,31,,87,9,,26.1,2,
CPFMP,BearMountain,BM3,2019,prefire,,180,13,,13,11,,1.1,4,
CPFMP,BearMountain,BM3,2019,prefire,,180,13,,21,7.5,,9.8,2,
CPFMP,BearMountain,BM4,2019,prefire,,180,18,,18,15,,0.52,2,
CPFMP,BearMountain,BM6,2019,prefire,,270,16,,21,1,,5.7,1,
CPFMP,BearMountain,BM6,2019,prefire,,270,49,,27,29,,22.9,3,
CPFMP,BearMountain,BM6,2019,prefire,,270,19,,19,17,,4.95,4,
CPFMP,BearMountain,BM7,2019,prefire,,270,19.8,,20,7,,5,2,
CPFMP,BearMountain,BM9,2019,prefire,,180,19,,22.5,10,,11.5,2,
CPFMP,BearMountain,BM9,2019,prefire,,180,22,,22.2,9,,12.6,2,
CPFMP,BearMountain,BM9,2019,prefire,,90,45,,50,25,,12,2,
CPFMP,BearMountain,BM9,2019,prefire,,90,17,,22.2,9,,12.6,2,
CPFMP,BlissSP,bliss1,2019,prefire,,180,27,,40,28,,3.45,2,
CPFMP,BlissSP,bliss1,2019,prefire,,90,35,,35,23,,2.45,3,
CPFMP,BlissSP,bliss1,2019,prefire,,270,125,,40,36,,5.3,5,
CPFMP,BlissSP,bliss10,2019,prefire,,270,18,,18.5,6,,0.57,4,
CPFMP,BlissSP,bliss10,2019,prefire,,270,15,,21,4,,3,2,
CPFMP,BlissSP,bliss10,2019,prefire,,90,28,,29,20,,1.1,3,
CPFMP,BlissSP,bliss10,2019,prefire,,90,24,,25,10,,5.6,4,
CPFMP,BlissSP,bliss10,2019,prefire,,90,33,,33,21,,2.2,5,
CPFMP,BlissSP,bliss10,2019,prefire,,180,112,,120,39,,18.9,5,
CPFMP,BlissSP,bliss10,2019,prefire,,180,11,,20,5,,1.8,4,
CPFMP,BlissSP,bliss10,2019,prefire,,0,15,,15,11,,4.34,2,
CPFMP,BlissSP,bliss11,2019,prefire,,270,17,,12,5,,1.8,3,
CPFMP,BlissSP,bliss11,2019,prefire,,0,11,,12.5,2.5,,1.7,3,
CPFMP,BlissSP,bliss11,2019,prefire,,0,67,,70,5,,13.4,4,
CPFMP,BlissSP,bliss11,2019,prefire,,180,34,,34,21,,4.84,3,
CPFMP,BlissSP,bliss12,2019,prefire,,180,43,,76,16,,25.8,4,
CPFMP,BlissSP,bliss12,2019,prefire,,180,14,,14,2,,0.61,4,
CPFMP,BlissSP,bliss13,2019,prefire,,0,11,,1,16,,2.4,2,
CPFMP,BlissSP,bliss13,2019,prefire,,90,14,,70,9,,14.8,3,
CPFMP,BlissSP,bliss14,2019,prefire,,90,23,,45,12,,5.7,2,
CPFMP,BlissSP,bliss14,2019,prefire,,270,34,,52,3,,8.8,3,
CPFMP,BlissSP,bliss14,2019,prefire,,270,8,,9,2,,3.8,2,
CPFMP,BlissSP,bliss14,2019,prefire,,270,34,,57,7,,12,3,
CPFMP,BlissSP,bliss14,2019,prefire,,270,10,,12,7,,4.2,3,
CPFMP,BlissSP,bliss14,2019,prefire,,270,10,,13,7,,3.9,3,
CPFMP,BlissSP,bliss14,2019,prefire,,270,38,,40,11,,12.9,2,
CPFMP,BlissSP,bliss14,2019,prefire,,180,17,,18,11,,4.05,3,
CPFMP,BlissSP,bliss14,2019,prefire,,180,10.3,,29,2.25,,8.4,2,
CPFMP,BlissSP,bliss14,2019,prefire,,0,12.2,,13,12.5,,1.1,3,
CPFMP,BlissSP,bliss14,2019,prefire,,0,5.5,,14.6,5.5,,1.12,3,
CPFMP,BlissSP,bliss15,2019,prefire,,180,10,,13,8.7,,4.8,3,
CPFMP,BlissSP,bliss15,2019,prefire,,180,21.6,,41,16,,9.7,4,
CPFMP,BlissSP,bliss15,2019,prefire,,180,21.8,,21.8,7,,0.75,2,frompileburn
CPFMP,BlissSP,bliss15,2019,prefire,,180,13,,13,12,,0.36,4,frompileburn
CPFMP,BlissSP,bliss15,2019,prefire,,180,12,,22,12,,0.42,2,frompileburn
CPFMP,BlissSP,bliss15,2019,prefire,,270,17,,25,11,,7.8,4,
CPFMP,BlissSP,bliss15,2019,prefire,,270,36,,45,6,,7.3,4,
CPFMP,BlissSP,bliss2,2019,prefire,,270,21.5,,22,21.5,,0.2,4,
CPFMP,BlissSP,bliss2,2019,prefire,,0,150,,160,80,,19,5,
CPFMP,BlissSP,bliss2,2019,prefire,,180,38,,40,35,,3,5,
CPFMP,BlissSP,bliss2,2019,prefire,,180,34,,38,33,,2.3,4,
CPFMP,BlissSP,bliss2,2019,prefire,,180,10,,13,7,,1.5,4,
CPFMP,BlissSP,bliss2,2019,prefire,,180,15,,17,15,,1.3,5,
CPFMP,BlissSP,bliss3,2019,prefire,,90,27,,90,16,,19.7,3,
CPFMP,BlissSP,bliss3,2019,prefire,,270,30,,40,20,,41,4,
CPFMP,BlissSP,bliss3,2019,prefire,,270,16,,80,25,,15.1,4,
CPFMP,BlissSP,bliss3,2019,prefire,,270,33,,50,30,,6.8,3,
CPFMP,BlissSP,bliss3,2019,prefire,,0,11,,11,10,,1.3,3,
CPFMP,BlissSP,bliss3,2019,prefire,,0,27,,27,16,,4,3,
CPFMP,BlissSP,bliss3,2019,prefire,,180,25,,25,3,,5.3,3,
CPFMP,BlissSP,bliss3,2019,prefire,,180,12,,13,12,,2,3,
CPFMP,BlissSP,bliss3,2019,prefire,,180,70,,200,70,,7.1,3,
CPFMP,BlissSP,bliss3,2019,prefire,,180,90,,78,65,,3.5,4,
CPFMP,BlissSP,bliss3,2019,prefire,,180,11,,15,15,,2.3,3,
CPFMP,BlissSP,bliss4,2019,prefire,,180,40,,51,13,,7.1,3,
CPFMP,BlissSP,bliss4,2019,prefire,,180,80,,82,79,,3.9,3,
CPFMP,BlissSP,bliss4,2019,prefire,,180,44,,70,28,,8.3,3,
CPFMP,BlissSP,bliss4,2019,prefire,,90,8,,10,1,,1.9,4,
CPFMP,BlissSP,bliss4,2019,prefire,,90,35,,70,28,,18.3,3,
CPFMP,BlissSP,bliss4,2019,prefire,,90,10,,11,10,,0.9,4,
CPFMP,BlissSP,bliss4,2019,prefire,,270,30,,40,34,,3.2,3,
CPFMP,BlissSP,bliss4,2019,prefire,,270,11,,11,9,,0.95,3,
CPFMP,BlissSP,bliss5,2019,prefire,,0,70,,110,30,,11.6,4,
CPFMP,BlissSP,bliss5,2019,prefire,,270,40,,40,32,,2.75,4,
CPFMP,BlissSP,bliss5,2019,prefire,,270,50,,53,30,,10.15,3,
CPFMP,BlissSP,bliss5,2019,prefire,,90,40,,40,37,,3,3,
CPFMP,BlissSP,bliss5,2019,prefire,,90,20,,22,18,,0.49,1,
CPFMP,BlissSP,bliss5,2019,prefire,,90,27,,27,27,,0.7,2,
CPFMP,BlissSP,bliss5,2019,prefire,,90,28,,30,26,,2.27,2,
CPFMP,BlissSP,bliss5,2019,prefire,,90,9,,19,9,,0.23,4,
CPFMP,BlissSP,bliss5,2019,prefire,,90,20,,20,19,,0.64,3,
CPFMP,BlissSP,bliss6,2019,prefire,,90,38,,42,38,,2.85,3,
CPFMP,BlissSP,bliss6,2019,prefire,,90,17.4,,20.9,11,,3.1,3,
CPFMP,BlissSP,bliss6,2019,prefire,,90,9,,9,9,,0.66,3,
CPFMP,BlissSP,bliss6,2019,prefire,,90,9,,12,5.5,,1.55,3,
CPFMP,BlissSP,bliss6,2019,prefire,,270,10,,10,10,,0.45,3,
CPFMP,BlissSP,bliss6,2019,prefire,,270,13,,13,12,,2.45,3,
CPFMP,BlissSP,bliss6,2019,prefire,,270,70,,70,67,,2.5,3,
CPFMP,BlissSP,bliss6,2019,prefire,,270,68,,80,68,,7.1,3,
CPFMP,BlissSP,bliss6,2019,prefire,,270,9.1,,9.1,8.8,,1.75,3,
CPFMP,BlissSP,bliss6,2019,prefire,,270,13,,13,6.1,,1.3,3,
CPFMP,BlissSP,bliss6,2019,prefire,,270,15,,15,7.2,,1.3,3,
CPFMP,BlissSP,bliss6,2019,prefire,,0,70,,95,55,,2.04,2,
CPFMP,BlissSP,bliss6,2019,prefire,,0,60,,72,60,,0.6,3,
CPFMP,BlissSP,bliss6,2019,prefire,,0,85,,62,55,,1.95,3,
CPFMP,BlissSP,bliss6,2019,prefire,,0,52,,53,42,,3.05,3,
CPFMP,BlissSP,bliss6,2019,prefire,,0,10,,10,8,,0.6,3,
CPFMP,BlissSP,bliss6,2019,prefire,,0,15,,14,11,,1.3,3,
CPFMP,BlissSP,bliss6,2019,prefire,,180,90,,180,90,,2.09,5,
CPFMP,BlissSP,bliss7,2019,prefire,,270,21.5,,24,3,,7,4,
CPFMP,BlissSP,bliss7,2019,prefire,,270,18,,25,11,,1.2,4,charred
CPFMP,BlissSP,bliss7,2019,prefire,,270,23,,25,9,,0.54,3,charred
CPFMP,BlissSP,bliss7,2019,prefire,,270,12.5,,19,5,,2.8,4,
CPFMP,BlissSP,bliss7,2019,prefire,,0,30,,38,30,,3.1,5,
CPFMP,BlissSP,bliss7,2019,prefire,,0,6,,6,3,,1.5,3,
CPFMP,BlissSP,bliss7,2019,prefire,,180,62,,80,58,,5.1,5,
CPFMP,BlissSP,bliss7,2019,prefire,,180,12,,19,5,,2.8,4,
CPFMP,BlissSP,bliss8,2019,prefire,,270,9,,9,9,,0.4,3,
CPFMP,BlissSP,bliss8,2019,prefire,,90,10,,10,10,,0.92,3,
CPFMP,BlissSP,bliss8,2019,prefire,,90,11,,11,11,,0.3,3,
CPFMP,BlissSP,bliss8,2019,prefire,,90,35,,40,35,,3,4,
CPFMP,BlissSP,bliss8,2019,prefire,,90,15,,15,15,,1.5,4,
CPFMP,BlissSP,bliss8,2019,prefire,,180,17,,20,7,,4.5,3,
CPFMP,BlissSP,bliss8,2019,prefire,,0,15,,27,14,,3.5,2,
CPFMP,BlissSP,bliss8,2019,prefire,,0,13,,14,10,,0.4,3,charred
CPFMP,BlissSP,bliss9,2019,prefire,,0,29,,30,25,,5.9,4,
CPFMP,BlissSP,bliss9,2019,prefire,,0,15,,15,10,,3.4,4,
CPFMP,BlissSP,bliss9,2019,prefire,,0,40,,40,20,,1.25,3,
CPFMP,BlissSP,bliss9,2019,prefire,,180,6,,9,6,,4.3,4,
CPFMP,BlissSP,bliss9,2019,prefire,,270,26,,50,26,,9.3,3,
CPFMP,BlissSP,bliss9,2019,prefire,,270,31,,60,31,,12.4,3,
CPFMP,BlissSP,bliss9,2019,prefire,,270,28,,36,28,,3.9,3,
CPFMP,BlissSP,bliss9,2019,prefire,,270,19,,19,10,,0.43,4,
CPFMP,BlissSP,bliss9,2019,prefire,,90,25,,25,9,,7.9,3,
CPFMP,BlissSP,bliss9,2019,prefire,,90,13.2,,20,12,,4.6,3,
CPFMP,BurtonSP,burton01,2019,prefire,,0,47,,50,29,,2.3,5,
CPFMP,BurtonSP,burton01,2019,prefire,,0,28,,30,10,,3.4,4,
CPFMP,BurtonSP,burton01,2019,prefire,,90,30,,15,12,,3.5,4,
CPFMP,BurtonSP,burton01,2019,prefire,,270,65,,70,65,,4.1,5,
CPFMP,BurtonSP,burton01,2019,prefire,,270,20,,40,20,,5.4,3,
CPFMP,BurtonSP,burton02,2019,prefire,,270,10,,10,22,,0.7,5,
CPFMP,BurtonSP,burton02,2019,prefire,,0,9,,9,4,,0.24,4,
CPFMP,BurtonSP,burton02,2019,prefire,,0,16,,17,7,,0.32,4,
CPFMP,BurtonSP,burton02,2019,prefire,,180,11,,11,11,,0.26,5,
CPFMP,BurtonSP,burton02,2019,prefire,,180,33,,41,10,,12.55,4,
CPFMP,BurtonSP,burton02,2019,prefire,,180,10,,14,9,,3,3,
CPFMP,BurtonSP,burton02,2019,prefire,,180,50,,50,31,,8.3,4,
CPFMP,BurtonSP,burton02,2019,prefire,,180,36,,37,21,,3.6,5,
CPFMP,BurtonSP,burton03,2019,prefire,,0,25,,30,5,,19.5,3,
CPFMP,BurtonSP,burton03,2019,prefire,,0,18.7,,23,14,,4.4,3,
CPFMP,BurtonSP,burton03,2019,prefire,,0,13,,13,7,,2.3,3,
CPFMP,BurtonSP,burton03,2019,prefire,,0,18,,7,10,,13.4,1,
CPFMP,BurtonSP,burton03,2019,prefire,,180,12.5,,47,2.5,,19.7,3,
CPFMP,BurtonSP,burton03,2019,prefire,,180,16,,40,10,,18.2,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,17,,55,5,,18.4,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,15,,21,7,,13.8,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,16,,15,12,,12.2,4,
CPFMP,BurtonSP,burton03,2019,prefire,,90,15,,40,15,,20.4,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,20,,29,11,,12.4,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,25,,47,2.5,,19.7,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,17,,15,4,,21.9,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,15,,30,6,,20,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,20,,50,8,,20.5,3,
CPFMP,BurtonSP,burton03,2019,prefire,,90,20,,40,10,,18.2,3,
CPFMP,BurtonSP,burton03,2019,prefire,,270,18,,30,6,,17.9,3,
CPFMP,BurtonSP,burton06,2019,prefire,,180,26,,30,26,,1.93,5,
CPFMP,BurtonSP,burton06,2019,prefire,,90,30,,22,15,,4.8,4,
CPFMP,BurtonSP,burton06,2019,prefire,,270,10,,6,4,,4.9,3,
CPFMP,BurtonSP,burton06,2019,prefire,,270,15,,60,12,,18.6,4,
CPFMP,BurtonSP,burton06,2019,prefire,,270,15,,15,5,,3.5,3,
CPFMP,BurtonSP,burton06,2019,prefire,,270,13,,13,5,,6.05,3,
CPFMP,BurtonSP,burton06,2019,prefire,,270,38,,30,15,,4.8,5,
CPFMP,BurtonSP,burton07,2019,prefire,,0,24,,46,1,,15.2,2,
CPFMP,BurtonSP,burton07,2019,prefire,,180,8,,12,1,,7.1,2,
CPFMP,BurtonSP,burton08,2019,prefire,,0,16,,16,14,,2.4,3,
CPFMP,BurtonSP,burton08,2019,prefire,,0,14,,18,1,,9.2,2,
CPFMP,BurtonSP,burton08,2019,prefire,,90,13,,13,10,,3.2,2,
CPFMP,BurtonSP,burton08,2019,prefire,,90,18,,15,13,,1,2,
CPFMP,BurtonSP,burton08,2019,prefire,,90,15,,10,10,,3.65,2,
CPFMP,BurtonSP,burton08,2019,prefire,,270,12,,19,12,,0.94,3,
CPFMP,BurtonSP,burton08,2019,prefire,,270,13,,18,13,,0.75,2,
CPFMP,BurtonSP,burton09,2019,prefire,,90,10,,10,10,,0.14,3,
CPFMP,BurtonSP,burton10,2019,prefire,,90,13,,18,19,,4.1,2,
CPFMP,BurtonSP,burton10,2019,prefire,,90,17,,30,14,,12,2,
CPFMP,BurtonSP,burton10,2019,prefire,,0,23,,30,14,,12,2,
CPFMP,BurtonSP,burton10,2019,prefire,,180,45,,72,15,,24,3,
CPFMP,BurtonSP,burton11,2019,prefire,,180,70,,70,24,,14.4,5,
CPFMP,BurtonSP,burton11,2019,prefire,,90,60,,70,24,,14.4,5,
CPFMP,BurtonSP,burton11,2019,prefire,,270,21,,20,13,,0.59,3,
CPFMP,BurtonSP,burton11,2019,prefire,,270,21,,21,15,,1,5,
CPFMP,BurtonSP,burton12,2019,prefire,,90,29,,14,22,,13,2,
CPFMP,BurtonSP,burton12,2019,prefire,,90,10,,19,6,,3.5,5,
CPFMP,BurtonSP,burton12,2019,prefire,,270,12,,13,1.5,,4.2,3,
CPFMP,BurtonSP,burton12,2019,prefire,,0,23,,42,8,,10,2,
CPFMP,BurtonSP,burton12,2019,prefire,,0,12,,13,8,,6,3,
CPFMP,BurtonSP,burton12,2019,prefire,,180,15,,17,12,,1,3,
CPFMP,BurtonSP,burton12,2019,prefire,,180,23,,41,9,,15,2,
CPFMP,BurtonSP,burton12,2019,prefire,,180,12,,14,5,,5,3,
CPFMP,BurtonSP,burton13,2019,prefire,,90,50,,60,57,,1.6,3,
CPFMP,BurtonSP,burton13,2019,prefire,,90,63,,55,40,,1.7,3,
CPFMP,BurtonSP,burton13,2019,prefire,,270,20,,25,18,,2.3,3,
CPFMP,BurtonSP,burton13,2019,prefire,,270,18,,18,17,,0.75,4,
CPFMP,BurtonSP,burton13,2019,prefire,,0,20,,35,15,,9,3,
CPFMP,BurtonSP,burton13,2019,prefire,,0,15,,85,10,,11,4,
CPFMP,BurtonSP,burton13,2019,prefire,,0,25,,85,20,,10,4,
CPFMP,BurtonSP,burton13,2019,prefire,,0,49,,49,40,,3,4,
CPFMP,BurtonSP,burton13,2019,prefire,,180,24,,28,9,,5,2,
CPFMP,BurtonSP,burton13,2019,prefire,,180,10,,15,1,,7,2,
CPFMP,BurtonSP,burton13,2019,prefire,,180,26,,31,26,,3,4,
CPFMP,BurtonSP,burton13,2019,prefire,,180,25,,65,20,,13,3,
CPFMP,BurtonSP,burton14,2019,prefire,,0,10,,11,8,,0.44,3,
CPFMP,BurtonSP,burton14,2019,prefire,,0,10,,10,10,,0.36,3,
CPFMP,BurtonSP,burton14,2019,prefire,,0,8,,7,5,,0.37,4,
CPFMP,BurtonSP,burton14,2019,prefire,,270,8.5,,9,5,,0.8,3,
CPFMP,BurtonSP,burton14,2019,prefire,,270,8,,10,8,,1.1,2,
CPFMP,BurtonSP,burton14,2019,prefire,,270,10,,10,5,,1.2,2,
CPFMP,BurtonSP,burton14,2019,prefire,,270,9,,9,5,,1.8,2,
CPFMP,BurtonSP,burton15,2019,prefire,,90,29,,32,19,,3.2,5,
CPFMP,BurtonSP,burton15,2019,prefire,,270,32.4,,39,9,,13.6,3,
CPFMP,BurtonSP,burton15,2019,prefire,,270,10,,11,6,,0.75,3,
CPFMP,BurtonSP,burton15,2019,prefire,,270,9,,11,9,,2.5,5,
CPFMP,BurtonSP,burton15,2019,prefire,,0,20,,20,8,,1.6,5,
CPFMP,BurtonSP,burton15,2019,prefire,,0,60,,65,42,,16,3,
CPFMP,BurtonSP,burton15,2019,prefire,,180,30,,27,25,,1.2,3,
CPFMP,BurtonSP,burton15,2019,prefire,,180,9,,11,7,,3.2,3,
CPFMP,BurtonSP,burton16,2019,prefire,,270,36,,48,36,,1.5,5,
CPFMP,BurtonSP,burton16,2019,prefire,,270,11,,23,11,,0.25,3,
CPFMP,BurtonSP,burton16,2019,prefire,,270,8,,13,8,,1.2,4,
CPFMP,BurtonSP,burton16,2019,prefire,,270,8,,8,8,,0.65,4,
CPFMP,BurtonSP,burton16,2019,prefire,,0,9,,12,3,,0.34,4,
CPFMP,BurtonSP,burton16,2019,prefire,,180,53,,90,20,,1,5,
CPFMP,BurtonSP,burton17,2019,prefire,,0,10,,17,10,,0.51,4,
CPFMP,BurtonSP,burton17,2019,prefire,,180,13,,21,1,,1.33,2,
CPFMP,BurtonSP,burton17,2019,prefire,,90,70,,110,37,,5,5,
CPFMP,BurtonSP,burton17,2019,prefire,,270,25,,30,25,,3,3,
CPFMP,BurtonSP,burton17,2019,prefire,,270,16,,20,16,,0.75,4,
CPFMP,BurtonSP,burton17,2019,prefire,,270,20,,20,5,,3.5,3,
CPFMP,BurtonSP,burton18,2019,prefire,,90,12,,12,2,,5,3,
CPFMP,BurtonSP,burton18,2019,prefire,,90,17,,24,10,,5.9,3,
CPFMP,BurtonSP,burton18,2019,prefire,,90,14,,12,10,,2.4,4,
CPFMP,BurtonSP,burton18,2019,prefire,,90,12,,18,12,,3.2,4,
CPFMP,BurtonSP,burton18,2019,prefire,,90,16,,16,11,,4.7,4,
CPFMP,BurtonSP,burton18,2019,prefire,,90,26,,26,18,,1.1,5,
CPFMP,BurtonSP,burton18,2019,prefire,,0,70,,70,40,,3,5,
CPFMP,BurtonSP,burton18,2019,prefire,,0,18,,55,10,,17,4,
CPFMP,BurtonSP,burton18,2019,prefire,,0,20,,35,20,,4,4,
CPFMP,BurtonSP,burton18,2019,prefire,,0,46,,44,40,,1.5,5,
CPFMP,BurtonSP,burton18,2019,prefire,,0,32,,35,20,,5,3,
CPFMP,BurtonSP,burton18,2019,prefire,,0,35,,56,48,,4,4,
CPFMP,BurtonSP,burton18,2019,prefire,,0,11,,30,6,,9,3,
CPFMP,BurtonSP,burton19,2019,prefire,,0,42,,45,42,,12,4,
CPFMP,BurtonSP,burton19,2019,prefire,,270,35,,35,24,,0.5,4,
CPFMP,BurtonSP,burton19,2019,prefire,,90,44,,45,42,,12,4,
CPFMP,BurtonSP,burton20,2019,prefire,,0,23,,27,3,,1.3,2,
CPFMP,BurtonSP,burton20,2019,prefire,,0,15,,20,5,,0.34,3,
CPFMP,BurtonSP,burton20,2019,prefire,,0,70,,60,30,,1.5,5,
CPFMP,BurtonSP,burton20,2019,prefire,,0,27,,13,11,,1,5,
CPFMP,BurtonSP,burton20,2019,prefire,,270,27,,52,30,,7,4,
CPFMP,BurtonSP,burton20,2019,prefire,,270,43,,43,25,,4.2,3,
CPFMP,BurtonSP,burton21,2019,prefire,,90,60,,63,23,,4.4,5,
CPFMP,BurtonSP,burton21,2019,prefire,,270,41,,120,18,,5.9,4,
CPFMP,BurtonSP,burton21,2019,prefire,,270,60,,60,52,,2.5,4,
CPFMP,BurtonSP,burton21,2019,prefire,,0,51,,50,35,,3.15,4,
CPFMP,BurtonSP,burton21,2019,prefire,,0,40,,80,30,,3.5,5,
CPFMP,BurtonSP,burton22,2019,prefire,,0,11.5,,30,1,,15.8,1,
CPFMP,BurtonSP,burton22,2019,prefire,,180,65,,90,38,,10.1,5,
