site,PlotID,year,pre_post_fire,postTime,OBS,Species,Status,Lifeform,TSE#(by plot by sp.),TSE_HT_m(Of Tallest),TSE_Age(Of Tallest),TSA_DBH,TSA_Age,TSA_HT(m),TSA_cohort_ct,#resp,TRE# (by plot by sp.),TRE_HT_m(of tallest),TRE_Age(Of Tallest),NOTES,
henrycoe,HCM008,2022,postfire,1yr,,pisa,live,tse,8,0.4,>1,na,,na,na,na,,na,,prev called pipo,
henrycoe,HCM009,2022,postfire,1yr,,UMBCAL,live,tse,1,0.2,>1,na,,na,na,na,,na,,,
henrycoe,HCM009,2022,postfire,1yr,,UMBCAL,live,tsa,na,na,na,3.5,,2.5,1,na,,na,,,
henrycoe,HCM009,2022,postfire,1yr,,UMBCAL,live,tsa,na,na,na,4.5,,3,1,na,,na,,,
henrycoe,HCM010,2022,postfire,1yr,,UMBCAL,live,tse,1,0.2,>1,na,,na,na,na,,na,,,
henrycoe,HCM011,2022,postfire,1yr,,arme,live,tre,na,na,na,na,,na,na,1,,1.2,,,
henrycoe,HCM011,2022,postfire,1yr,,UMBCAL,live,tre,na,na,na,na,,na,na,1,,0.3,,,
henrycoe,HCM011,2022,postfire,1yr,,pipo,live,tse,6,0.8,>1,na,,na,na,na,,na,,,
henrycoe,HCM012,2022,postfire,1yr,,quag,live,tre,na,na,na,na,,na,na,2,,1.1,,,
henrycoe,HCM012,2022,postfire,1yr,,quag,dead,tre,na,na,na,na,,na,na,1,,1.5,,,
henrycoe,HCM012,2022,postfire,1yr,,UMBCAL,live,tre,na,na,na,na,,na,na,2,,1.1,,,
henrycoe,HCM013,2022,postfire,1yr,,UMBCAL,live,tse,1,0.2,>1,na,,na,na,na,,na,,,
henrycoe,HCM014,2022,postfire,1yr,,umbcal,live,tre,na,na,na,na,,na,na,2,,0.1,,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,3,na,0,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,dead,TSE,1,0.05,0,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,14,na,1,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,3,na,2,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,1,na,3,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,2,na,4,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,1,na,5,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,1,0.17,7,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,ABCO,live,TSE,1,na,12,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,JUOC,live,TSE,1,na,2,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,JUOC,live,TSE,2,0.1,3,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,JUOC,live,TSE,1,na,4,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,JUOC,live,TSE,1,0.8,>20,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,JUOC,live,TSE,1,1.3,>30,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,PICO,live,TSE,10,na,0,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,PICO,live,TSE,31,0.05,1,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,PICO,live,TSE,2,0.07,2,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,PICO,live,TSE,1,0.07,3,na,na,na,,,na,na,na,,
independence,Indy01,2020,prefire,NA,,PICO,live,TSE,1,0.15,4,na,na,na,,,na,na,na,,
independence,Indy03,2020,prefire,NA,,ABMA,live,TSE,1,0.1,5,na,na,na,,,na,na,na,"ABCO tse @ d 8m, .1m h, ac 10 browsed",
independence,Indy05,2020,prefire,NA,,ABMA,live,TSE,1,0.2,10,na,na,na,,,na,na,na,browsed,
independence,Indy06,2020,prefire,NA,,ABCO,live,TSA,na,na,na,,,2.5,,,na,na,na,"PIJE tse @ d 32.9m, h .3, a 10; PICO tse @ d 13.8m",
independence,Indy06,2020,prefire,NA,,ABCO,live,TSA,na,na,na,,,2.5,,,na,na,na,,
independence,Indy06,2020,prefire,NA,,ABCO,live,TSA,na,na,na,,,5,,,na,na,na,,
independence,Indy07,2020,prefire,NA,,na,na,na,na,na,na,na,na,na,,,na,na,na,"PIJE tse @ d 13.3m, h .2m, a 10, PICO tse @ d 15.5m, h .2m, a 5 - cluster of 8, ABCO tse @ d 15.5m, h .2m, a 10",
independence,Indy08,2020,prefire,NA,,PICO,live,TSE,1,3,10,na,na,na,,,na,na,na,"PICO tse @ d 5m, h .1m, a 5; ABCO tse @ d 4.9, h .1m, a 10; PIJE tse @ d 24m, h .3m, a 6",
independence,Indy09,2020,prefire,NA,,ABCO,live,TSE,3,0.1,2,na,na,na,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,ABCO,live,TSA,na,na,na,,,4,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSE,5,0.1,2,na,na,na,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSE,10,0.1,3,na,na,na,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSE,3,0.1,5,na,na,na,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSE,3,0.1,4,na,na,na,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSE,1,0.1,7,na,na,na,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSE,1,2,10,na,na,na,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSA,na,na,na,,,4,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSA,na,na,na,,,5,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSA,na,na,na,,,5,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSA,na,na,na,,,5,,,na,na,na,,
independence,Indy09,2020,prefire,NA,,PICO,live,TSA,na,na,na,,,5.5,,,na,na,na,,
