jurisdiction,site,plot_id,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,duff2_cm,litter2_cm,fuel1_cm,fuel2_cm,fuel3_cm,notes,,
InyoNF,springsfire,springs23,2019,prefire,,0,0,2,2,4,11.3,0,4,0,0,4,0,5,,,,,,
InyoNF,springsfire,springs23,2019,prefire,,180,0,2,2,4,11.3,0,1,0,0,3,0,3,,,,,,
InyoNF,springsfire,springs23,2019,prefire,,90,0,2,2,4,11.3,1,1,1,0,5,0,4,,,,,,
InyoNF,springsfire,springs23,2019,prefire,,270,0,2,2,4,11.3,0,0,0,0,4,0,5,,,,,,
InyoNF,springsfire,springs23,2019,postfire,,0,0,2,2,4,11.3,1,3,0,0,2,0,0.05,,,,,,
InyoNF,springsfire,springs23,2019,postfire,,180,0,2,2,4,11.3,10,4,0,0,0.05,0,1,,,,,,
InyoNF,springsfire,springs23,2019,postfire,,90,0,2,2,4,11.3,1,1,0,1,1,0,1,,,,,,
InyoNF,springsfire,springs23,2019,postfire,,270,0,2,2,4,11.3,0,2,1,2,2,3,3,,,,,,
InyoNF,springsfire,springs23,2020,postfire,,0,0,2,2,4,11.3,7,1,0,0.2,0.5,0.1,1.8,0.3,1,,,,
InyoNF,springsfire,springs23,2020,postfire,,180,0,2,2,4,11.3,2,2,0,0,0,0.1,2,0.1,1.2,,,,
InyoNF,springsfire,springs23,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0.1,0.5,0,0.2,0.3,0.2,,,,
InyoNF,springsfire,springs23,2020,postfire,,270,0,2,2,4,11.3,2,0,0,0.1,0.8,0.2,1.1,1,1,,,,
InyoNF,springsfire,springs24,2019,prefire,,0,0,2,2,4,11.3,1,0,0,2,3,2,4,,,,,,
InyoNF,springsfire,springs24,2019,prefire,,180,0,2,2,4,11.3,0,1,1,0.05,3,2,3,,,,,,
InyoNF,springsfire,springs24,2019,prefire,,90,0,2,2,4,11.3,0,0,0,0.05,4,0.05,3.5,,,,,,
InyoNF,springsfire,springs24,2019,prefire,,270,0,2,2,4,11.3,1,2,1,1,2,0.05,2,,,,,,
InyoNF,springsfire,springs24,2019,postfire,,0,0,2,2,4,11.3,2,0,0,0,1,0,0.05,,,,,,
InyoNF,springsfire,springs24,2019,postfire,,180,0,2,2,4,11.3,0,2,0,0,2,0,0.05,,,,,,
InyoNF,springsfire,springs24,2019,postfire,,90,0,2,2,4,11.3,0,1,0,0,2,0,1,,,,,,
InyoNF,springsfire,springs24,2019,postfire,,270,0,2,2,4,11.3,4,3,1,0,0.05,0.05,0,,,,,,
InyoNF,springsfire,springs24,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,1,0,3,12.2,7,,,,
InyoNF,springsfire,springs24,2020,postfire,,180,0,2,2,4,11.3,1,1,0,0,2.5,0,0.5,16.3,15.2,,,,
InyoNF,springsfire,springs24,2020,postfire,,90,0,2,2,4,11.3,0,1,0,0,3,0,1.5,5.7,21.6,,,,
InyoNF,springsfire,springs24,2020,postfire,,270,0,2,2,4,11.3,0,1,1,0,0.5,0,0.5,2.8,2.2,,,,
InyoNF,springsfire,springs25,2019,prefire,,0,0,2,2,4,11.3,9,5,1,0,0.05,4,1,,,,,,
InyoNF,springsfire,springs25,2019,prefire,,180,0,2,2,4,11.3,18,3,0,3,0.05,5,1,,,,,,
InyoNF,springsfire,springs25,2019,prefire,,90,0,2,2,4,11.3,0,5,0,0,2,0,2,,,,,,
InyoNF,springsfire,springs25,2019,prefire,,270,0,2,2,4,11.3,1,5,0,0,2,0,1,,,,,,
InyoNF,springsfire,springs25,2019,postfire,,0,0,2,2,4,11.3,0,2,2,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs25,2019,postfire,,180,0,2,2,4,11.3,0,1,0,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs25,2019,postfire,,90,0,2,2,4,11.3,0,0,0,0,1,0,1,,,,,,
InyoNF,springsfire,springs25,2019,postfire,,270,0,2,2,4,11.3,0,1,1,0,0,0,1,,,,,,
InyoNF,springsfire,springs25,2020,postfire,,0,0,2,2,4,11.3,3,0,0,0,0.5,0,0.1,0.5,0,,,,
InyoNF,springsfire,springs25,2020,postfire,,180,0,2,2,4,11.3,0,0,0,0.2,0.3,0.2,1,0.4,0.3,,,,
InyoNF,springsfire,springs25,2020,postfire,,90,0,2,2,4,11.3,0,1,0,0,2.2,0,0,2.4,1.5,,,,
InyoNF,springsfire,springs25,2020,postfire,,270,0,2,2,4,11.3,0,0,1,0,0,0,0,0,0.1,,,,
InyoNF,springsfire,springs26,2019,prefire,,0,0,2,2,4,11.3,5,9,1,5,3,2,1,,,,,,
InyoNF,springsfire,springs26,2019,prefire,,180,0,2,2,4,11.3,4,8,3,0,2.5,2,3,,,,,,
InyoNF,springsfire,springs26,2019,prefire,,90,0,2,2,4,11.3,8,2,0,0,0.05,3,3,,,,,,
InyoNF,springsfire,springs26,2019,prefire,,270,0,2,2,4,11.3,0,7,1,7,0.05,0.05,4,,,,,,
InyoNF,springsfire,springs26,2019,postfire,,0,0,2,2,4,11.3,4,2,0,1,2,2,0.05,,,,,,
InyoNF,springsfire,springs26,2019,postfire,,180,0,2,2,4,11.3,3,1,2,0,0.05,0,1,,,,,,
InyoNF,springsfire,springs26,2019,postfire,,90,0,2,2,4,11.3,1,2,0,2,0,0,0.05,,,,,,
InyoNF,springsfire,springs26,2019,postfire,,270,0,2,2,4,11.3,2,1,0,2,0.05,2,0.05,,,,,,
InyoNF,springsfire,springs26,2020,postfire,,0,0,2,2,4,11.3,1,3,1,0,3,0,0.5,6,1.7,,,,
InyoNF,springsfire,springs26,2020,postfire,,180,0,2,2,4,11.3,0,3,0,0,1.5,0,0.5,3.2,3.2,,,,
InyoNF,springsfire,springs26,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,1,0,2.5,3.2,4.3,,,,
InyoNF,springsfire,springs26,2020,postfire,,270,0,2,2,4,11.3,1,2,0,0,3,0,1.5,4.2,6.8,,,,
InyoNF,springsfire,springs27,2019,prefire,,0,0,2,2,4,11.3,2,4,0,0.05,1,0.05,1,,,,,,
InyoNF,springsfire,springs27,2019,prefire,,180,0,2,2,4,11.3,9,11,0,1,4,1,2,,,,,,
InyoNF,springsfire,springs27,2019,prefire,,90,0,2,2,4,11.3,1,1,0,5,2,1,5,,,,,,
InyoNF,springsfire,springs27,2019,prefire,,270,0,2,2,4,11.3,19,0,0,5,3,0.05,0.05,,,,,,
InyoNF,springsfire,springs27,2019,postfire,,0,0,2,2,4,11.3,2,2,0,0,1.5,0,0.05,,,,,,
InyoNF,springsfire,springs27,2019,postfire,,180,0,2,2,4,11.3,0,0,0,0,1.5,0,0.05,,,,,,
InyoNF,springsfire,springs27,2019,postfire,,90,0,2,2,4,11.3,0,2,0,0,0.05,1,0.05,,,,,,
InyoNF,springsfire,springs27,2019,postfire,,270,0,2,2,4,11.3,1,0,0,0,3,0,0.05,,,,,,
InyoNF,springsfire,springs27,2020,postfire,,0,0,2,2,4,11.3,1,2,0,0,1,0,0.5,4,1.5,,,,
InyoNF,springsfire,springs27,2020,postfire,,180,0,2,2,4,11.3,0,1,0,0,1,0,0.25,2.5,0.9,,,,
InyoNF,springsfire,springs27,2020,postfire,,90,0,2,2,4,11.3,3,0,0,0,2.5,0,3.5,4.2,4,,,,
InyoNF,springsfire,springs27,2020,postfire,,270,0,2,2,4,11.3,4,0,0,0,3,0.25,1.5,3.8,2.7,,,,
InyoNF,springsfire,springs28,2019,prefire,,0,0,2,2,4,11.3,0,0,0,0,3,0,1,,,,,,
InyoNF,springsfire,springs28,2019,prefire,,180,0,2,2,4,11.3,5,1,6,0,2,0,4,,,,,,
InyoNF,springsfire,springs28,2019,prefire,,90,0,2,2,4,11.3,1,0,1,0,2,0,1,,,,,,
InyoNF,springsfire,springs28,2019,prefire,,270,0,2,2,4,11.3,0,0,0,0,1,0,1,,,,,,
InyoNF,springsfire,springs28,2019,postfire,,0,0,2,2,4,11.3,0,0,0,1,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs28,2019,postfire,,180,0,2,2,4,11.3,0,1,0,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs28,2019,postfire,,90,0,2,2,4,11.3,0,0,0,0,0.05,0,1,,,,,,
InyoNF,springsfire,springs28,2019,postfire,,270,0,2,2,4,11.3,0,0,0,1,2,0,0.05,,,,,,
InyoNF,springsfire,springs28,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,0.2,0.7,0.3,0.8,0.7,,,,
InyoNF,springsfire,springs28,2020,postfire,,180,0,2,2,4,11.3,1,0,0,0,0.7,0.3,0.1,0.5,0.3,,,,
InyoNF,springsfire,springs28,2020,postfire,,90,0,2,2,4,11.3,1,0,0,0,2.7,0.5,1.1,1.8,0.5,,,,
InyoNF,springsfire,springs28,2020,postfire,,270,0,2,2,4,11.3,1,0,0,0,0.1,0.8,0,0.9,0.8,,,,
InyoNF,springsfire,springs29,2019,prefire,,0,0,2,2,4,11.3,1,8,1,0.05,3,0,2,,,,,,
InyoNF,springsfire,springs29,2019,prefire,,180,0,2,2,4,11.3,1,0,3,0.05,4,0.05,3,,,,,,
InyoNF,springsfire,springs29,2019,prefire,,90,0,2,2,4,11.3,2,4,0,0.05,4,0,0.05,,,,,,
InyoNF,springsfire,springs29,2019,prefire,,270,0,2,2,4,11.3,0,2,2,0,0.05,0,0.5,,,,,,
InyoNF,springsfire,springs29,2019,postfire,,0,0,2,2,4,11.3,0,9,0,2,0.05,2,0.05,,,,,,
InyoNF,springsfire,springs29,2019,postfire,,180,0,2,2,4,11.3,3,1,0,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs29,2019,postfire,,90,0,2,2,4,11.3,0,2,0,0,1,0,0.05,,,,,,
InyoNF,springsfire,springs29,2019,postfire,,270,0,2,2,4,11.3,0,0,0,0,1,0,0.05,,,,,,
InyoNF,springsfire,springs29,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0.2,0.8,0.1,0.2,1,0.8,,,,
InyoNF,springsfire,springs29,2020,postfire,,180,0,2,2,4,11.3,2,1,0,0,0.1,0,0,0.5,0,,,,
InyoNF,springsfire,springs29,2020,postfire,,90,0,2,2,4,11.3,1,0,0,0,0.1,0,1.1,0.5,0.8,,,,
InyoNF,springsfire,springs29,2020,postfire,,270,0,2,2,4,11.3,0,3,0,0,0.3,0,0.1,0.3,0.5,,,,
InyoNF,springsfire,springs3,2019,prefire,,0,0,2,2,4,11.3,3,8,0,6,1,3,1,,,,,,
InyoNF,springsfire,springs3,2019,prefire,,180,0,2,2,4,11.3,0,0,0,0,1,0.05,0.05,,,,,,
InyoNF,springsfire,springs3,2019,prefire,,90,0,2,2,4,11.3,0,1,6,0,2,0,4,,,,,,
InyoNF,springsfire,springs3,2019,prefire,,270,0,2,2,4,11.3,1,1,0,0,2,0,2,,,,,,
InyoNF,springsfire,springs3,2019,postfire,,0,0,2,2,4,11.3,0,2,0,0,0.05,0,1,,,,,,
InyoNF,springsfire,springs3,2019,postfire,,180,0,2,2,4,11.3,0,0,0,0,2,0,1,,,,,,
InyoNF,springsfire,springs3,2019,postfire,,90,0,2,2,4,11.3,0,1,1,1,0.05,4,1,,,,,,
InyoNF,springsfire,springs3,2019,postfire,,270,0,2,2,4,11.3,1,0,0,0,0.05,0,1,,,,,,
InyoNF,springsfire,springs3,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,0.9,0.1,0.7,0.9,1.5,,,,
InyoNF,springsfire,springs3,2020,postfire,,180,0,2,2,4,11.3,1,0,0,0.1,1.1,0,0,0.9,2,,,,
InyoNF,springsfire,springs3,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,1.2,0,0.1,1.5,0.5,,,,
InyoNF,springsfire,springs3,2020,postfire,,270,0,2,2,4,11.3,2,1,0,0,1.3,0,0.2,1,0.5,,,,
InyoNF,springsfire,springs30,2019,prefire,,0,0,2,2,4,11.3,0,0,2,1,3,2,4,,,,,,
InyoNF,springsfire,springs30,2019,prefire,,180,0,2,2,4,11.3,1,8,1,7,4,2,3,,,,,,
InyoNF,springsfire,springs30,2019,prefire,,90,0,2,2,4,11.3,0,0,0,1,1,1,1,,,,,,
InyoNF,springsfire,springs30,2019,prefire,,270,0,2,2,4,11.3,0,7,0,1,5,1,3,,,,,,
InyoNF,springsfire,springs30,2019,postfire,,0,0,2,2,4,11.3,0,1,0,0,0.05,0,1,,,,,,
InyoNF,springsfire,springs30,2019,postfire,,180,0,2,2,4,11.3,0,0,0,0,0.05,0,1,,,,,,
InyoNF,springsfire,springs30,2019,postfire,,90,0,2,2,4,11.3,1,2,0,1,0.05,1,0.05,,,,,,
InyoNF,springsfire,springs30,2019,postfire,,270,0,2,2,4,11.3,0,1,0,4,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs30,2020,postfire,,0,0,2,2,4,11.3,0,1,0,0.2,1,0.2,1.5,1,1.2,,,,
InyoNF,springsfire,springs30,2020,postfire,,180,0,2,2,4,11.3,0,0,0,0,0.8,0,1.1,0.5,1,,,,
InyoNF,springsfire,springs30,2020,postfire,,90,0,2,2,4,11.3,0,1,0,0,0.1,0.2,1.2,0.3,1,,,,
InyoNF,springsfire,springs30,2020,postfire,,270,0,2,2,4,11.3,1,1,0,0,1.8,0.1,1,1.5,1.1,,,,
InyoNF,springsfire,springs31,2019,prefire,,0,0,2,2,4,11.3,0,1,0,2,1.5,0.05,4,,,,,,
InyoNF,springsfire,springs31,2019,prefire,,180,0,2,2,4,11.3,2,5,0,0.05,3,2,1,,,,,,
InyoNF,springsfire,springs31,2019,prefire,,90,0,2,2,4,11.3,1,4,0,0,3,0,1,,,,,,
InyoNF,springsfire,springs31,2019,prefire,,270,0,2,2,4,11.3,0,7,1,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs31,2020,postfire,,0,0,2,2,4,11.3,0,1,0,0,0,0,2.5,1.3,4.7,,,,
InyoNF,springsfire,springs31,2020,postfire,,180,0,2,2,4,11.3,0,0,0,0,0.25,0,0.25,3.2,1.9,,,,
InyoNF,springsfire,springs31,2020,postfire,,90,0,2,2,4,11.3,0,4,0,0,0,0,0,11.7,1.2,,,,
InyoNF,springsfire,springs31,2020,postfire,,270,0,2,2,4,11.3,1,1,0,0,0.25,0,0,2.9,1.8,,,,
InyoNF,springsfire,springs33,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,0.9,0,0.1,0.3,1,,,,
InyoNF,springsfire,springs33,2020,postfire,,180,0,2,2,4,11.3,0,1,0,0,2.4,0,0,1,0.1,,,,
InyoNF,springsfire,springs33,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,0,0,0,0.8,0,,,,
InyoNF,springsfire,springs33,2020,postfire,,270,0,2,2,4,11.3,3,0,0,0,1.1,0,0.8,0.9,0.8,,,,
InyoNF,springsfire,springs34,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,0.7,0,0.7,0.5,0.7,,,,
InyoNF,springsfire,springs34,2020,postfire,,180,0,2,2,4,11.3,3,3,0,0,0,0,0.8,0.1,0.8,,,,
InyoNF,springsfire,springs34,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,1,0,0,1,0,,,,
InyoNF,springsfire,springs34,2020,postfire,,270,0,2,2,4,11.3,0,0,0,0,1,0,0.7,0.3,0.3,,,,
InyoNF,springsfire,springs35,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,1,0,0,4.3,500,,,,
InyoNF,springsfire,springs35,2020,postfire,,180,0,2,2,4,11.3,0,0,0,0,2,0,0,7.2,453,,,,
InyoNF,springsfire,springs35,2020,postfire,,90,0,2,2,4,11.3,0,1,0,0,0,0,0,4.8,1.2,,,,
InyoNF,springsfire,springs35,2020,postfire,,270,0,2,2,4,11.3,75,15,2,0,2,0,1,29.2,234,,,,
InyoNF,springsfire,springs37,2019,prefire,,0,0,2,2,4,11.3,0,1,0,0,0.05,3,1,,,,,,
InyoNF,springsfire,springs37,2019,prefire,,180,0,2,2,4,11.3,8,1,0,4,2,4,2,,,,,,
InyoNF,springsfire,springs37,2019,prefire,,90,0,2,2,4,11.3,4,14,1,4,3,8,4,,,,,,
InyoNF,springsfire,springs37,2019,prefire,,270,0,2,2,4,11.3,0,0,0,1,2,0.05,1,,,,,,
InyoNF,springsfire,springs37,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,0.2,0.1,1,0.4,1.2,,,,
InyoNF,springsfire,springs37,2020,postfire,,180,0,2,2,4,11.3,1,0,0,0,0,0,1.8,0.8,0.8,,,,
InyoNF,springsfire,springs37,2020,postfire,,90,0,2,2,4,11.3,1,0,0,0,0.2,0,1,2.3,0.7,,,,
InyoNF,springsfire,springs37,2020,postfire,,270,0,2,2,4,11.3,0,0,0,0,1.8,0,0.9,1,0.5,,,,
InyoNF,springsfire,springs38,2019,prefire,,0,0,2,2,4,11.3,5,1,0,4,2,4,3,,,,,,
InyoNF,springsfire,springs38,2019,prefire,,180,0,2,2,4,11.3,0,1,2,0,1,0,1,,,,,,
InyoNF,springsfire,springs38,2019,prefire,,90,0,2,2,4,11.3,2,1,0,0,1,0,2,,,,,,
InyoNF,springsfire,springs38,2019,prefire,,270,0,2,2,4,11.3,0,5,0,0,2,0,2,,,,,,
InyoNF,springsfire,springs38,2020,postfire,,0,0,2,2,4,11.3,0,4,0,0,1,0,2,3,3.7,,,,
InyoNF,springsfire,springs38,2020,postfire,,180,0,2,2,4,11.3,0,6,0,0,0,0,0,1.8,1.7,,,,
InyoNF,springsfire,springs38,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,2,0,0,3.3,0.8,,,,
InyoNF,springsfire,springs38,2020,postfire,,270,0,2,2,4,11.3,1,2,0,0,0,0,1.5,2,3.5,,,,
InyoNF,springsfire,springs39,2019,prefire,,0,0,2,2,4,11.3,0,0,1,0,3.5,0,4,,,,,,
InyoNF,springsfire,springs39,2019,prefire,,180,0,2,2,4,11.3,0,0,0,0,2.5,0.05,2,,,,,,
InyoNF,springsfire,springs39,2019,prefire,,90,0,2,2,4,11.3,0,0,0,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs39,2019,prefire,,270,0,2,2,4,11.3,11,0,0,1,1,0,1,,,,,,
InyoNF,springsfire,springs39,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,3,0,0.5,4.2,1.5,,,,
InyoNF,springsfire,springs39,2020,postfire,,180,0,2,2,4,11.3,1,1,0,0,1,0,0,3.5,33.3,,,,
InyoNF,springsfire,springs39,2020,postfire,,90,0,2,2,4,11.3,0,1,0,0,0,0,0,1,0.7,,,,
InyoNF,springsfire,springs39,2020,postfire,,270,0,2,2,4,11.3,8,1,0,0,1.5,0,1,1050.1,701.5,,,,
InyoNF,springsfire,springs4,2019,prefire,,0,0,2,2,4,11.3,2,1,1,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs4,2019,prefire,,180,0,2,2,4,11.3,6,2,0,0,0.05,0.05,1,,,,,,
InyoNF,springsfire,springs4,2019,prefire,,90,0,2,2,4,11.3,0,0,0,0,4,3,0,,,,,,
InyoNF,springsfire,springs4,2019,prefire,,270,0,2,2,4,11.3,5,2,6,0,1,0,1,,,,,,
InyoNF,springsfire,springs4,2019,postfire,,0,0,2,2,4,11.3,0,1,2,0,1,0,2,,,,,,
InyoNF,springsfire,springs4,2019,postfire,,180,0,2,2,4,11.3,1,1,0,0,1,0,3,,,,,,
InyoNF,springsfire,springs4,2019,postfire,,90,0,2,2,4,11.3,3,0,0,0.05,2,1,3,,,,,,
InyoNF,springsfire,springs4,2019,postfire,,270,0,2,2,4,11.3,1,2,1,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs4,2020,postfire,,0,0,2,2,4,11.3,0,1,1,0.1,0.1,0,0.1,0.3,0.2,,,,
InyoNF,springsfire,springs4,2020,postfire,,180,0,2,2,4,11.3,0,1,0,0.2,1,0,0,1,0,,,,
InyoNF,springsfire,springs4,2020,postfire,,90,0,2,2,4,11.3,4,1,0,1.5,3.2,0.2,2,3,1,,,,
InyoNF,springsfire,springs4,2020,postfire,,270,0,2,2,4,11.3,4,1,0,0,0.7,0,0,1,0.2,,,,
InyoNF,springsfire,springs40,2019,prefire,,0,0,2,2,4,11.3,3,2,0,2,2,0,0.05,,,,,,
InyoNF,springsfire,springs40,2019,prefire,,180,0,2,2,4,11.3,1,0,0,0,0.05,3,6,,,,,,
InyoNF,springsfire,springs40,2019,prefire,,90,0,2,2,4,11.3,4,4,0,0,0.05,0,0,,,,,,
InyoNF,springsfire,springs40,2019,prefire,,270,0,2,2,4,11.3,5,0,0,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs40,2020,postfire,,0,0,2,2,4,11.3,5,2,0,0,1,0,0,31,12.3,,,,
InyoNF,springsfire,springs40,2020,postfire,,180,0,2,2,4,11.3,0,0,0,0,0,0,0.5,1.8,1.3,,,,
InyoNF,springsfire,springs40,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,0,0,1,1.7,23.8,,,,
InyoNF,springsfire,springs40,2020,postfire,,270,0,2,2,4,11.3,2,0,0,0,0,0,0,19.7,0.4,,,,
InyoNF,springsfire,springs41,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0.3,3.1,0.2,3.7,3,3,,,,
InyoNF,springsfire,springs41,2020,postfire,,180,0,2,2,4,11.3,6,3,1,0.2,3.5,0,0.7,2,2.4,,,,
InyoNF,springsfire,springs41,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0.3,2.2,0,0.3,2.4,2.5,,,,
InyoNF,springsfire,springs41,2020,postfire,,270,0,2,2,4,11.3,2,0,0,0.5,3.2,0.2,2.5,3,2,,,,
InyoNF,springsfire,springs42,2020,postfire,,0,0,2,2,4,11.3,5,0,0,0,2.5,0,3.5,4.2,20.2,,,,
InyoNF,springsfire,springs42,2020,postfire,,180,0,2,2,4,11.3,4,2,0,0.5,5.5,0,1.5,9.5,16.5,,,,
InyoNF,springsfire,springs42,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,0,0,4,3.7,6.5,,,,
InyoNF,springsfire,springs42,2020,postfire,,270,0,2,2,4,11.3,0,0,0,2,6.5,0,0,8.7,10.2,,,,
InyoNF,springsfire,springs43,2020,postfire,,0,0,2,2,4,11.3,1,1,0,0.2,2.1,0.1,3.6,2,3.4,,,,
InyoNF,springsfire,springs43,2020,postfire,,180,0,2,2,4,11.3,0,0,2,0,0.2,0.9,5.4,0.5,4,,,,
InyoNF,springsfire,springs43,2020,postfire,,90,0,2,2,4,11.3,1,1,1,0.1,1.8,0.3,2.7,0.6,2.5,,,,
InyoNF,springsfire,springs43,2020,postfire,,270,0,2,2,4,11.3,0,0,0,0.3,3.4,0.1,2.7,3.6,2.8,,,,
InyoNF,springsfire,springs44,2020,postfire,,0,0,2,2,4,11.3,2,1,0,0,2.5,0.25,3.5,4.3,6.3,,,,
InyoNF,springsfire,springs44,2020,postfire,,180,0,2,2,4,11.3,3,3,1,1.5,2.5,0.5,4.5,6,6.7,,,,
InyoNF,springsfire,springs44,2020,postfire,,90,0,2,2,4,11.3,1,0,0,0,2.5,0,4.5,16,6,,,,
InyoNF,springsfire,springs44,2020,postfire,,270,0,2,2,4,11.3,0,0,1,0.25,7,0,3,9.2,4,,,,
InyoNF,springsfire,springs45,2020,postfire,,0,0,2,2,4,11.3,5,0,1,0,0.5,0,0,3.3,21.7,,,,
InyoNF,springsfire,springs45,2020,postfire,,180,0,2,2,4,11.3,0,0,0,0,0,0,0,25.8,9.2,,,,
InyoNF,springsfire,springs45,2020,postfire,,90,0,2,2,4,11.3,3,0,0,0,3,0.25,17,8.3,42.3,,,,
InyoNF,springsfire,springs45,2020,postfire,,270,0,2,2,4,11.3,15,3,0,0,0,0,0,12.3,40.2,,,,
InyoNF,springsfire,springs46,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0.3,4.2,0.2,3.6,3.7,2.5,,,,
InyoNF,springsfire,springs46,2020,postfire,,180,0,2,2,4,11.3,0,1,1,0.2,0.3,0.1,1.5,1,0.5,,,,
InyoNF,springsfire,springs46,2020,postfire,,90,0,2,2,4,11.3,3,3,0,0.3,2.7,0,2.1,3,1.8,,,,
InyoNF,springsfire,springs46,2020,postfire,,270,0,2,2,4,11.3,3,2,1,0.1,0.8,0.1,1.8,0.8,1.2,,,,
InyoNF,springsfire,springs47,2020,postfire,,0,0,2,2,4,11.3,0,2,2,0,3,0.3,2.5,3.3,3.6,,,,
InyoNF,springsfire,springs47,2020,postfire,,180,0,2,2,4,11.3,5,2,2,0,2,0,0.2,2,0.4,,,,
InyoNF,springsfire,springs47,2020,postfire,,90,0,2,2,4,11.3,2,0,2,0.1,3.7,1.8,5.4,2,5.2,,,,
InyoNF,springsfire,springs47,2020,postfire,,270,0,2,2,4,11.3,0,1,0,0,1.1,0.2,2.2,0.9,1.8,,,,
InyoNF,springsfire,springs48,2020,postfire,,0,0,2,2,4,11.3,0,1,0,0.2,2,0,2.3,2.5,1.2,,,,
InyoNF,springsfire,springs48,2020,postfire,,180,0,2,2,4,11.3,1,0,1,0.3,3,0,1.1,2.5,1,,,,
InyoNF,springsfire,springs48,2020,postfire,,90,0,2,2,4,11.3,0,0,0,1.1,0.8,0.5,2.2,3,2,,,,
InyoNF,springsfire,springs48,2020,postfire,,270,0,2,2,4,11.3,1,2,3,0.8,2.4,0.5,2.2,2,2,,,,
InyoNF,springsfire,springs49,2020,postfire,,0,0,2,2,4,11.3,1,2,2,2,13.5,0.5,7.5,20.3,13.8,,,,
InyoNF,springsfire,springs49,2020,postfire,,180,0,2,2,4,11.3,0,4,2,0,3.5,0.5,5,7.7,9.5,,,,
InyoNF,springsfire,springs49,2020,postfire,,90,0,2,2,4,11.3,1,2,2,0.5,6.5,0,6,11,10.3,,,,
InyoNF,springsfire,springs49,2020,postfire,,270,0,2,2,4,11.3,1,0,3,0,3.5,1.5,7.5,10.5,12.7,,,,
InyoNF,springsfire,springs5,2019,prefire,,0,0,2,2,4,11.3,1,1,13,0,0,18,0.05,,,,,,
InyoNF,springsfire,springs5,2019,prefire,,180,0,2,2,4,11.3,1,0,0,0,0.05,0,0.05,,,,,,
InyoNF,springsfire,springs5,2019,prefire,,90,39,2,2,4,11.3,0,1,0,0,0,4,5,,,,,,
InyoNF,springsfire,springs5,2019,prefire,,270,28,2,2,4,11.3,0,0,2,0,1,0.05,7,,,,,,
InyoNF,springsfire,springs5,2020,postfire,,0,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0.2,,,,
InyoNF,springsfire,springs5,2020,postfire,,180,0,2,2,4,11.3,1,0,0,0,0.1,0,1.8,0.3,1.5,,,,
InyoNF,springsfire,springs5,2020,postfire,,90,0,2,2,4,11.3,0,0,0,0,0,0,0.8,0,0.9,,,,
InyoNF,springsfire,springs5,2020,postfire,,270,0,2,2,4,11.3,0,0,1,0,0.8,0.3,1.2,1.5,2.5,,,,
InyoNF,springsfire,springs50,2020,postfire,,0,0,2,2,4,11.3,1,0,0,0,4,0.5,7.5,5.3,23.7,,,,
InyoNF,springsfire,springs50,2020,postfire,,180,0,2,2,4,11.3,3,1,1,0,1.5,0,0,4,3.7,,,,
InyoNF,springsfire,springs50,2020,postfire,,90,0,2,2,4,11.3,0,1,2,0.5,5.5,0.25,6,13.8,37.5,,,,
InyoNF,springsfire,springs50,2020,postfire,,270,0,2,2,4,11.3,0,0,1,0,2.5,0,0.5,5.7,21.2,,,,
InyoNF,springsfire,springs51,2020,postfire,,0,0,2,2,4,11.3,0,4,2,0,2,0,7.9,5.7,10.1,,,,
