site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,duff2_cm,litter2_cm,fuel1_cm,fuel2_cm,fuel3_cm,notes,project,burnpile_ht_m,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth
BearMountain,BM13,2019,postfire,immediate,180,0,2,2,4,11.3,3,3,0,0,0.05,0,0.05,,,,,CPFMP,,,,0,0.05,,BearMountain_BM13_2019_postfire_immediate_180
BearMountain,BM13,2019,postfire,immediate,270,0,2,2,4,11.3,1,4,0,0,2,0,0.05,,,,,CPFMP,,,,0,1.025,,BearMountain_BM13_2019_postfire_immediate_270
BearMountain,BM13,2019,postfire,immediate,90,0,2,2,4,11.3,2,0,0,0,0.05,0,1,,,,,CPFMP,,,,0,0.525,,BearMountain_BM13_2019_postfire_immediate_90
BearMountain,BM13,2019,prefire,,0,0,2,2,4,11.3,2,1,0,0,1,0,2,,,,,CPFMP,,,,0,1.5,,BearMountain_BM13_2019_prefire_NA_0
BearMountain,BM13,2019,prefire,,180,0,2,2,4,11.3,1,2,0,0,2,0,6,,,,,CPFMP,,,,0,4,,BearMountain_BM13_2019_prefire_NA_180
BearMountain,BM13,2019,prefire,,270,0,2,2,4,11.3,0,0,0,1,4,2,4,,,,,CPFMP,,,,1.5,4,,BearMountain_BM13_2019_prefire_NA_270
BearMountain,BM13,2019,prefire,,90,0,2,2,4,11.3,2,0,0,0.05,3,0.05,1,,,,,CPFMP,,,,0.05,2,,BearMountain_BM13_2019_prefire_NA_90
BearMountain,BM13,2021,postfire,2yr,90,0,2,2,4,11.3,5,0,0,0,0.4,0,0.6,0.6,1.2,,,CPFMP,,,,0,0.5,0.9,BearMountain_BM13_2021_postfire_2yr_90
BearMountain,BM13,2021,postfire,2yr,0,0,2,2,4,11.3,2,2,2,0,2.8,0,0.2,1.2,0.5,,,CPFMP,,,,0,1.5,0.85,BearMountain_BM13_2021_postfire_2yr_0
BearMountain,BM13,2021,postfire,2yr,180,0,2,2,4,11.3,1,2,0,0,0.5,0,0.5,0.7,0.6,,,CPFMP,,,,0,0.5,0.65,BearMountain_BM13_2021_postfire_2yr_180
BearMountain,BM13,2021,postfire,2yr,270,0,2,2,4,11.3,0,4,0,0,1.8,0,1.1,4.5,1,,,CPFMP,,,,0,1.45,2.75,BearMountain_BM13_2021_postfire_2yr_270
BearMountain,BM14,2019,postfire,immediate,0,0,2,2,4,11.3,20,3,0,0.05,0.05,0.05,1.5,,,,,CPFMP,,,,0.05,0.775,,BearMountain_BM14_2019_postfire_immediate_0
BearMountain,BM14,2019,postfire,immediate,180,0,2,2,4,11.3,5,1,1,0,0,0,2,,,,,CPFMP,,,,0,1,,BearMountain_BM14_2019_postfire_immediate_180
BearMountain,BM14,2019,postfire,immediate,270,0,2,2,4,11.3,2,0,0,0,0.05,0.05,1,,,,,CPFMP,,,,0.025,0.525,,BearMountain_BM14_2019_postfire_immediate_270
BearMountain,BM14,2019,postfire,immediate,90,0,2,2,4,11.3,1,1,0,0,0.05,0,0.05,,,,,CPFMP,,,,0,0.05,,BearMountain_BM14_2019_postfire_immediate_90
BearMountain,BM14,2019,prefire,,0,0,2,2,4,11.3,2,1,0,1,1,0.05,1,,,,,CPFMP,,,,0.525,1,,BearMountain_BM14_2019_prefire_NA_0
BearMountain,BM14,2019,prefire,,180,0,2,2,4,11.3,1,0,0,0,0.05,0.05,1,,,,,CPFMP,,,,0.025,0.525,,BearMountain_BM14_2019_prefire_NA_180
BearMountain,BM14,2019,prefire,,270,0,2,2,4,11.3,3,0,0,0.05,0.05,0.5,0.5,,,,,CPFMP,,,,0.275,0.275,,BearMountain_BM14_2019_prefire_NA_270
BearMountain,BM14,2019,prefire,,90,0,2,2,4,11.3,2,1,1,0.05,0.05,0.5,0.05,,,,,CPFMP,,,,0.275,0.05,,BearMountain_BM14_2019_prefire_NA_90
BearMountain,BM14,2021,postfire,2yr,90,0,2,2,4,11.3,1,0,0,0,1.6,0,0.5,1.2,1.4,,,CPFMP,,,,0,1.05,1.3,BearMountain_BM14_2021_postfire_2yr_90
BearMountain,BM14,2021,postfire,2yr,0,0,2,2,4,11.3,4,8,0,0,1.9,0,3.4,3,2.6,,,CPFMP,,,,0,2.65,2.8,BearMountain_BM14_2021_postfire_2yr_0
BearMountain,BM14,2021,postfire,2yr,180,0,2,2,4,11.3,0,1,1,0,0,0,0.5,0,0.6,,,CPFMP,,,,0,0.25,0.3,BearMountain_BM14_2021_postfire_2yr_180
BearMountain,BM14,2021,postfire,2yr,270,0,2,2,4,11.3,2,1,0,0,0.5,0,1.4,0.3,0.8,,,CPFMP,,,,0,0.95,0.55,BearMountain_BM14_2021_postfire_2yr_270
BearMountain,BM15,2019,postfire,immediate,0,0,2,2,4,11.3,1,8,1,0.05,1,0,0.5,,,,,CPFMP,,,,0.025,0.75,,BearMountain_BM15_2019_postfire_immediate_0
BearMountain,BM15,2019,postfire,immediate,180,0,2,2,4,11.3,8,3,0,0.5,0.5,0,0,,,,,CPFMP,,,,0.25,0.25,,BearMountain_BM15_2019_postfire_immediate_180
BearMountain,BM15,2019,postfire,immediate,270,0,2,2,4,11.3,5,1,0,0,0.05,0.05,3,,,,,CPFMP,,,,0.025,1.525,,BearMountain_BM15_2019_postfire_immediate_270
BearMountain,BM15,2019,postfire,immediate,90,0,2,2,4,11.3,16,3,2,2,1,0.05,2.5,,,,,CPFMP,,,,1.025,1.75,,BearMountain_BM15_2019_postfire_immediate_90
BearMountain,BM15,2019,prefire,,0,0,2,2,4,11.3,4,5,0,0,2.5,0,0.5,,,,,CPFMP,,,,0,1.5,,BearMountain_BM15_2019_prefire_NA_0
BearMountain,BM15,2019,prefire,,180,0,2,2,4,11.3,13,2,0,3,0.05,0.05,,,,,,CPFMP,,,,1.525,0.05,,BearMountain_BM15_2019_prefire_NA_180
BearMountain,BM15,2019,prefire,,270,0,2,2,4,11.3,1,1,0,0,1,0,1,,,,,CPFMP,,,,0,1,,BearMountain_BM15_2019_prefire_NA_270
BearMountain,BM15,2019,prefire,,90,0,2,2,4,11.3,1,4,0,0,4,0,2,,,,,CPFMP,,,,0,3,,BearMountain_BM15_2019_prefire_NA_90
BearMountain,BM15,2021,postfire,2yr,90,0,2,2,4,11.3,13,6,3,0,3.6,0,1.1,5,2,,,CPFMP,,,,0,2.35,3.5,BearMountain_BM15_2021_postfire_2yr_90
BearMountain,BM15,2021,postfire,2yr,0,0,2,2,4,11.3,1,5,0,0,1,0,2,1,2,,,CPFMP,,,,0,1.5,1.5,BearMountain_BM15_2021_postfire_2yr_0
BearMountain,BM15,2021,postfire,2yr,180,0,2,2,4,11.3,3,1,0,0,1,0,1.2,1.3,6,,,CPFMP,,,,0,1.1,3.65,BearMountain_BM15_2021_postfire_2yr_180
BearMountain,BM15,2021,postfire,2yr,270,0,2,2,4,11.3,2,0,0,0,1.5,0,1.5,2,1.2,,,CPFMP,,,,0,1.5,1.6,BearMountain_BM15_2021_postfire_2yr_270
BearMountain,BM16,2019,postfire,immediate,0,0,2,2,4,11.3,2,0,2,0.5,1.5,0,0,,,,,CPFMP,,,,0.25,0.75,,BearMountain_BM16_2019_postfire_immediate_0
BearMountain,BM16,2019,postfire,immediate,180,0,2,2,4,11.3,4,2,0,0.05,2,0.05,1,,,,,CPFMP,,,,0.05,1.5,,BearMountain_BM16_2019_postfire_immediate_180
BearMountain,BM16,2019,postfire,immediate,270,0,2,2,4,11.3,19,3,1,1.5,2,0.05,1,,,,,CPFMP,,,,0.775,1.5,,BearMountain_BM16_2019_postfire_immediate_270
BearMountain,BM16,2019,postfire,immediate,90,0,2,2,4,11.3,0,1,2,1,3,0,1,,,,,CPFMP,,,,0.5,2,,BearMountain_BM16_2019_postfire_immediate_90
BearMountain,BM16,2019,prefire,,0,0,2,2,4,11.3,1,1,2,0,8,0,2,,,,,CPFMP,,,,0,5,,BearMountain_BM16_2019_prefire_NA_0
BearMountain,BM16,2019,prefire,,180,0,2,2,4,11.3,2,2,0,0,5,0,4,,,,,CPFMP,,,,0,4.5,,BearMountain_BM16_2019_prefire_NA_180
BearMountain,BM16,2019,prefire,,270,0,2,2,4,11.3,4,2,2,1,3,1,1,,,,,CPFMP,,,,1,2,,BearMountain_BM16_2019_prefire_NA_270
BearMountain,BM16,2019,prefire,,90,0,2,2,4,11.3,7,15,1,1,4,0.05,5,,,,,CPFMP,,,,0.525,4.5,,BearMountain_BM16_2019_prefire_NA_90
BearMountain,BM16,2021,postfire,2yr,90,0,2,2,4,11.3,1,0,0,0,1.8,0,2.8,2,3,,,CPFMP,,,,0,2.3,2.5,BearMountain_BM16_2021_postfire_2yr_90
BearMountain,BM16,2021,postfire,2yr,0,0,2,2,4,11.3,1,0,0,1.5,3.2,0,0,2.8,1,,,CPFMP,,,,0.75,1.6,1.9,BearMountain_BM16_2021_postfire_2yr_0
BearMountain,BM16,2021,postfire,2yr,180,0,2,2,4,11.3,5,0,0,3.3,3,0,0,0.3,3.6,,,CPFMP,,,,1.65,1.5,1.95,BearMountain_BM16_2021_postfire_2yr_180
BearMountain,BM16,2021,postfire,2yr,270,0,2,2,4,11.3,6,3,2,2.2,1.8,0,1.5,2,3,,,CPFMP,,,,1.1,1.65,2.5,BearMountain_BM16_2021_postfire_2yr_270
BearMountain,BM17,2019,postfire,immediate,0,0,2,2,4,11.3,0,1,6,0,0,0,0,,,,,CPFMP,,,,0,0,,BearMountain_BM17_2019_postfire_immediate_0
BearMountain,BM17,2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,0,0,,,,,CPFMP,,,,0,0.025,,BearMountain_BM17_2019_postfire_immediate_180
BearMountain,BM17,2019,postfire,immediate,270,0,2,2,4,11.3,0,1,0,0,3,1,1,,,,,CPFMP,,,,0.5,2,,BearMountain_BM17_2019_postfire_immediate_270
BearMountain,BM17,2019,postfire,immediate,90,0,2,2,4,11.3,1,0,0,0,2.5,0,0,,,,,CPFMP,,,,0,1.25,,BearMountain_BM17_2019_postfire_immediate_90
BearMountain,BM17,2019,prefire,,0,0,2,2,4,11.3,11,1,0,0.5,0.5,1,1,,,,,CPFMP,,,,0.75,0.75,,BearMountain_BM17_2019_prefire_NA_0
BearMountain,BM17,2019,prefire,,180,0,2,2,4,11.3,11,9,10,5,3,0.05,0.05,,,,,CPFMP,,,,2.525,1.525,,BearMountain_BM17_2019_prefire_NA_180
BearMountain,BM17,2019,prefire,,270,0,2,2,4,11.3,0,2,0,1,2,0.05,2,,,,,CPFMP,,,,0.525,2,,BearMountain_BM17_2019_prefire_NA_270
BearMountain,BM17,2019,prefire,,90,0,2,2,4,11.3,0,0,0,1,3,0.05,2,,,,,CPFMP,,,,0.525,2.5,,BearMountain_BM17_2019_prefire_NA_90
BearMountain,BM17,2021,postfire,2yr,90,0,2,2,4,11.3,1,0,0,0,1,0,0,0.7,0.3,,,CPFMP,,,,0,0.5,0.5,BearMountain_BM17_2021_postfire_2yr_90
BearMountain,BM17,2021,postfire,2yr,0,0,2,2,4,11.3,1,4,0,0,0.4,0,0.3,1.1,1,,,CPFMP,,,,0,0.35,1.05,BearMountain_BM17_2021_postfire_2yr_0
BearMountain,BM17,2021,postfire,2yr,180,0,2,2,4,11.3,1,0,0,0,0.6,0,0.2,0.8,0.5,,,CPFMP,,,,0,0.4,0.65,BearMountain_BM17_2021_postfire_2yr_180
BearMountain,BM17,2021,postfire,2yr,270,0,2,2,4,11.3,2,1,0,0,2.4,0,1.8,1.8,1.2,,,CPFMP,,,,0,2.1,1.5,BearMountain_BM17_2021_postfire_2yr_270
BearMountain,BM18,2019,postfire,immediate,0,0,2,2,4,11.3,7,2,0,0.05,1.5,1,1,,,,,CPFMP,,,,0.525,1.25,,BearMountain_BM18_2019_postfire_immediate_0
BearMountain,BM18,2019,postfire,immediate,180,0,2,2,4,11.3,2,2,0,0,0,0.5,3,,,,,CPFMP,,,,0.25,1.5,,BearMountain_BM18_2019_postfire_immediate_180
BearMountain,BM18,2019,postfire,immediate,270,0,2,2,4,11.3,6,0,0,0,3,3,0.5,,,,,CPFMP,,,,1.5,1.75,,BearMountain_BM18_2019_postfire_immediate_270
BearMountain,BM18,2019,postfire,immediate,90,0,2,2,4,11.3,8,3,6,0,0,3,1,,,,,CPFMP,,,,1.5,0.5,,BearMountain_BM18_2019_postfire_immediate_90
BearMountain,BM18,2019,prefire,,0,0,2,2,4,11.3,17,8,0,0.05,1,0,2,,,,,CPFMP,,,,0.025,1.5,,BearMountain_BM18_2019_prefire_NA_0
BearMountain,BM18,2019,prefire,,180,0,2,2,4,11.3,21,8,3,0.05,0.5,3.5,1,,,,,CPFMP,,,,1.775,0.75,,BearMountain_BM18_2019_prefire_NA_180
BearMountain,BM18,2019,prefire,,270,0,2,2,4,11.3,4,0,0,0,2,0,2,,,,,CPFMP,,,,0,2,,BearMountain_BM18_2019_prefire_NA_270
BearMountain,BM18,2019,prefire,,90,0,2,2,4,11.3,0,9,2,0,2,0,8,,,,,CPFMP,,,,0,5,,BearMountain_BM18_2019_prefire_NA_90
BearMountain,BM18,2021,postfire,2yr,90,0,2,2,4,11.3,0,4,4,0.7,0.8,0,1.2,1.2,2,,,CPFMP,,,,0.35,1,1.6,BearMountain_BM18_2021_postfire_2yr_90
BearMountain,BM18,2021,postfire,2yr,0,0,2,2,4,11.3,5,5,0,0,1.5,0,1.8,2.3,2,,,CPFMP,,,,0,1.65,2.15,BearMountain_BM18_2021_postfire_2yr_0
BearMountain,BM18,2021,postfire,2yr,180,0,2,2,4,11.3,15,2,1,0,0,0,6,0.8,5,,,CPFMP,,,,0,3,2.9,BearMountain_BM18_2021_postfire_2yr_180
BearMountain,BM18,2021,postfire,2yr,270,0,2,2,4,11.3,5,3,0,2.8,3.3,0,3.5,3,2.5,,,CPFMP,,,,1.4,3.4,2.75,BearMountain_BM18_2021_postfire_2yr_270
BearMountain,BM19,2019,postfire,immediate,0,0,2,2,4,11.3,0,0,0,0,0,0,0,,,,,CPFMP,,,,0,0,,BearMountain_BM19_2019_postfire_immediate_0
BearMountain,BM19,2019,postfire,immediate,180,0,2,2,4,11.3,0,3,0,0,2,0,3,,,,,CPFMP,,,,0,2.5,,BearMountain_BM19_2019_postfire_immediate_180
BearMountain,BM19,2019,postfire,immediate,270,0,2,2,4,11.3,0,0,0,0,0,0,0,,,,,CPFMP,,,,0,0,,BearMountain_BM19_2019_postfire_immediate_270
BearMountain,BM19,2019,postfire,immediate,90,0,2,2,4,11.3,3,0,0,0,2,0,0.5,,,,,CPFMP,,,,0,1.25,,BearMountain_BM19_2019_postfire_immediate_90
BearMountain,BM19,2019,prefire,,0,0,2,2,4,11.3,12,5,0,2,3,0.05,1,,,,,CPFMP,,,,1.025,2,,BearMountain_BM19_2019_prefire_NA_0
BearMountain,BM19,2019,prefire,,180,0,2,2,4,11.3,0,5,0,0.05,2,1,2,,,,,CPFMP,,,,0.525,2,,BearMountain_BM19_2019_prefire_NA_180
BearMountain,BM19,2019,prefire,,270,0,2,2,4,11.3,0,0,0,0,2,0,1,,,,,CPFMP,,,,0,1.5,,BearMountain_BM19_2019_prefire_NA_270
BearMountain,BM19,2019,prefire,,90,0,2,2,4,11.3,1,2,0,0,2,5,3,,,,,CPFMP,,,,2.5,2.5,,BearMountain_BM19_2019_prefire_NA_90
BearMountain,BM19,2021,postfire,2yr,90,0,2,2,4,11.3,0,0,0,0,1.8,0,1.2,2.2,2.1,,,CPFMP,,,,0,1.5,2.15,BearMountain_BM19_2021_postfire_2yr_90
BearMountain,BM19,2021,postfire,2yr,0,0,2,2,4,11.3,1,0,0,0,3,0,1.5,1.3,1.2,,,CPFMP,,,,0,2.25,1.25,BearMountain_BM19_2021_postfire_2yr_0
BearMountain,BM19,2021,postfire,2yr,180,0,2,2,4,11.3,0,2,0,1.5,2.2,0,2,2,2,,,CPFMP,,,,0.75,2.1,2,BearMountain_BM19_2021_postfire_2yr_180
BearMountain,BM19,2021,postfire,2yr,270,0,2,2,4,11.3,1,1,0,0,0.2,0,0.2,0.6,0.4,,,CPFMP,,,,0,0.2,0.5,BearMountain_BM19_2021_postfire_2yr_270
BearMountain,BM2,2019,postfire,immediate,0,0,2,2,4,11.3,0,2,2,1,3,0.05,1.5,,,,,CPFMP,,,,0.525,2.25,,BearMountain_BM2_2019_postfire_immediate_0
BearMountain,BM2,2019,postfire,immediate,180,0,2,2,4,11.3,2,0,0,0.05,3,0,0,,,,,CPFMP,,,,0.025,1.5,,BearMountain_BM2_2019_postfire_immediate_180
BearMountain,BM2,2019,postfire,immediate,270,0,2,2,4,11.3,0,0,0,0,1,0,0,,,,,CPFMP,,,,0,0.5,,BearMountain_BM2_2019_postfire_immediate_270
BearMountain,BM2,2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,1.5,0.5,0,,,,,CPFMP,,,,0.25,0.75,,BearMountain_BM2_2019_postfire_immediate_90
BearMountain,BM2,2019,prefire,,0,0,2,2,4,11.3,8,1,1,2,1,0,2,,,,,CPFMP,,,,1,1.5,,BearMountain_BM2_2019_prefire_NA_0
BearMountain,BM2,2019,prefire,,180,0,2,2,4,11.3,3,1,0,0,2,1.5,0.5,,,,,CPFMP,,,,0.75,1.25,,BearMountain_BM2_2019_prefire_NA_180
BearMountain,BM2,2019,prefire,,270,0,2,2,4,11.3,7,0,0,0,2,0,1,,,,,CPFMP,,,,0,1.5,,BearMountain_BM2_2019_prefire_NA_270
BearMountain,BM2,2019,prefire,,90,0,2,2,4,11.3,0,0,0,0,14,0,5,,,,,CPFMP,,,,0,9.5,,BearMountain_BM2_2019_prefire_NA_90
BearMountain,BM2,2021,postfire,2yr,90,0,2,2,4,11.3,0,0,0,0,2,1.5,3.3,1.2,3,,,CPFMP,,,,0.75,2.65,2.1,BearMountain_BM2_2021_postfire_2yr_90
BearMountain,BM2,2021,postfire,2yr,0,0,2,2,4,11.3,0,1,1,0.5,2,0,3,2,2.8,,,CPFMP,,,,0.25,2.5,2.4,BearMountain_BM2_2021_postfire_2yr_0
BearMountain,BM2,2021,postfire,2yr,180,0,2,2,4,11.3,1,0,0,0,0,0,4.8,0,3.2,,2-offset1fttoRduetostump,CPFMP,,,,0,2.4,1.6,BearMountain_BM2_2021_postfire_2yr_180
BearMountain,BM2,2021,postfire,2yr,270,0,2,2,4,11.3,2,1,0,0,1.5,0,0.3,1.8,1.5,,,CPFMP,,,,0,0.9,1.65,BearMountain_BM2_2021_postfire_2yr_270
BearMountain,BM20,2019,postfire,immediate,0,0,2,2,4,11.3,7,7,5,0,1,0.05,1.5,,,,,CPFMP,,,,0.025,1.25,,BearMountain_BM20_2019_postfire_immediate_0
BearMountain,BM20,2019,postfire,immediate,180,0,2,2,4,11.3,7,1,3,0,1.5,0,0.05,,,,,CPFMP,,,,0,0.775,,BearMountain_BM20_2019_postfire_immediate_180
BearMountain,BM20,2019,postfire,immediate,270,0,2,2,4,11.3,2,2,0,0,1,0,0,,,,,CPFMP,,,,0,0.5,,BearMountain_BM20_2019_postfire_immediate_270
BearMountain,BM20,2019,postfire,immediate,90,0,2,2,4,11.3,3,2,0,0,1,0,0,,,,,CPFMP,,,,0,0.5,,BearMountain_BM20_2019_postfire_immediate_90
BearMountain,BM20,2019,prefire,,0,0,2,2,4,11.3,3,2,0,1,1,0.05,1,,,,,CPFMP,,,,0.525,1,,BearMountain_BM20_2019_prefire_NA_0
BearMountain,BM20,2019,prefire,,180,0,2,2,4,11.3,12,4,1,0.05,0.05,0,3,,,,,CPFMP,,,,0.025,1.525,,BearMountain_BM20_2019_prefire_NA_180
BearMountain,BM20,2019,prefire,,270,0,2,2,4,11.3,0,4,1,0.05,1,2,2,,,,,CPFMP,,,,1.025,1.5,,BearMountain_BM20_2019_prefire_NA_270
BearMountain,BM20,2019,prefire,,90,0,2,2,4,11.3,2,2,0,2,2,3,5,,,,,CPFMP,,,,2.5,3.5,,BearMountain_BM20_2019_prefire_NA_90
BearMountain,BM20,2021,postfire,2yr,90,0,2,2,4,11.3,4,6,0,4.8,2,0,1.2,2.4,1.5,,,CPFMP,,,,2.4,1.6,1.95,BearMountain_BM20_2021_postfire_2yr_90
BearMountain,BM20,2021,postfire,2yr,0,0,2,2,4,11.3,1,2,0,0,3.2,0,3,3,2.8,,,CPFMP,,,,0,3.1,2.9,BearMountain_BM20_2021_postfire_2yr_0
BearMountain,BM20,2021,postfire,2yr,180,0,2,2,4,11.3,3,1,1,0,3.6,0,2.3,2.4,2.5,,,CPFMP,,,,0,2.95,2.45,BearMountain_BM20_2021_postfire_2yr_180
BearMountain,BM20,2021,postfire,2yr,270,0,2,2,4,11.3,2,6,0,0,3.2,0,1.2,3,1.5,,,CPFMP,,,,0,2.2,2.25,BearMountain_BM20_2021_postfire_2yr_270
BearMountain,BM21,2019,postfire,immediate,0,0,2,2,4,11.3,6,1,3,1,2.5,1,1,,,,,CPFMP,,,,1,1.75,,BearMountain_BM21_2019_postfire_immediate_0
BearMountain,BM21,2019,postfire,immediate,180,0,2,2,4,11.3,5,0,0,1,2.5,1,1,,,,,CPFMP,,,,1,1.75,,BearMountain_BM21_2019_postfire_immediate_180
BearMountain,BM21,2019,postfire,immediate,270,0,2,2,4,11.3,2,0,0,0,1.5,0.05,0.05,,,,,CPFMP,,,,0.025,0.775,,BearMountain_BM21_2019_postfire_immediate_270
BearMountain,BM21,2019,postfire,immediate,90,0,2,2,4,11.3,5,0,0,2,1,0.5,0.5,,,,,CPFMP,,,,1.25,0.75,,BearMountain_BM21_2019_postfire_immediate_90
BearMountain,BM21,2019,prefire,,0,0,2,2,4,11.3,2,0,4,0.05,0.05,0,1,,,,,CPFMP,,,,0.025,0.525,,BearMountain_BM21_2019_prefire_NA_0
BearMountain,BM21,2019,prefire,,180,0,2,2,4,11.3,23,0,0,2,2,4,5,,,,,CPFMP,,,,3,3.5,,BearMountain_BM21_2019_prefire_NA_180
BearMountain,BM21,2019,prefire,,270,0,2,2,4,11.3,7,1,0,0,0.05,0,2,,,,,CPFMP,,,,0,1.025,,BearMountain_BM21_2019_prefire_NA_270
BearMountain,BM21,2019,prefire,,90,0,2,2,4,11.3,7,0,0,0,3,0,2,,,,,CPFMP,,,,0,2.5,,BearMountain_BM21_2019_prefire_NA_90
BearMountain,BM21,2021,postfire,2yr,90,0,2,2,4,11.3,5,0,0,1,1.2,1,2.5,1.5,2.8,,,CPFMP,,,,1,1.85,2.15,BearMountain_BM21_2021_postfire_2yr_90
BearMountain,BM21,2021,postfire,2yr,0,0,2,2,4,11.3,3,0,0,0,0.5,0.2,1.8,0.8,2,,,CPFMP,,,,0.1,1.15,1.4,BearMountain_BM21_2021_postfire_2yr_0
BearMountain,BM21,2021,postfire,2yr,180,0,2,2,4,11.3,20,3,0,0,4.5,0,2.8,4.8,3.3,,,CPFMP,,,,0,3.65,4.05,BearMountain_BM21_2021_postfire_2yr_180
BearMountain,BM21,2021,postfire,2yr,270,0,2,2,4,11.3,2,0,0,0,1,0.5,0.8,1,1.1,,,CPFMP,,,,0.25,0.9,1.05,BearMountain_BM21_2021_postfire_2yr_270
BearMountain,BM22,2019,postfire,immediate,0,0,2,2,4,11.3,0,0,1,0,0,0,0,,,,,CPFMP,,,,0,0,,BearMountain_BM22_2019_postfire_immediate_0
BearMountain,BM22,2019,postfire,immediate,180,0,2,2,4,11.3,5,3,1,0,0,0,0,,,,,CPFMP,,,,0,0,,BearMountain_BM22_2019_postfire_immediate_180
BearMountain,BM22,2019,postfire,immediate,270,0,2,2,4,11.3,2,4,1,0.05,2,1,1,,,,,CPFMP,,,,0.525,1.5,,BearMountain_BM22_2019_postfire_immediate_270
BearMountain,BM22,2019,postfire,immediate,90,0,2,2,4,11.3,45,15,5,0.05,0.05,0,1.5,,,,,CPFMP,,,,0.025,0.775,,BearMountain_BM22_2019_postfire_immediate_90
BearMountain,BM22,2019,prefire,,0,0,2,2,4,11.3,1,0,1,0.05,6,1,1,,,,,CPFMP,,,,0.525,3.5,,BearMountain_BM22_2019_prefire_NA_0
BearMountain,BM22,2019,prefire,,180,0,2,2,4,11.3,9,6,0,1,2,7,3,,,,,CPFMP,,,,4,2.5,,BearMountain_BM22_2019_prefire_NA_180
BearMountain,BM22,2019,prefire,,270,0,2,2,4,11.3,0,7,3,0,0.05,0.05,3,,,,,CPFMP,,,,0.025,1.525,,BearMountain_BM22_2019_prefire_NA_270
BearMountain,BM22,2019,prefire,,90,0,2,2,4,11.3,4,2,1,0,7,0,4,,,,,CPFMP,,,,0,5.5,,BearMountain_BM22_2019_prefire_NA_90
BearMountain,BM22,2021,postfire,2yr,90,0,2,2,4,11.3,37,15,2,0,2,0,2.8,2,1.5,,,CPFMP,,,,0,2.4,1.75,BearMountain_BM22_2021_postfire_2yr_90
BearMountain,BM22,2021,postfire,2yr,0,0,2,2,4,11.3,6,3,4,2,2.1,0.2,2.2,2,1.8,,,CPFMP,,,,1.1,2.15,1.9,BearMountain_BM22_2021_postfire_2yr_0
BearMountain,BM22,2021,postfire,2yr,180,0,2,2,4,11.3,20,15,0,0,0.6,0,0,0.8,0.6,,,CPFMP,,,,0,0.3,0.7,BearMountain_BM22_2021_postfire_2yr_180
BearMountain,BM22,2021,postfire,2yr,270,0,2,2,4,11.3,1,6,0,0,0.2,0,1.2,0.5,1,,,CPFMP,,,,0,0.7,0.75,BearMountain_BM22_2021_postfire_2yr_270
BearMountain,BM23,2019,postfire,immediate,0,0,2,2,4,11.3,2,1,0,1.5,2,0,0.05,,,,,CPFMP,,,,0.75,1.025,,BearMountain_BM23_2019_postfire_immediate_0
BearMountain,BM23,2019,postfire,immediate,180,0,2,2,4,11.3,7,4,0,0,0.05,0,0.05,,,,,CPFMP,,,,0,0.05,,BearMountain_BM23_2019_postfire_immediate_180
BearMountain,BM23,2019,postfire,immediate,270,0,2,2,4,11.3,0,5,1,0,0.05,0,1,,,,,CPFMP,,,,0,0.525,,BearMountain_BM23_2019_postfire_immediate_270
BearMountain,BM23,2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,0,0,0,,,,,CPFMP,,,,0,0,,BearMountain_BM23_2019_postfire_immediate_90
BearMountain,BM23,2019,prefire,,0,0,2,2,4,11.3,7,8,10,0.05,4,3,2.5,,,,,CPFMP,,,,1.525,3.25,,BearMountain_BM23_2019_prefire_NA_0
BearMountain,BM23,2019,prefire,,180,0,2,2,4,11.3,0,3,7,3,3,6,5,,,,,CPFMP,,,,4.5,4,,BearMountain_BM23_2019_prefire_NA_180
BearMountain,BM23,2019,prefire,,270,0,2,2,4,11.3,0,2,5,0.05,1,0.05,3,,,,,CPFMP,,,,0.05,2,,BearMountain_BM23_2019_prefire_NA_270
BearMountain,BM23,2019,prefire,,90,0,2,2,4,11.3,2,2,14,1,4,5,3,,,,,CPFMP,,,,3,3.5,,BearMountain_BM23_2019_prefire_NA_90
BearMountain,BM23,2021,postfire,2yr,90,0,2,2,4,11.3,1,0,0,0,0.5,0,0,0.5,0.3,,,CPFMP,,,,0,0.25,0.4,BearMountain_BM23_2021_postfire_2yr_90
BearMountain,BM23,2021,postfire,2yr,0,0,2,2,4,11.3,0,0,1,0,1.7,0,1.5,0.9,0.8,,,CPFMP,,,,0,1.6,0.85,BearMountain_BM23_2021_postfire_2yr_0
BearMountain,BM23,2021,postfire,2yr,180,0,2,2,4,11.3,0,4,0,0,0.5,0,0.5,0.5,0.3,,,CPFMP,,,,0,0.5,0.4,BearMountain_BM23_2021_postfire_2yr_180
BearMountain,BM23,2021,postfire,2yr,270,0,2,2,4,11.3,0,3,5,0,1.8,0,0,1.4,0.9,,,CPFMP,,,,0,0.9,1.15,BearMountain_BM23_2021_postfire_2yr_270
