"","project","site","year","plotid","pre_post_fire","postFire","tag_id","status","species","dbh_cm","ht_m","ht2crown_m","livecrownratio_perc","crownclass","crownwidth_m","decay","scorch_ht_m","torch_ht_m","bolechar_m","healthCode","notes","ht2dead_m","scorch_percent","torch_percent","healthCode2","resprout","stump_diameter_cm","stump_ht_m","presentPostThin","StatusPostThin","samplingTime","Beetles2019","DeadPriorFire"
"10876","CPFMP","Valentine","2020","VR14N","prefire",NA,"310","LIVE","ABCO",10,3.2,0.5,NA,"ov",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10877","CPFMP","Valentine","2020","VR14N","prefire",NA,"311","LIVE","ABMA",17.8,5.2,0.5,NA,"ov",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10878","CPFMP","Valentine","2020","VR16","prefire",NA,"788","LIVE","PICO",40.5,37.2,4.6,NA,"do",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10879","CPFMP","Valentine","2020","VR16","prefire",NA,"789","LIVE","PIJE",36,36.5,8.4,NA,"co",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10880","CPFMP","Valentine","2020","VR16","prefire",NA,"790","LIVE","ABCO",35.4,17.1,2.7,NA,"in",2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA
"10881","CPFMP","Valentine","2020","VR16","prefire",NA,"791","LIVE","PIJE",54.4,31.5,6.6,NA,"do",3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10882","CPFMP","Valentine","2020","VR16","prefire",NA,"792","LIVE","ABCO",24.8,12,1.9,NA,"in",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA
"10883","CPFMP","Valentine","2020","VR16","prefire",NA,"793","LIVE","ABCO",33.8,13.7,2.1,NA,"in",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10884","CPFMP","Valentine","2020","VR16","prefire",NA,"794","LIVE","PIJE",34.9,23.7,3.7,NA,"in",2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10885","CPFMP","Valentine","2020","VR16","prefire",NA,"795","LIVE","PICO",17.5,4.4,1.6,NA,"ab",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA
"10886","CPFMP","Valentine","2020","VR16","prefire",NA,"796","LIVE","ABCO",39.4,27.7,6.6,NA,"co",2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA
"10887","CPFMP","Valentine","2020","VR16","prefire",NA,"797","LIVE","ABCO",43.1,27.5,3.4,NA,"co",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10888","CPFMP","Valentine","2020","VR16","prefire",NA,"798","LIVE","ABCO",13.1,7.3,6.5,NA,"ab",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA
"10889","CPFMP","Valentine","2020","VR16","prefire",NA,"799","LIVE","ABCO",31.6,17.7,4.3,NA,"on",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10890","CPFMP","Valentine","2020","VR16","prefire",NA,"800","LIVE","PIJE",81.7,43.5,13.1,NA,"do",3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10891","CPFMP","Valentine","2020","VR16","prefire",NA,"801","LIVE","ABCO",19.6,12.6,4,NA,"in",1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10892","CPFMP","Valentine","2020","VR16","prefire",NA,"802","LIVE","PIJE",33.5,41.1,12.8,NA,"do",2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"10893","CPFMP","Valentine","2020","VR16","prefire",NA,"803","LIVE","ABCO",16.2,5.6,1.2,NA,"ab",1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA
