"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"173","bearmountain","bm13","prefire","2019","[60-80]",0,0,0
"174","bearmountain","bm13","prefire","2019","[80-100]",0,0,0
"175","bearmountain","bm14","postfire","2021","[<20]",0,0,0
"176","bearmountain","bm14","postfire","2021","[20-40]",3,30,74.1315
"177","bearmountain","bm14","postfire","2021","[40-60]",0,0,0
"178","bearmountain","bm14","postfire","2021","[>100]",0,0,0
"179","bearmountain","bm14","postfire","2021","[60-80]",0,0,0
"180","bearmountain","bm14","postfire","2021","[80-100]",0,0,0
"181","bearmountain","bm14","prefire","2019","[<20]",0,0,0
"182","bearmountain","bm14","prefire","2019","[20-40]",3,30,74.1315
"183","bearmountain","bm14","prefire","2019","[40-60]",0,0,0
"184","bearmountain","bm14","prefire","2019","[>100]",0,0,0
"185","bearmountain","bm14","prefire","2019","[60-80]",0,0,0
"186","bearmountain","bm14","prefire","2019","[80-100]",0,0,0
"187","bearmountain","bm15","postfire","2021","[<20]",0,0,0
"188","bearmountain","bm15","postfire","2021","[20-40]",3,30,74.1315
"189","bearmountain","bm15","postfire","2021","[40-60]",1,10,24.7105
"190","bearmountain","bm15","postfire","2021","[>100]",0,0,0
"191","bearmountain","bm15","postfire","2021","[60-80]",0,0,0
"192","bearmountain","bm15","postfire","2021","[80-100]",0,0,0
"193","bearmountain","bm15","prefire","2019","[<20]",1,10,24.7105
"194","bearmountain","bm15","prefire","2019","[20-40]",3,30,74.1315
"195","bearmountain","bm15","prefire","2019","[40-60]",1,10,24.7105
"196","bearmountain","bm15","prefire","2019","[>100]",0,0,0
"197","bearmountain","bm15","prefire","2019","[60-80]",0,0,0
"198","bearmountain","bm15","prefire","2019","[80-100]",0,0,0
"199","bearmountain","bm16","postfire","2021","[<20]",0,0,0
"200","bearmountain","bm16","postfire","2021","[20-40]",2,20,49.421
"201","bearmountain","bm16","postfire","2021","[40-60]",4,40,98.842
"202","bearmountain","bm16","postfire","2021","[>100]",0,0,0
"203","bearmountain","bm16","postfire","2021","[60-80]",0,0,0
"204","bearmountain","bm16","postfire","2021","[80-100]",0,0,0
"205","bearmountain","bm16","prefire","2019","[<20]",0,0,0
"206","bearmountain","bm16","prefire","2019","[20-40]",2,20,49.421
"207","bearmountain","bm16","prefire","2019","[40-60]",4,40,98.842
"208","bearmountain","bm16","prefire","2019","[>100]",0,0,0
"209","bearmountain","bm16","prefire","2019","[60-80]",1,10,24.7105
"210","bearmountain","bm16","prefire","2019","[80-100]",0,0,0
"211","bearmountain","bm18","postfire","2021","[<20]",3,30,74.1315
"212","bearmountain","bm18","postfire","2021","[20-40]",4,40,98.842
"213","bearmountain","bm18","postfire","2021","[40-60]",2,20,49.421
"214","bearmountain","bm18","postfire","2021","[>100]",0,0,0
"215","bearmountain","bm18","postfire","2021","[60-80]",1,10,24.7105
"216","bearmountain","bm18","postfire","2021","[80-100]",0,0,0
"217","bearmountain","bm18","prefire","2019","[<20]",4,40,98.842
"218","bearmountain","bm18","prefire","2019","[20-40]",3,30,74.1315
"219","bearmountain","bm18","prefire","2019","[40-60]",2,20,49.421
"220","bearmountain","bm18","prefire","2019","[>100]",0,0,0
"221","bearmountain","bm18","prefire","2019","[60-80]",2,20,49.421
"222","bearmountain","bm18","prefire","2019","[80-100]",0,0,0
"223","bearmountain","bm19","postfire","2021","[<20]",0,0,0
"224","bearmountain","bm19","postfire","2021","[20-40]",0,0,0
"225","bearmountain","bm19","postfire","2021","[40-60]",1,10,24.7105
"226","bearmountain","bm19","postfire","2021","[>100]",1,10,24.7105
"227","bearmountain","bm19","postfire","2021","[60-80]",0,0,0
"228","bearmountain","bm19","postfire","2021","[80-100]",0,0,0
"229","bearmountain","bm19","prefire","2019","[<20]",0,0,0
"230","bearmountain","bm19","prefire","2019","[20-40]",0,0,0
"231","bearmountain","bm19","prefire","2019","[40-60]",1,10,24.7105
"232","bearmountain","bm19","prefire","2019","[>100]",1,10,24.7105
"233","bearmountain","bm19","prefire","2019","[60-80]",0,0,0
"234","bearmountain","bm19","prefire","2019","[80-100]",0,0,0
"235","bearmountain","bm2","postfire","2021","[<20]",1,10,24.7105
"236","bearmountain","bm2","postfire","2021","[20-40]",1,10,24.7105
"237","bearmountain","bm2","postfire","2021","[40-60]",2,20,49.421
"238","bearmountain","bm2","postfire","2021","[>100]",0,0,0
"239","bearmountain","bm2","postfire","2021","[60-80]",1,10,24.7105
"240","bearmountain","bm2","postfire","2021","[80-100]",0,0,0
"241","bearmountain","bm2","prefire","2019","[<20]",1,10,24.7105
"242","bearmountain","bm2","prefire","2019","[20-40]",1,10,24.7105
"243","bearmountain","bm2","prefire","2019","[40-60]",2,20,49.421
"244","bearmountain","bm2","prefire","2019","[>100]",0,0,0
"245","bearmountain","bm2","prefire","2019","[60-80]",1,10,24.7105
"246","bearmountain","bm2","prefire","2019","[80-100]",0,0,0
"247","bearmountain","bm20","postfire","2021","[<20]",0,0,0
"248","bearmountain","bm20","postfire","2021","[20-40]",0,0,0
"249","bearmountain","bm20","postfire","2021","[40-60]",2,20,49.421
"250","bearmountain","bm20","postfire","2021","[>100]",1,10,24.7105
"251","bearmountain","bm20","postfire","2021","[60-80]",0,0,0
"252","bearmountain","bm20","postfire","2021","[80-100]",0,0,0
"253","bearmountain","bm20","prefire","2019","[<20]",0,0,0
"254","bearmountain","bm20","prefire","2019","[20-40]",1,10,24.7105
"255","bearmountain","bm20","prefire","2019","[40-60]",1,10,24.7105
"256","bearmountain","bm20","prefire","2019","[>100]",1,10,24.7105
"257","bearmountain","bm20","prefire","2019","[60-80]",0,0,0
"258","bearmountain","bm20","prefire","2019","[80-100]",0,0,0
"259","bearmountain","bm21","postfire","2021","[<20]",0,0,0
"260","bearmountain","bm21","postfire","2021","[20-40]",1,10,24.7105
"261","bearmountain","bm21","postfire","2021","[40-60]",0,0,0
"262","bearmountain","bm21","postfire","2021","[>100]",0,0,0
"263","bearmountain","bm21","postfire","2021","[60-80]",0,0,0
"264","bearmountain","bm21","postfire","2021","[80-100]",0,0,0
"265","bearmountain","bm21","prefire","2019","[<20]",0,0,0
"266","bearmountain","bm21","prefire","2019","[20-40]",4,40,98.842
"267","bearmountain","bm21","prefire","2019","[40-60]",0,0,0
"268","bearmountain","bm21","prefire","2019","[>100]",0,0,0
"269","bearmountain","bm21","prefire","2019","[60-80]",0,0,0
"270","bearmountain","bm21","prefire","2019","[80-100]",0,0,0
"271","bearmountain","bm22","postfire","2021","[<20]",0,0,0
"272","bearmountain","bm22","postfire","2021","[20-40]",0,0,0
"273","bearmountain","bm22","postfire","2021","[40-60]",2,20,49.421
"274","bearmountain","bm22","postfire","2021","[>100]",0,0,0
"275","bearmountain","bm22","postfire","2021","[60-80]",1,10,24.7105
"276","bearmountain","bm22","postfire","2021","[80-100]",0,0,0
"277","bearmountain","bm22","prefire","2019","[<20]",0,0,0
"278","bearmountain","bm22","prefire","2019","[20-40]",0,0,0
"279","bearmountain","bm22","prefire","2019","[40-60]",3,30,74.1315
"280","bearmountain","bm22","prefire","2019","[>100]",0,0,0
"281","bearmountain","bm22","prefire","2019","[60-80]",1,10,24.7105
"282","bearmountain","bm22","prefire","2019","[80-100]",0,0,0
"283","bearmountain","bm24","postfire","2021","[<20]",0,0,0
"284","bearmountain","bm24","postfire","2021","[20-40]",0,0,0
"285","bearmountain","bm24","postfire","2021","[40-60]",1,10,24.7105
"286","bearmountain","bm24","postfire","2021","[>100]",0,0,0
"287","bearmountain","bm24","postfire","2021","[60-80]",1,10,24.7105
"288","bearmountain","bm24","postfire","2021","[80-100]",0,0,0
"289","bearmountain","bm24","prefire","2019","[<20]",0,0,0
"290","bearmountain","bm24","prefire","2019","[20-40]",2,20,49.421
"291","bearmountain","bm24","prefire","2019","[40-60]",2,20,49.421
"292","bearmountain","bm24","prefire","2019","[>100]",0,0,0
"293","bearmountain","bm24","prefire","2019","[60-80]",1,10,24.7105
"294","bearmountain","bm24","prefire","2019","[80-100]",0,0,0
"295","bearmountain","bm25","postfire","2021","[<20]",0,0,0
"296","bearmountain","bm25","postfire","2021","[20-40]",0,0,0
"297","bearmountain","bm25","postfire","2021","[40-60]",1,10,24.7105
"298","bearmountain","bm25","postfire","2021","[>100]",0,0,0
"299","bearmountain","bm25","postfire","2021","[60-80]",0,0,0
"300","bearmountain","bm25","postfire","2021","[80-100]",0,0,0
"301","bearmountain","bm25","prefire","2019","[<20]",0,0,0
"302","bearmountain","bm25","prefire","2019","[20-40]",0,0,0
"303","bearmountain","bm25","prefire","2019","[40-60]",1,10,24.7105
"304","bearmountain","bm25","prefire","2019","[>100]",0,0,0
"305","bearmountain","bm25","prefire","2019","[60-80]",0,0,0
"306","bearmountain","bm25","prefire","2019","[80-100]",0,0,0
"307","bearmountain","bm3","postfire","2021","[<20]",0,0,0
"308","bearmountain","bm3","postfire","2021","[20-40]",1,10,24.7105
"309","bearmountain","bm3","postfire","2021","[40-60]",1,10,24.7105
"310","bearmountain","bm3","postfire","2021","[>100]",0,0,0
"311","bearmountain","bm3","postfire","2021","[60-80]",0,0,0
"312","bearmountain","bm3","postfire","2021","[80-100]",0,0,0
"313","bearmountain","bm3","prefire","2019","[<20]",1,10,24.7105
"314","bearmountain","bm3","prefire","2019","[20-40]",1,10,24.7105
"315","bearmountain","bm3","prefire","2019","[40-60]",1,10,24.7105
"316","bearmountain","bm3","prefire","2019","[>100]",0,0,0
"317","bearmountain","bm3","prefire","2019","[60-80]",0,0,0
"318","bearmountain","bm3","prefire","2019","[80-100]",0,0,0
"319","bearmountain","bm4","postfire","2021","[<20]",1,10,24.7105
"320","bearmountain","bm4","postfire","2021","[20-40]",9,90,222.3945
"321","bearmountain","bm4","postfire","2021","[40-60]",0,0,0
"322","bearmountain","bm4","postfire","2021","[>100]",0,0,0
"323","bearmountain","bm4","postfire","2021","[60-80]",1,10,24.7105
"324","bearmountain","bm4","postfire","2021","[80-100]",0,0,0
"325","bearmountain","bm4","prefire","2019","[<20]",3,30,74.1315
"326","bearmountain","bm4","prefire","2019","[20-40]",9,90,222.3945
"327","bearmountain","bm4","prefire","2019","[40-60]",1,10,24.7105
"328","bearmountain","bm4","prefire","2019","[>100]",0,0,0
"329","bearmountain","bm4","prefire","2019","[60-80]",1,10,24.7105
"330","bearmountain","bm4","prefire","2019","[80-100]",0,0,0
"331","bearmountain","bm5","postfire","2021","[<20]",0,0,0
"332","bearmountain","bm5","postfire","2021","[20-40]",4,40,98.842
"333","bearmountain","bm5","postfire","2021","[40-60]",1,10,24.7105
"334","bearmountain","bm5","postfire","2021","[>100]",0,0,0
"335","bearmountain","bm5","postfire","2021","[60-80]",0,0,0
"336","bearmountain","bm5","postfire","2021","[80-100]",0,0,0
"337","bearmountain","bm5","prefire","2019","[<20]",1,10,24.7105
"338","bearmountain","bm5","prefire","2019","[20-40]",1,10,24.7105
"339","bearmountain","bm5","prefire","2019","[40-60]",0,0,0
"340","bearmountain","bm5","prefire","2019","[>100]",0,0,0
"341","bearmountain","bm5","prefire","2019","[60-80]",0,0,0
"342","bearmountain","bm5","prefire","2019","[80-100]",0,0,0
"343","bearmountain","bm6","postfire","2021","[<20]",0,0,0
"344","bearmountain","bm6","postfire","2021","[20-40]",0,0,0
"345","bearmountain","bm6","postfire","2021","[40-60]",1,10,24.7105
"346","bearmountain","bm6","postfire","2021","[>100]",0,0,0
"347","bearmountain","bm6","postfire","2021","[60-80]",0,0,0
"348","bearmountain","bm6","postfire","2021","[80-100]",1,10,24.7105
"349","bearmountain","bm6","prefire","2019","[<20]",0,0,0
"350","bearmountain","bm6","prefire","2019","[20-40]",0,0,0
"351","bearmountain","bm6","prefire","2019","[40-60]",1,10,24.7105
"352","bearmountain","bm6","prefire","2019","[>100]",0,0,0
"353","bearmountain","bm6","prefire","2019","[60-80]",0,0,0
"354","bearmountain","bm6","prefire","2019","[80-100]",1,10,24.7105
"355","bearmountain","bm7","postfire","2021","[<20]",0,0,0
"356","bearmountain","bm7","postfire","2021","[20-40]",1,10,24.7105
"357","bearmountain","bm7","postfire","2021","[40-60]",2,20,49.421
"358","bearmountain","bm7","postfire","2021","[>100]",1,10,24.7105
"359","bearmountain","bm7","postfire","2021","[60-80]",0,0,0
"360","bearmountain","bm7","postfire","2021","[80-100]",0,0,0
"361","bearmountain","bm7","prefire","2019","[<20]",0,0,0
"362","bearmountain","bm7","prefire","2019","[20-40]",1,10,24.7105
"363","bearmountain","bm7","prefire","2019","[40-60]",2,20,49.421
"364","bearmountain","bm7","prefire","2019","[>100]",1,10,24.7105
"365","bearmountain","bm7","prefire","2019","[60-80]",0,0,0
"366","bearmountain","bm7","prefire","2019","[80-100]",0,0,0
"367","bearmountain","bm8","prefire","2019","[<20]",1,10,24.7105
"368","bearmountain","bm8","prefire","2019","[20-40]",8,80,197.684
"369","bearmountain","bm8","prefire","2019","[40-60]",0,0,0
"370","bearmountain","bm8","prefire","2019","[>100]",0,0,0
"371","bearmountain","bm8","prefire","2019","[60-80]",0,0,0
"372","bearmountain","bm8","prefire","2019","[80-100]",0,0,0
"373","blisssp","bliss1","prefire","2019","[<20]",3,30,74.1315
"374","blisssp","bliss1","prefire","2019","[20-40]",17,170,420.0785
"375","blisssp","bliss1","prefire","2019","[40-60]",2,20,49.421
"376","blisssp","bliss1","prefire","2019","[>100]",0,0,0
"377","blisssp","bliss1","prefire","2019","[60-80]",0,0,0
"378","blisssp","bliss1","prefire","2019","[80-100]",0,0,0
"379","blisssp","bliss10","prefire","2019","[<20]",1,10,24.7105
"380","blisssp","bliss10","prefire","2019","[20-40]",11,110,271.8155
"381","blisssp","bliss10","prefire","2019","[40-60]",4,40,98.842
"382","blisssp","bliss10","prefire","2019","[>100]",1,10,24.7105
"383","blisssp","bliss10","prefire","2019","[60-80]",2,20,49.421
"384","blisssp","bliss10","prefire","2019","[80-100]",0,0,0
"385","blisssp","bliss11","prefire","2019","[<20]",1,10,24.7105
"386","blisssp","bliss11","prefire","2019","[20-40]",9,90,222.3945
"387","blisssp","bliss11","prefire","2019","[40-60]",4,40,98.842
"388","blisssp","bliss11","prefire","2019","[>100]",0,0,0
"389","blisssp","bliss11","prefire","2019","[60-80]",2,20,49.421
"390","blisssp","bliss11","prefire","2019","[80-100]",0,0,0
"391","blisssp","bliss12","prefire","2019","[<20]",1,10,24.7105
"392","blisssp","bliss12","prefire","2019","[20-40]",0,0,0
"393","blisssp","bliss12","prefire","2019","[40-60]",1,10,24.7105
"394","blisssp","bliss12","prefire","2019","[>100]",0,0,0
"395","blisssp","bliss12","prefire","2019","[60-80]",2,20,49.421
"396","blisssp","bliss12","prefire","2019","[80-100]",1,10,24.7105
"397","blisssp","bliss13","prefire","2019","[<20]",0,0,0
"398","blisssp","bliss13","prefire","2019","[20-40]",4,40,98.842
"399","blisssp","bliss13","prefire","2019","[40-60]",5,50,123.5525
"400","blisssp","bliss13","prefire","2019","[>100]",0,0,0
"401","blisssp","bliss13","prefire","2019","[60-80]",2,20,49.421
"402","blisssp","bliss13","prefire","2019","[80-100]",0,0,0
"403","blisssp","bliss14","prefire","2019","[<20]",0,0,0
"404","blisssp","bliss14","prefire","2019","[20-40]",2,20,49.421
"405","blisssp","bliss14","prefire","2019","[40-60]",7,70,172.9735
"406","blisssp","bliss14","prefire","2019","[>100]",0,0,0
"407","blisssp","bliss14","prefire","2019","[60-80]",0,0,0
"408","blisssp","bliss14","prefire","2019","[80-100]",0,0,0
"409","blisssp","bliss15","prefire","2019","[<20]",2,20,49.421
"410","blisssp","bliss15","prefire","2019","[20-40]",6,60,148.263
"411","blisssp","bliss15","prefire","2019","[40-60]",5,50,123.5525
"412","blisssp","bliss15","prefire","2019","[>100]",0,0,0
"413","blisssp","bliss15","prefire","2019","[60-80]",0,0,0
"414","blisssp","bliss15","prefire","2019","[80-100]",1,10,24.7105
"415","blisssp","bliss2","prefire","2019","[<20]",2,20,49.421
"416","blisssp","bliss2","prefire","2019","[20-40]",3,30,74.1315
"417","blisssp","bliss2","prefire","2019","[40-60]",5,50,123.5525
"418","blisssp","bliss2","prefire","2019","[>100]",0,0,0
"419","blisssp","bliss2","prefire","2019","[60-80]",0,0,0
"420","blisssp","bliss2","prefire","2019","[80-100]",0,0,0
"421","blisssp","bliss3","prefire","2019","[<20]",0,0,0
"422","blisssp","bliss3","prefire","2019","[20-40]",11,110,271.8155
"423","blisssp","bliss3","prefire","2019","[40-60]",4,40,98.842
"424","blisssp","bliss3","prefire","2019","[>100]",0,0,0
"425","blisssp","bliss3","prefire","2019","[60-80]",0,0,0
"426","blisssp","bliss3","prefire","2019","[80-100]",0,0,0
"427","blisssp","bliss4","prefire","2019","[<20]",1,10,24.7105
"428","blisssp","bliss4","prefire","2019","[20-40]",1,10,24.7105
"429","blisssp","bliss4","prefire","2019","[40-60]",2,20,49.421
"430","blisssp","bliss4","prefire","2019","[>100]",0,0,0
"431","blisssp","bliss4","prefire","2019","[60-80]",0,0,0
"432","blisssp","bliss4","prefire","2019","[80-100]",0,0,0
"433","blisssp","bliss5","prefire","2019","[<20]",0,0,0
"434","blisssp","bliss5","prefire","2019","[20-40]",2,20,49.421
"435","blisssp","bliss5","prefire","2019","[40-60]",4,40,98.842
"436","blisssp","bliss5","prefire","2019","[>100]",0,0,0
"437","blisssp","bliss5","prefire","2019","[60-80]",1,10,24.7105
"438","blisssp","bliss5","prefire","2019","[80-100]",1,10,24.7105
"439","blisssp","bliss6","prefire","2019","[<20]",1,10,24.7105
"440","blisssp","bliss6","prefire","2019","[20-40]",3,30,74.1315
"441","blisssp","bliss6","prefire","2019","[40-60]",1,10,24.7105
"442","blisssp","bliss6","prefire","2019","[>100]",0,0,0
"443","blisssp","bliss6","prefire","2019","[60-80]",2,20,49.421
"444","blisssp","bliss6","prefire","2019","[80-100]",0,0,0
"445","blisssp","bliss7","prefire","2019","[<20]",4,40,98.842
"446","blisssp","bliss7","prefire","2019","[20-40]",20,200,494.21
"447","blisssp","bliss7","prefire","2019","[40-60]",8,80,197.684
"448","blisssp","bliss7","prefire","2019","[>100]",0,0,0
"449","blisssp","bliss7","prefire","2019","[60-80]",0,0,0
"450","blisssp","bliss7","prefire","2019","[80-100]",0,0,0
"451","blisssp","bliss8","prefire","2019","[<20]",0,0,0
"452","blisssp","bliss8","prefire","2019","[20-40]",3,30,74.1315
"453","blisssp","bliss8","prefire","2019","[40-60]",2,20,49.421
"454","blisssp","bliss8","prefire","2019","[>100]",0,0,0
"455","blisssp","bliss8","prefire","2019","[60-80]",1,10,24.7105
"456","blisssp","bliss8","prefire","2019","[80-100]",0,0,0
"457","blisssp","bliss9","prefire","2019","[<20]",0,0,0
"458","blisssp","bliss9","prefire","2019","[20-40]",4,40,98.842
"459","blisssp","bliss9","prefire","2019","[40-60]",1,10,24.7105
"460","blisssp","bliss9","prefire","2019","[>100]",0,0,0
"461","blisssp","bliss9","prefire","2019","[60-80]",0,0,0
"462","blisssp","bliss9","prefire","2019","[80-100]",0,0,0
"463","bouverie","bouv001","prefire","2021","[<20]",0,0,0
"464","bouverie","bouv001","prefire","2021","[20-40]",6,60,148.263
"465","bouverie","bouv001","prefire","2021","[40-60]",1,10,24.7105
"466","bouverie","bouv001","prefire","2021","[>100]",0,0,0
"467","bouverie","bouv001","prefire","2021","[60-80]",0,0,0
"468","bouverie","bouv001","prefire","2021","[80-100]",0,0,0
"469","bouverie","bouv002","prefire","2021","[<20]",0,0,0
"470","bouverie","bouv002","prefire","2021","[20-40]",4,40,98.842
"471","bouverie","bouv002","prefire","2021","[40-60]",0,0,0
"472","bouverie","bouv002","prefire","2021","[>100]",0,0,0
"473","bouverie","bouv002","prefire","2021","[60-80]",0,0,0
"474","bouverie","bouv002","prefire","2021","[80-100]",0,0,0
"475","bouverie","bouv003","prefire","2021","[<20]",10,100,247.105
"476","bouverie","bouv003","prefire","2021","[20-40]",6,60,148.263
"477","bouverie","bouv003","prefire","2021","[40-60]",1,10,24.7105
"478","bouverie","bouv003","prefire","2021","[>100]",0,0,0
"479","bouverie","bouv003","prefire","2021","[60-80]",0,0,0
"480","bouverie","bouv003","prefire","2021","[80-100]",0,0,0
"481","bouverie","bouv004","prefire","2021","[<20]",3,30,74.1315
"482","bouverie","bouv004","prefire","2021","[20-40]",7,70,172.9735
"483","bouverie","bouv004","prefire","2021","[40-60]",3,30,74.1315
"484","bouverie","bouv004","prefire","2021","[>100]",0,0,0
"485","bouverie","bouv004","prefire","2021","[60-80]",0,0,0
"486","bouverie","bouv004","prefire","2021","[80-100]",0,0,0
"487","bouverie","bouv005","prefire","2021","[<20]",1,10,24.7105
"488","bouverie","bouv005","prefire","2021","[20-40]",0,0,0
"489","bouverie","bouv005","prefire","2021","[40-60]",0,0,0
"490","bouverie","bouv005","prefire","2021","[>100]",0,0,0
"491","bouverie","bouv005","prefire","2021","[60-80]",0,0,0
"492","bouverie","bouv005","prefire","2021","[80-100]",0,0,0
"493","bouverie","bouv006","prefire","2021","[<20]",3,30,74.1315
"494","bouverie","bouv006","prefire","2021","[20-40]",5,50,123.5525
"495","bouverie","bouv006","prefire","2021","[40-60]",2,20,49.421
"496","bouverie","bouv006","prefire","2021","[>100]",0,0,0
"497","bouverie","bouv006","prefire","2021","[60-80]",1,10,24.7105
"498","bouverie","bouv006","prefire","2021","[80-100]",0,0,0
"499","bouverie","bouv007","prefire","2021","[<20]",0,0,0
"500","bouverie","bouv007","prefire","2021","[20-40]",4,40,98.842
"501","bouverie","bouv007","prefire","2021","[40-60]",2,20,49.421
"502","bouverie","bouv007","prefire","2021","[>100]",0,0,0
"503","bouverie","bouv007","prefire","2021","[60-80]",0,0,0
"504","bouverie","bouv007","prefire","2021","[80-100]",0,0,0
"505","bouverie","bouv008","prefire","2021","[<20]",0,0,0
"506","bouverie","bouv008","prefire","2021","[20-40]",10,100,247.105
"507","bouverie","bouv008","prefire","2021","[40-60]",1,10,24.7105
"508","bouverie","bouv008","prefire","2021","[>100]",0,0,0
"509","bouverie","bouv008","prefire","2021","[60-80]",0,0,0
"510","bouverie","bouv008","prefire","2021","[80-100]",0,0,0
"511","bouverie","bouv009","prefire","2021","[<20]",2,20,49.421
"512","bouverie","bouv009","prefire","2021","[20-40]",6,60,148.263
"513","bouverie","bouv009","prefire","2021","[40-60]",2,20,49.421
"514","bouverie","bouv009","prefire","2021","[>100]",0,0,0
"515","bouverie","bouv009","prefire","2021","[60-80]",0,0,0
"516","bouverie","bouv009","prefire","2021","[80-100]",0,0,0
"517","bouverie","bouv010","prefire","2021","[<20]",0,0,0
"518","bouverie","bouv010","prefire","2021","[20-40]",3,30,74.1315
"519","bouverie","bouv010","prefire","2021","[40-60]",1,10,24.7105
"520","bouverie","bouv010","prefire","2021","[>100]",0,0,0
"521","bouverie","bouv010","prefire","2021","[60-80]",1,10,24.7105
"522","bouverie","bouv010","prefire","2021","[80-100]",0,0,0
"523","bouverie","bouv011","prefire","2021","[<20]",1,10,24.7105
"524","bouverie","bouv011","prefire","2021","[20-40]",0,0,0
"525","bouverie","bouv011","prefire","2021","[40-60]",3,30,74.1315
"526","bouverie","bouv011","prefire","2021","[>100]",0,0,0
"527","bouverie","bouv011","prefire","2021","[60-80]",1,10,24.7105
"528","bouverie","bouv011","prefire","2021","[80-100]",0,0,0
"529","bouverie","bouv012","prefire","2021","[<20]",0,0,0
"530","bouverie","bouv012","prefire","2021","[20-40]",2,20,49.421
"531","bouverie","bouv012","prefire","2021","[40-60]",2,20,49.421
"532","bouverie","bouv012","prefire","2021","[>100]",0,0,0
"533","bouverie","bouv012","prefire","2021","[60-80]",0,0,0
"534","bouverie","bouv012","prefire","2021","[80-100]",0,0,0
"535","burtonsp","burton07","postfire","2020","[<20]",4,40,98.842
"536","burtonsp","burton07","postfire","2020","[20-40]",5,50,123.5525
"537","burtonsp","burton07","postfire","2020","[40-60]",3,30,74.1315
"538","burtonsp","burton07","postfire","2020","[>100]",1,10,24.7105
"539","burtonsp","burton07","postfire","2020","[60-80]",2,20,49.421
"540","burtonsp","burton07","postfire","2020","[80-100]",0,0,0
"541","burtonsp","burton08","postfire","2020","[<20]",0,0,0
"542","burtonsp","burton08","postfire","2020","[20-40]",2,20,49.421
"543","burtonsp","burton08","postfire","2020","[40-60]",1,10,24.7105
"544","burtonsp","burton08","postfire","2020","[>100]",0,0,0
"545","burtonsp","burton08","postfire","2020","[60-80]",1,10,24.7105
"546","burtonsp","burton08","postfire","2020","[80-100]",2,20,49.421
"547","burtonsp","burton09","postfire","2020","[<20]",2,20,49.421
"548","burtonsp","burton09","postfire","2020","[20-40]",4,40,98.842
"549","burtonsp","burton09","postfire","2020","[40-60]",0,0,0
"550","burtonsp","burton09","postfire","2020","[>100]",0,0,0
"551","burtonsp","burton09","postfire","2020","[60-80]",2,20,49.421
"552","burtonsp","burton09","postfire","2020","[80-100]",0,0,0
"553","burtonsp","burton1","prefire","2019","[<20]",0,0,0
"554","burtonsp","burton1","prefire","2019","[20-40]",2,20,49.421
"555","burtonsp","burton1","prefire","2019","[40-60]",4,40,98.842
"556","burtonsp","burton1","prefire","2019","[>100]",0,0,0
"557","burtonsp","burton1","prefire","2019","[60-80]",3,30,74.1315
"558","burtonsp","burton1","prefire","2019","[80-100]",0,0,0
"559","burtonsp","burton10","prefire","2019","[<20]",7,70,172.9735
"560","burtonsp","burton10","prefire","2019","[20-40]",3,30,74.1315
"561","burtonsp","burton10","prefire","2019","[40-60]",1,10,24.7105
"562","burtonsp","burton10","prefire","2019","[>100]",0,0,0
"563","burtonsp","burton10","prefire","2019","[60-80]",2,20,49.421
"564","burtonsp","burton10","prefire","2019","[80-100]",1,10,24.7105
"565","burtonsp","burton11","prefire","2019","[<20]",0,0,0
"566","burtonsp","burton11","prefire","2019","[20-40]",0,0,0
"567","burtonsp","burton11","prefire","2019","[40-60]",4,40,98.842
"568","burtonsp","burton11","prefire","2019","[>100]",0,0,0
"569","burtonsp","burton11","prefire","2019","[60-80]",1,10,24.7105
"570","burtonsp","burton11","prefire","2019","[80-100]",1,10,24.7105
"571","burtonsp","burton12","prefire","2019","[<20]",13,130,321.2365
"572","burtonsp","burton12","prefire","2019","[20-40]",2,20,49.421
"573","burtonsp","burton12","prefire","2019","[40-60]",0,0,0
"574","burtonsp","burton12","prefire","2019","[>100]",0,0,0
"575","burtonsp","burton12","prefire","2019","[60-80]",1,10,24.7105
"576","burtonsp","burton12","prefire","2019","[80-100]",0,0,0
"577","burtonsp","burton13","prefire","2019","[<20]",11,110,271.8155
"578","burtonsp","burton13","prefire","2019","[20-40]",11,110,271.8155
"579","burtonsp","burton13","prefire","2019","[40-60]",4,40,98.842
"580","burtonsp","burton13","prefire","2019","[>100]",0,0,0
"581","burtonsp","burton13","prefire","2019","[60-80]",1,10,24.7105
"582","burtonsp","burton13","prefire","2019","[80-100]",0,0,0
"583","burtonsp","burton14","postfire","2020","[<20]",2,20,49.421
"584","burtonsp","burton14","postfire","2020","[20-40]",6,60,148.263
"585","burtonsp","burton14","postfire","2020","[40-60]",1,10,24.7105
"586","burtonsp","burton14","postfire","2020","[>100]",0,0,0
"587","burtonsp","burton14","postfire","2020","[60-80]",5,50,123.5525
"588","burtonsp","burton14","postfire","2020","[80-100]",0,0,0
"589","burtonsp","burton14","prefire","2019","[<20]",4,40,98.842
"590","burtonsp","burton14","prefire","2019","[20-40]",7,70,172.9735
"591","burtonsp","burton14","prefire","2019","[40-60]",1,10,24.7105
"592","burtonsp","burton14","prefire","2019","[>100]",0,0,0
"593","burtonsp","burton14","prefire","2019","[60-80]",5,50,123.5525
"594","burtonsp","burton14","prefire","2019","[80-100]",0,0,0
"595","burtonsp","burton15","prefire","2019","[<20]",0,0,0
