"","project","site","year","plotid","pre_post_fire","postFire","tag_id","status","species","dbh_cm","ht_m","ht2crown_m","livecrownratio_perc","crownclass","crownwidth_m","bolechar_m","decay","scorch_ht_m","scorch_percent","torch_ht_m","torch_percent","healthCode","healthCode2","notes","ht2dead_m","torch_percent.1","resprout","stump_diameter_cm","stump_ht_m","presentPostThin","StatusPostThin","samplingTime","Beetles2019","DeadPriorFire"
"12716","CPFMP","valentine","2021","VR21N","prefire",NA,"1235","LIVE","ABMA","50",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12717","CPFMP","wilderranch","2021","WIL021","prefire",NA,"4451","LIVE","ARBMEN","50","35","na",NA,NA,"na",NA,"na",NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12718","CPFMP","springsfire","2019","springs18","prefire",NA,"173","LIVE","PIJE","50","14.4","5.5",NA,"CO","4",NA,NA,NA,NA,NA,NA,"1",NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12719","CPFMP","bearmountain","2021","BM15","postfire","2yr","989","LIVE","PIPO","50","27","10",NA,NA,"7.5","3","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12720","CPFMP","bearmountain","2021","BM25","postfire","2yr","997","LIVE","PIPO","50","31","12.2",NA,NA,"5.5","6","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12721","CPFMP","bearmountain","2019","BM7","prefire",NA,NA,"LIVE","PIPO","50","25","10",NA,"IN","2.5","1.2","2",NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12722","CPFMP","slypark","2019","hcp9","prefire",NA,"54","LIVE","QUKE","50","24","13",NA,"IN","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12723","CPFMP","Bouverie","2021","BOUV006","prefire",NA,"4060","LIVE","QULO","50","12.8",NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,"na","dbh estimated due to toxdiv vine ",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA
"12724","CPFMP","frenchmeadows","2019","FM010-6","prefire",NA,NA,"DEAD","ABCO","50.05","6",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12725","CPFMP","caples","2019","1","prefire","immediate","463","DEAD","ABCO","50.1","21.9",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"N",NA
"12726","CPFMP","calaveras","2022","BigTrees30","postfire","immediate",NA,"DEAD","CADE","50.1","17.4","na",NA,NA,NA,"5.5","2","na","0","na","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12727","CPFMP","frenchmeadows","2019","FM019-20","prefire",NA,NA,"DEAD","ABCO","50.1","25.6","1.5",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12728","CPFMP","bearmountain","2019","BM8","prefire",NA,NA,"DEAD","PIPO","50.1","22.8",NA,NA,NA,NA,"15","1",NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12729","CPFMP","Valentine","2020","VR33","prefire",NA,"656","LIVE","ABCO","50.1","22.2","7.6",NA,"co","3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"12730","CPFMP","caples","2020","13","postfire","1yr","2386","LIVE","CADE","50.1","16.5","5",50,"CO",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"12731","CPFMP","Independence","2020","Indy05","prefire",NA,"1399","LIVE","ABCO","50.1","20","0.1",95,NA,"5",NA,"na",NA,NA,NA,NA,"pitching on bole of tree","na",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12732","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1320","LIVE","PIJE","50.1","16.6","5.4",90,NA,"4.8",NA,"na",NA,NA,NA,NA,"na","na",NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12733","CPFMP","springsfire","2020","springs18","postfire","1yr","173","LIVE","PIJE","50.1","15","5",NA,NA,NA,"0.1","na","6","50","5","40",NA,NA,NA,0.8,"40",NA,NA,NA,NA,NA,NA,NA,NA
"12734","CPFMP","springsfire","2020","springs37","postfire","1yr","393","LIVE","PIJE","50.1","17","5",NA,NA,NA,NA,"na","8","40","2.2",NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12735","CPFMP","SugarPineSP","2020","sugarpine1","prefire",NA,NA,"DEAD","ABCO","50.2","15",NA,NA,NA,NA,"2.2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12736","CPFMP","caples","2013-2018","21","prefire",NA,"590","LIVE","ABCO","50.2","21.7","4.3",NA,"CO","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12737","CPFMP","caples","2013-2018","119","prefire",NA,"82","LIVE","ABCO","50.2",NA,"8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12738","CPFMP","caples","2013-2018","127","prefire",NA,"109","LIVE","ABCO","50.2","24.7","6.5",NA,"DO","7.1",NA,NA,NA,NA,NA,NA,"Dead top",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12739","CPFMP","caples","2013-2018","110","prefire",NA,"99","LIVE","PICO","50.2",NA,"6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12740","CPFMP","Valentine","2020","VR43","prefire",NA,"691","LIVE","PICO","50.2","20","9.3",NA,"do","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"12741","CPFMP","BurtonSP","2019","burton18","prefire",NA,"741","LIVE","ABCO","50.2","25.1","9",NA,"CO","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12742","CPFMP","valentine","2021","VR35","prefire",NA,"228","LIVE","ABCO","50.2",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12743","CPFMP","frenchmeadows","2019","FM019-8","prefire",NA,NA,"LIVE","CADE","50.2","18","10",NA,"IN","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12744","CPFMP","LoneBobcatWoods","2020","LBW002","prefire",NA,"4134","LIVE","CADE","50.2","27","16",100,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12745","CPFMP","frenchmeadows","2019","FM019-15","prefire",NA,"2212","LIVE","PIPO","50.2","23.5","8",NA,"11.5",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3",NA,NA,NA,NA,NA,NA
"12746","CPFMP","DryCreek","2020","DryCreek37","prefire",NA,"na","DEAD","PIJE","50.3","18.5",NA,0,NA,"3.9","4.5","1","18.5","100","18.5","25","na","na","most needles retain",9.4,"25",NA,NA,NA,NA,NA,NA,NA,NA
"12747","CPFMP","caples","2013-2018","76","prefire",NA,"3","LIVE","ABCO","50.3","35","18.3",NA,"CO","5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12748","CPFMP","BurtonSP","2019","burton15","prefire",NA,"711","LIVE","ABCO","50.3","23","20",NA,"CO","2.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12749","CPFMP","downieville","2020","RedAnt54","prefire",NA,"2889","LIVE","ABCO","50.3","26.7","5",90,NA,"3",NA,"na",NA,NA,NA,NA,"na","na",NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12750","CPFMP","springsfire","2020","springs07","postfire","1yr","79","LIVE","PICO","50.3","23.2","6.5",NA,NA,NA,"1.2","na",NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12751","CPFMP","valentine","2021","VR43","prefire",NA,"691","LIVE","PICO","50.3",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12752","CPFMP","springsfire","2019","springs05","prefire",NA,"35","LIVE","PIJE","50.3","17.3","5.5",NA,"CO","4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12753","CPFMP","springsfire","2019","springs30","prefire",NA,"336","LIVE","PIJE","50.3","14","4",NA,"CO","7","1.6",NA,NA,NA,NA,NA,"1",NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12754","CPFMP","frenchmeadows","2019","FM010-1","prefire",NA,NA,"DEAD","ABCO","50.4","25",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12755","CPFMP","frenchmeadows","2019","FM019-11","prefire",NA,NA,"DEAD","ABCO","50.4","9",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12756","CPFMP","caples","2013-2018","21","prefire",NA,"591","LIVE","ABCO","50.4","21.1","3.9",NA,"CO","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12757","CPFMP","caples","2013-2018","110","prefire",NA,"16","LIVE","ABCO","50.4",NA,"4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12758","CPFMP","caples","2013-2018","54","prefire",NA,"445","LIVE","ABMA","50.4","22.2","10",NA,"CO","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12759","CPFMP","BlissSP","2019","bliss14","prefire",NA,NA,"LIVE","ABCO","50.4","22","10",NA,"CO","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12760","CPFMP","BurtonSP","2020","burton43","prefire",NA,"1936","LIVE","ABCO","50.4","22.7","9.6",95,NA,"5",NA,"na",NA,NA,NA,NA,"na","na",NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12761","CPFMP","BurtonSP","2019","burton5","prefire",NA,"543","LIVE","ABCO","50.4","23","3",NA,"CO","6",NA,"1",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12762","CPFMP","wilderranch","2021","WIL002","prefire",NA,"4070","LIVE","ARBMEN","50.4","10.4","na",NA,NA,"na",NA,"na",NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12763","CPFMP","slypark","2021","SPI5","postfire","1yr","na","LIVE","CADE","50.4","23.1","8.5",NA,NA,"na","3","na","8.2","5","na","0","na",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"12764","CPFMP","Antelope","2020","Antelope08","prefire",NA,"2618","LIVE","PIJE","50.4","17.5","6.4",90,NA,"7",NA,"na",NA,NA,NA,NA,"na","na",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12765","CPFMP","drycreek","2022","DryCreek29","postfire","1yr","1323","LIVE","PIJE","50.4","18.8","7.6",NA,NA,NA,"1.8",NA,"14.4","60","6.2","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12766","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2651","LIVE","PIJE","50.4","22.7","8.5",95,NA,"3",NA,"na",NA,NA,NA,NA,"na","na",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12767","CPFMP","henrycoe","2021","HCM007","prefire",NA,"4833","LIVE","QUAG","50.4","16.5","na",NA,NA,"na",NA,"na",NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12768","CPFMP","frenchmeadows","2020","FM055","prefire",NA,"na","DEAD","ABMA","50.5","28.9",NA,0,NA,NA,NA,"2",NA,NA,NA,NA,"na",NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12769","CPFMP","valentine","2021","VR20","prefire",NA,"862","DEAD","ABMA","50.5",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12770","CPFMP","caples","2020","32","postfire","1yr","60","LIVE","ABCO","50.5","19","8",75,"IN",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"12771","CPFMP","Valentine","2020","VR2N","prefire",NA,"430","LIVE","ABCO","50.5","18.2","4",NA,"CO","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"12772","CPFMP","caples","2013-2018","54","prefire",NA,"464","LIVE","PICO","50.5","20","8.7",NA,"CO","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12773","CPFMP","BurtonSP","2020","burton43","prefire",NA,"1939","LIVE","ABCO","50.5","19.6","11.5",45,NA,"5",NA,"na",NA,NA,NA,NA,"na","na",NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12774","CPFMP","frenchmeadows","2019","FM019-20","prefire",NA,NA,"LIVE","ABCO","50.5","28",NA,NA,"20",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,NA,NA,NA,NA,NA
"12775","CPFMP","valentine","2021","VR25N","prefire",NA,"1042","LIVE","ABCO","50.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12776","CPFMP","valentine","2021","VR2N","prefire",NA,"430","LIVE","ABCO","50.5",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12777","CPFMP","klamath","2021","KLAMATH016","prefire",NA,"4816","LIVE","ARBMEN","50.5","24.4","11.5",NA,NA,"na","na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12778","CPFMP","DryCreek","2020","DryCreek24","prefire",NA,"1297","LIVE","PICO","50.5","16.9","0.7",98,NA,"3",NA,"na",NA,NA,NA,NA,"na","na","WT 6m az15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12779","CPFMP","BurtonSP","2020","burton26","prefire",NA,"1930","LIVE","PIJE","50.5","23","9.3",98,NA,"3",NA,"na",NA,NA,NA,NA,"na","na",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12780","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1338","LIVE","PIJE","50.5","21.9","11.8",95,NA,"4.6",NA,"na",NA,NA,NA,NA,"na","na",NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12781","CPFMP","drycreek","2022","DryCreek29","postfire","1yr","1320","LIVE","PIJE","50.5","17.7","8.2",NA,NA,NA,"0.1",NA,"15","80","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12782","CPFMP","DryCreek","2020","DryCreek43","prefire",NA,"1364","LIVE","PIJE","50.5","15.8","5.6",90,NA,"6",NA,"na",NA,NA,NA,NA,"na","na","live crown ratio estimated from plot photos and live/dead heights",3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12783","CPFMP","springsfire","2019","springs39","prefire",NA,"412","LIVE","PIJE","50.5","17.1","5",NA,"CO","3",NA,NA,NA,NA,"2.5",NA,NA,NA,NA,2,NA,NA,"1",NA,NA,NA,NA,NA,NA
"12784","CPFMP","springsfire","2020","springs39","postfire","1yr","412","LIVE","PIJE","50.5","16.6","5",NA,NA,NA,"2","na","5.2","15","5","15",NA,NA,NA,1.6,"15",NA,NA,NA,NA,NA,NA,NA,NA
"12785","CPFMP","springsfire","2020","springs48","prefire",NA,"2374","LIVE","PIJE","50.5","18","2.3",NA,NA,"4.5",NA,"na",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12786","CPFMP","slypark","2021","SPI7","postfire","1yr","na","LIVE","PIPO","50.5","23.4","9.3",NA,NA,"na","na","na","12.2","25","na","0","na",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"12787","CPFMP","Valentine","2020","vr3","prefire",NA,"409","DEAD","ABCO","50.6","3.2",NA,NA,"-",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12788","CPFMP","frenchmeadows","2019","FM010-12","prefire",NA,NA,"DEAD","ABMA","50.6","15.2",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12789","CPFMP","caples","2013-2018","123","prefire",NA,"57","LIVE","ABCO","50.6",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12790","CPFMP","Valentine","2020","VR13","prefire",NA,"782","LIVE","ABCO","50.6","24.4","3.2",NA,"co","3.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"12791","CPFMP","caples","2020","75","postfire","1yr","56","LIVE","ABMA","50.6","24","2.3",99,"IN",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"12792","CPFMP","caples","2013-2018","4","prefire",NA,"467","LIVE","PICO","50.6","32.6","7.5",NA,"CO","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12793","CPFMP","caples","2013-2018","32","prefire",NA,"62","LIVE","PICO","50.6","16","8.3",NA,"CO","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12794","CPFMP","caples","2013-2018","113","prefire",NA,"7","LIVE","PIJE","50.6","18","6.7",NA,"IN","5",NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12795","CPFMP","caples","2013-2018","114","prefire",NA,"32","LIVE","PIJE","50.6",NA,"13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12796","CPFMP","BurtonSP","2019","burton21","prefire",NA,"814","LIVE","ABCO","50.6","17.5","8.7",NA,"CO","4",NA,"1",NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12797","CPFMP","frenchmeadows","2019","FM019-12","prefire",NA,NA,"LIVE","ABCO","50.6","29","14",NA,"CO","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12798","CPFMP","Independence","2020","Indy31","prefire",NA,"1812","LIVE","ABCO","50.6","16.9","0.2",95,NA,"5",NA,"na",NA,NA,NA,NA,"pitching on bole of tree","na",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12799","CPFMP","Independence","2020","Indy33","prefire",NA,"1082","LIVE","ABMA","50.6","13.8","4.2",60,NA,"2.3",NA,"na",NA,NA,NA,NA,"pitching on bole of tree","na","very sappy, split with next tree",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12800","CPFMP","LoneBobcatWoods","2020","LBW001","prefire",NA,"4116","LIVE","CADE","50.6","16.9","10.9",95,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12801","CPFMP","slypark","2021","SPI11","postfire","1yr","na","LIVE","CADE","50.6","na","6",NA,NA,"na","0.1","na","11.2","35","na","0","na",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"12802","CPFMP","springsfire","2019","springs07","prefire",NA,"79","LIVE","PICO","50.6","25","8",NA,"CO","3","0.6",NA,NA,NA,NA,NA,"1",NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12803","CPFMP","springsfire","2020","springs05","postfire","1yr","35","LIVE","PIJE","50.6","18","4",NA,NA,NA,"3.5","na","9","10","4","5",NA,NA,NA,2.2,"5",NA,NA,NA,NA,NA,NA,NA,NA
"12804","CPFMP","slypark","2019","spi8","prefire",NA,"SPI-no tag","LIVE","PIPO","50.6","22","7",NA,"CO","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-",NA,NA,NA,NA,NA
"12805","CPFMP","RioLindo","2021","RIO007","prefire",NA,"4632","LIVE","QUAG","50.6","18",NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,"na",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA
"12806","CPFMP","riolindo","2022","RIO007","postfire","immediate","4632","LIVE","QUAG","50.6","19.4","13.6",NA,NA,NA,"na","na","na","0","na","0","na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12807","CPFMP","RioLindo","2021","RIO003","prefire",NA,"1698","LIVE","QUWI","50.6","7.3",NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,"na",NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA
"12808","CPFMP","riolindo","2022","RIO003","postfire","immediate","1698","LIVE","QUWI","50.6","8.6","6.5",NA,NA,NA,"tr","na","8","10","na","0","na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12809","CPFMP","caples","2013-2018","6","prefire",NA,NA,"DEAD","ABCO","50.7","20.8",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12810","CPFMP","frenchmeadows","2019","FM019-8","prefire",NA,NA,"DEAD","ABCO","50.7","4.5",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12811","CPFMP","frenchmeadows","2019","FM019-7","prefire",NA,NA,"DEAD","ABMA","50.7","10",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12812","CPFMP","bearmountain","2019","BM15","prefire",NA,NA,"DEAD","QUKE","50.7","16",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12813","CPFMP","caples","2013-2018","7","prefire",NA,"669","LIVE","CADE","50.7","16.4","4.5",NA,"IN","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12814","CPFMP","caples","2013-2018","129","prefire",NA,"583","LIVE","CADE","50.7",NA,"5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12815","CPFMP","frenchmeadows","2019","FM019-15","prefire",NA,"2188","LIVE","ABCO","50.7","24.9",NA,NA,"13.2",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"12816","CPFMP","BurtonSP","2019","burton3","prefire",NA,"457","LIVE","ABMA","50.7","25","8.2",NA,"CO","5",NA,"2",NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12817","CPFMP","Independence","2020","Indy16","prefire",NA,"1334","LIVE","PICO","50.7","15.2","1.7",95,NA,"6",NA,"na",NA,NA,NA,NA,"na","na",NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12818","CPFMP","caples","2020","17","postfire","1yr","542","DEAD","ABCO","50.8",NA,"0",0,"CO",NA,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Y"
"12819","CPFMP","BurtonSP","2019","burton20","prefire",NA,NA,"DEAD","ABCO","50.8","4",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12820","CPFMP","shaverlake","2021","SHL004","prefire",NA,"na","DEAD","ABCO","50.8","27.5","na",NA,NA,"na","0.1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12821","CPFMP","caples","2020","76","postfire","1yr","3","LIVE","ABCO","50.8","32.8","9.5",95,"CO",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"12822","CPFMP","caples","2020","103","postfire","1yr","163","LIVE","ABCO","50.8","22","4.3",95,"CO",NA,"0",NA,NA,NA,NA,NA,"DM",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"12823","CPFMP","caples","2013-2018","131","prefire",NA,"254","LIVE","ABCO","50.8",NA,"8.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12824","CPFMP","Valentine","2020","VR12N","prefire",NA,"1155","LIVE","ABMA","50.8","35","15.4",NA,"co","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"12825","CPFMP","Valentine","2020","VR20","prefire",NA,"875","LIVE","ABMA","50.8","20.6","9",NA,"co","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"12826","CPFMP","calaveras","2020","BigTrees34","prefire",NA,"na","LIVE","ABCO","50.8","26.2","13.2",30,NA,"10",NA,"na",NA,NA,NA,NA,"na","na",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12827","CPFMP","Independence","2020","Indy25","prefire",NA,"1007","LIVE","ABCO","50.8","25.1","4.5",75,NA,"6",NA,"na",NA,NA,NA,NA,"na","na",NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12828","CPFMP","Modoc","2020","MOD003","prefire",NA,"46","LIVE","ABCO","50.8","28","10",NA,NA,"4.2",NA,"na",NA,"0",NA,"0",NA,NA,NA,4,"0",NA,NA,NA,NA,NA,NA,NA,NA
"12829","CPFMP","valentine","2021","VR25","prefire",NA,"4","LIVE","ABCO","50.8",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
