"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"1290","caples","14","postfire","2020","[80-100]",0,0,0
"1291","caples","14","prefire","2013-2018","[60-80]",0,0,0
"1292","caples","14","prefire","2013-2018","[20-40]",1,10,24.7105
"1293","caples","14","prefire","2013-2018","[<20]",0,0,0
"1294","caples","14","prefire","2013-2018","[40-60]",1,10,24.7105
"1295","caples","14","prefire","2013-2018","[>100]",0,0,0
"1296","caples","14","prefire","2013-2018","[80-100]",0,0,0
"1297","caples","16","postfire","2020","[60-80]",0,0,0
"1298","caples","16","postfire","2020","[20-40]",0,0,0
"1299","caples","16","postfire","2020","[<20]",1,10,24.7105
"1300","caples","16","postfire","2020","[40-60]",0,0,0
"1301","caples","16","postfire","2020","[>100]",0,0,0
"1302","caples","16","postfire","2020","[80-100]",0,0,0
"1303","caples","17","postfire","2020","[60-80]",0,0,0
"1304","caples","17","postfire","2020","[20-40]",1,10,24.7105
"1305","caples","17","postfire","2020","[<20]",0,0,0
"1306","caples","17","postfire","2020","[40-60]",2,20,49.421
"1307","caples","17","postfire","2020","[>100]",0,0,0
"1308","caples","17","postfire","2020","[80-100]",0,0,0
"1309","caples","17","prefire","2013-2018","[60-80]",0,0,0
"1310","caples","17","prefire","2013-2018","[20-40]",2,20,49.421
"1311","caples","17","prefire","2013-2018","[<20]",0,0,0
"1312","caples","17","prefire","2013-2018","[40-60]",0,0,0
"1313","caples","17","prefire","2013-2018","[>100]",0,0,0
"1314","caples","17","prefire","2013-2018","[80-100]",0,0,0
"1315","caples","19","postfire","2020","[60-80]",0,0,0
"1316","caples","19","postfire","2020","[20-40]",0,0,0
"1317","caples","19","postfire","2020","[<20]",2,20,49.421
"1318","caples","19","postfire","2020","[40-60]",0,0,0
"1319","caples","19","postfire","2020","[>100]",0,0,0
"1320","caples","19","postfire","2020","[80-100]",0,0,0
"1321","caples","19","prefire","2013-2018","[60-80]",0,0,0
"1322","caples","19","prefire","2013-2018","[20-40]",0,0,0
"1323","caples","19","prefire","2013-2018","[<20]",1,10,24.7105
"1324","caples","19","prefire","2013-2018","[40-60]",0,0,0
"1325","caples","19","prefire","2013-2018","[>100]",0,0,0
"1326","caples","19","prefire","2013-2018","[80-100]",0,0,0
"1327","caples","2","postfire","2020","[60-80]",0,0,0
"1328","caples","2","postfire","2020","[20-40]",2,20,49.421
"1329","caples","2","postfire","2020","[<20]",1,10,24.7105
"1330","caples","2","postfire","2020","[40-60]",0,0,0
"1331","caples","2","postfire","2020","[>100]",0,0,0
"1332","caples","2","postfire","2020","[80-100]",0,0,0
"1333","caples","2","prefire","2013-2018","[60-80]",0,0,0
"1334","caples","2","prefire","2013-2018","[20-40]",0,0,0
"1335","caples","2","prefire","2013-2018","[<20]",1,10,24.7105
"1336","caples","2","prefire","2013-2018","[40-60]",0,0,0
"1337","caples","2","prefire","2013-2018","[>100]",0,0,0
"1338","caples","2","prefire","2013-2018","[80-100]",0,0,0
"1339","caples","2","prefire","2019","[60-80]",0,0,0
"1340","caples","2","prefire","2019","[20-40]",2,20,49.421
"1341","caples","2","prefire","2019","[<20]",2,20,49.421
"1342","caples","2","prefire","2019","[40-60]",0,0,0
"1343","caples","2","prefire","2019","[>100]",0,0,0
"1344","caples","2","prefire","2019","[80-100]",0,0,0
"1345","caples","20","postfire","2020","[60-80]",0,0,0
"1346","caples","20","postfire","2020","[20-40]",2,20,49.421
"1347","caples","20","postfire","2020","[<20]",2,20,49.421
"1348","caples","20","postfire","2020","[40-60]",0,0,0
"1349","caples","20","postfire","2020","[>100]",0,0,0
"1350","caples","20","postfire","2020","[80-100]",0,0,0
"1351","caples","20","prefire","2013-2018","[60-80]",0,0,0
"1352","caples","20","prefire","2013-2018","[20-40]",2,20,49.421
"1353","caples","20","prefire","2013-2018","[<20]",3,30,74.1315
"1354","caples","20","prefire","2013-2018","[40-60]",0,0,0
"1355","caples","20","prefire","2013-2018","[>100]",0,0,0
"1356","caples","20","prefire","2013-2018","[80-100]",0,0,0
"1357","caples","21","postfire","2020","[60-80]",0,0,0
"1358","caples","21","postfire","2020","[20-40]",0,0,0
"1359","caples","21","postfire","2020","[<20]",0,0,0
"1360","caples","21","postfire","2020","[40-60]",1,10,24.7105
"1361","caples","21","postfire","2020","[>100]",0,0,0
"1362","caples","21","postfire","2020","[80-100]",0,0,0
"1363","caples","22","postfire","2020","[60-80]",0,0,0
"1364","caples","22","postfire","2020","[20-40]",1,10,24.7105
"1365","caples","22","postfire","2020","[<20]",0,0,0
"1366","caples","22","postfire","2020","[40-60]",0,0,0
"1367","caples","22","postfire","2020","[>100]",0,0,0
"1368","caples","22","postfire","2020","[80-100]",0,0,0
"1369","caples","23","postfire","2020","[60-80]",0,0,0
"1370","caples","23","postfire","2020","[20-40]",1,10,24.7105
"1371","caples","23","postfire","2020","[<20]",6,60,148.263
"1372","caples","23","postfire","2020","[40-60]",2,20,49.421
"1373","caples","23","postfire","2020","[>100]",0,0,0
"1374","caples","23","postfire","2020","[80-100]",0,0,0
"1375","caples","23","prefire","2013-2018","[60-80]",0,0,0
"1376","caples","23","prefire","2013-2018","[20-40]",2,20,49.421
"1377","caples","23","prefire","2013-2018","[<20]",1,10,24.7105
"1378","caples","23","prefire","2013-2018","[40-60]",1,10,24.7105
"1379","caples","23","prefire","2013-2018","[>100]",0,0,0
"1380","caples","23","prefire","2013-2018","[80-100]",0,0,0
"1381","caples","23","prefire","2019","[60-80]",0,0,0
"1382","caples","23","prefire","2019","[20-40]",0,0,0
"1383","caples","23","prefire","2019","[<20]",3,30,74.1315
"1384","caples","23","prefire","2019","[40-60]",1,10,24.7105
"1385","caples","23","prefire","2019","[>100]",0,0,0
"1386","caples","23","prefire","2019","[80-100]",0,0,0
"1387","caples","24","postfire","2020","[60-80]",0,0,0
"1388","caples","24","postfire","2020","[20-40]",4,40,98.842
"1389","caples","24","postfire","2020","[<20]",16,160,395.368
"1390","caples","24","postfire","2020","[40-60]",2,20,49.421
"1391","caples","24","postfire","2020","[>100]",0,0,0
"1392","caples","24","postfire","2020","[80-100]",0,0,0
"1393","caples","24","prefire","2013-2018","[60-80]",0,0,0
"1394","caples","24","prefire","2013-2018","[20-40]",0,0,0
"1395","caples","24","prefire","2013-2018","[<20]",1,10,24.7105
"1396","caples","24","prefire","2013-2018","[40-60]",0,0,0
"1397","caples","24","prefire","2013-2018","[>100]",0,0,0
"1398","caples","24","prefire","2013-2018","[80-100]",0,0,0
"1399","caples","24","prefire","2019","[60-80]",0,0,0
"1400","caples","24","prefire","2019","[20-40]",4,40,98.842
"1401","caples","24","prefire","2019","[<20]",15,150,370.6575
"1402","caples","24","prefire","2019","[40-60]",3,30,74.1315
"1403","caples","24","prefire","2019","[>100]",0,0,0
"1404","caples","24","prefire","2019","[80-100]",0,0,0
"1405","caples","27","postfire","2020","[60-80]",0,0,0
"1406","caples","27","postfire","2020","[20-40]",0,0,0
"1407","caples","27","postfire","2020","[<20]",1,10,24.7105
"1408","caples","27","postfire","2020","[40-60]",0,0,0
"1409","caples","27","postfire","2020","[>100]",0,0,0
"1410","caples","27","postfire","2020","[80-100]",0,0,0
"1411","caples","27","prefire","2013-2018","[60-80]",0,0,0
"1412","caples","27","prefire","2013-2018","[20-40]",0,0,0
"1413","caples","27","prefire","2013-2018","[<20]",0,0,0
"1414","caples","27","prefire","2013-2018","[40-60]",0,0,0
"1415","caples","27","prefire","2013-2018","[>100]",0,0,0
"1416","caples","27","prefire","2013-2018","[80-100]",1,10,24.7105
"1417","caples","28","postfire","2020","[60-80]",2,20,49.421
"1418","caples","28","postfire","2020","[20-40]",22,220,543.631
"1419","caples","28","postfire","2020","[<20]",21,210,518.9205
"1420","caples","28","postfire","2020","[40-60]",7,70,172.9735
"1421","caples","28","postfire","2020","[>100]",0,0,0
"1422","caples","28","postfire","2020","[80-100]",1,10,24.7105
"1423","caples","28","prefire","2013-2018","[60-80]",1,10,24.7105
"1424","caples","28","prefire","2013-2018","[20-40]",1,10,24.7105
"1425","caples","28","prefire","2013-2018","[<20]",8,80,197.684
"1426","caples","28","prefire","2013-2018","[40-60]",2,20,49.421
"1427","caples","28","prefire","2013-2018","[>100]",0,0,0
"1428","caples","28","prefire","2013-2018","[80-100]",0,0,0
"1429","caples","29","postfire","2020","[60-80]",0,0,0
"1430","caples","29","postfire","2020","[20-40]",3,30,74.1315
"1431","caples","29","postfire","2020","[<20]",8,80,197.684
"1432","caples","29","postfire","2020","[40-60]",2,20,49.421
"1433","caples","29","postfire","2020","[>100]",0,0,0
"1434","caples","29","postfire","2020","[80-100]",0,0,0
"1435","caples","3","postfire","2020","[60-80]",1,10,24.7105
"1436","caples","3","postfire","2020","[20-40]",2,20,49.421
"1437","caples","3","postfire","2020","[<20]",1,10,24.7105
"1438","caples","3","postfire","2020","[40-60]",0,0,0
"1439","caples","3","postfire","2020","[>100]",0,0,0
"1440","caples","3","postfire","2020","[80-100]",0,0,0
"1441","caples","3","prefire","2013-2018","[60-80]",0,0,0
"1442","caples","3","prefire","2013-2018","[20-40]",0,0,0
"1443","caples","3","prefire","2013-2018","[<20]",0,0,0
"1444","caples","3","prefire","2013-2018","[40-60]",2,20,49.421
"1445","caples","3","prefire","2013-2018","[>100]",0,0,0
"1446","caples","3","prefire","2013-2018","[80-100]",0,0,0
"1447","caples","3","prefire","2019","[60-80]",1,10,24.7105
"1448","caples","3","prefire","2019","[20-40]",1,10,24.7105
"1449","caples","3","prefire","2019","[<20]",0,0,0
"1450","caples","3","prefire","2019","[40-60]",0,0,0
"1451","caples","3","prefire","2019","[>100]",0,0,0
"1452","caples","3","prefire","2019","[80-100]",0,0,0
"1453","caples","30","postfire","2020","[60-80]",0,0,0
"1454","caples","30","postfire","2020","[20-40]",0,0,0
"1455","caples","30","postfire","2020","[<20]",1,10,24.7105
"1456","caples","30","postfire","2020","[40-60]",0,0,0
"1457","caples","30","postfire","2020","[>100]",0,0,0
"1458","caples","30","postfire","2020","[80-100]",0,0,0
"1459","caples","32","postfire","2020","[60-80]",0,0,0
"1460","caples","32","postfire","2020","[20-40]",4,40,98.842
"1461","caples","32","postfire","2020","[<20]",6,60,148.263
"1462","caples","32","postfire","2020","[40-60]",0,0,0
"1463","caples","32","postfire","2020","[>100]",0,0,0
"1464","caples","32","postfire","2020","[80-100]",0,0,0
"1465","caples","32","prefire","2013-2018","[60-80]",0,0,0
"1466","caples","32","prefire","2013-2018","[20-40]",3,30,74.1315
"1467","caples","32","prefire","2013-2018","[<20]",1,10,24.7105
"1468","caples","32","prefire","2013-2018","[40-60]",0,0,0
"1469","caples","32","prefire","2013-2018","[>100]",0,0,0
"1470","caples","32","prefire","2013-2018","[80-100]",0,0,0
"1471","caples","33","postfire","2020","[60-80]",0,0,0
"1472","caples","33","postfire","2020","[20-40]",4,40,98.842
"1473","caples","33","postfire","2020","[<20]",17,170,420.0785
"1474","caples","33","postfire","2020","[40-60]",0,0,0
"1475","caples","33","postfire","2020","[>100]",0,0,0
"1476","caples","33","postfire","2020","[80-100]",0,0,0
"1477","caples","33","prefire","2013-2018","[60-80]",0,0,0
"1478","caples","33","prefire","2013-2018","[20-40]",0,0,0
"1479","caples","33","prefire","2013-2018","[<20]",11,110,271.8155
"1480","caples","33","prefire","2013-2018","[40-60]",0,0,0
"1481","caples","33","prefire","2013-2018","[>100]",1,10,24.7105
"1482","caples","33","prefire","2013-2018","[80-100]",0,0,0
"1483","caples","34","postfire","2020","[60-80]",0,0,0
"1484","caples","34","postfire","2020","[20-40]",1,10,24.7105
"1485","caples","34","postfire","2020","[<20]",3,30,74.1315
"1486","caples","34","postfire","2020","[40-60]",0,0,0
"1487","caples","34","postfire","2020","[>100]",0,0,0
"1488","caples","34","postfire","2020","[80-100]",0,0,0
"1489","caples","34","prefire","2013-2018","[60-80]",0,0,0
"1490","caples","34","prefire","2013-2018","[20-40]",0,0,0
"1491","caples","34","prefire","2013-2018","[<20]",3,30,74.1315
"1492","caples","34","prefire","2013-2018","[40-60]",0,0,0
"1493","caples","34","prefire","2013-2018","[>100]",0,0,0
"1494","caples","34","prefire","2013-2018","[80-100]",0,0,0
"1495","caples","35","postfire","2020","[60-80]",1,10,24.7105
"1496","caples","35","postfire","2020","[20-40]",2,20,49.421
"1497","caples","35","postfire","2020","[<20]",8,80,197.684
"1498","caples","35","postfire","2020","[40-60]",0,0,0
"1499","caples","35","postfire","2020","[>100]",0,0,0
"1500","caples","35","postfire","2020","[80-100]",0,0,0
"1501","caples","36","postfire","2020","[60-80]",0,0,0
"1502","caples","36","postfire","2020","[20-40]",0,0,0
"1503","caples","36","postfire","2020","[<20]",3,30,74.1315
"1504","caples","36","postfire","2020","[40-60]",0,0,0
"1505","caples","36","postfire","2020","[>100]",0,0,0
"1506","caples","36","postfire","2020","[80-100]",0,0,0
"1507","caples","37","postfire","2020","[60-80]",1,10,24.7105
"1508","caples","37","postfire","2020","[20-40]",12,120,296.526
"1509","caples","37","postfire","2020","[<20]",16,160,395.368
"1510","caples","37","postfire","2020","[40-60]",4,40,98.842
"1511","caples","37","postfire","2020","[>100]",0,0,0
"1512","caples","37","postfire","2020","[80-100]",0,0,0
"1513","caples","37","prefire","2013-2018","[60-80]",0,0,0
"1514","caples","37","prefire","2013-2018","[20-40]",4,40,98.842
"1515","caples","37","prefire","2013-2018","[<20]",4,40,98.842
"1516","caples","37","prefire","2013-2018","[40-60]",1,10,24.7105
"1517","caples","37","prefire","2013-2018","[>100]",0,0,0
"1518","caples","37","prefire","2013-2018","[80-100]",0,0,0
"1519","caples","4","postfire","2020","[60-80]",3,30,74.1315
"1520","caples","4","postfire","2020","[20-40]",5,50,123.5525
"1521","caples","4","postfire","2020","[<20]",11,110,271.8155
"1522","caples","4","postfire","2020","[40-60]",7,70,172.9735
"1523","caples","4","postfire","2020","[>100]",0,0,0
"1524","caples","4","postfire","2020","[80-100]",1,10,24.7105
"1525","caples","4","prefire","2013-2018","[60-80]",0,0,0
"1526","caples","4","prefire","2013-2018","[20-40]",0,0,0
"1527","caples","4","prefire","2013-2018","[<20]",2,20,49.421
"1528","caples","4","prefire","2013-2018","[40-60]",0,0,0
"1529","caples","4","prefire","2013-2018","[>100]",1,10,24.7105
"1530","caples","4","prefire","2013-2018","[80-100]",0,0,0
"1531","caples","40","postfire","2020","[60-80]",0,0,0
"1532","caples","40","postfire","2020","[20-40]",0,0,0
"1533","caples","40","postfire","2020","[<20]",2,20,49.421
"1534","caples","40","postfire","2020","[40-60]",0,0,0
"1535","caples","40","postfire","2020","[>100]",0,0,0
"1536","caples","40","postfire","2020","[80-100]",0,0,0
"1537","caples","40","prefire","2013-2018","[60-80]",0,0,0
"1538","caples","40","prefire","2013-2018","[20-40]",0,0,0
"1539","caples","40","prefire","2013-2018","[<20]",2,20,49.421
"1540","caples","40","prefire","2013-2018","[40-60]",0,0,0
"1541","caples","40","prefire","2013-2018","[>100]",0,0,0
"1542","caples","40","prefire","2013-2018","[80-100]",0,0,0
"1543","caples","45","prefire","2013-2018","[60-80]",0,0,0
"1544","caples","45","prefire","2013-2018","[20-40]",1,10,24.7105
"1545","caples","45","prefire","2013-2018","[<20]",2,20,49.421
"1546","caples","45","prefire","2013-2018","[40-60]",0,0,0
"1547","caples","45","prefire","2013-2018","[>100]",0,0,0
"1548","caples","45","prefire","2013-2018","[80-100]",0,0,0
"1549","caples","46","prefire","2013-2018","[60-80]",1,10,24.7105
"1550","caples","46","prefire","2013-2018","[20-40]",2,20,49.421
"1551","caples","46","prefire","2013-2018","[<20]",0,0,0
"1552","caples","46","prefire","2013-2018","[40-60]",1,10,24.7105
"1553","caples","46","prefire","2013-2018","[>100]",0,0,0
"1554","caples","46","prefire","2013-2018","[80-100]",0,0,0
"1555","caples","47","prefire","2013-2018","[60-80]",0,0,0
"1556","caples","47","prefire","2013-2018","[20-40]",1,10,24.7105
"1557","caples","47","prefire","2013-2018","[<20]",0,0,0
"1558","caples","47","prefire","2013-2018","[40-60]",0,0,0
"1559","caples","47","prefire","2013-2018","[>100]",0,0,0
"1560","caples","47","prefire","2013-2018","[80-100]",0,0,0
"1561","caples","49","prefire","2013-2018","[60-80]",0,0,0
"1562","caples","49","prefire","2013-2018","[20-40]",4,40,98.842
"1563","caples","49","prefire","2013-2018","[<20]",0,0,0
"1564","caples","49","prefire","2013-2018","[40-60]",0,0,0
"1565","caples","49","prefire","2013-2018","[>100]",0,0,0
"1566","caples","49","prefire","2013-2018","[80-100]",0,0,0
"1567","caples","5","postfire","2020","[60-80]",0,0,0
"1568","caples","5","postfire","2020","[20-40]",5,50,123.5525
"1569","caples","5","postfire","2020","[<20]",8,80,197.684
"1570","caples","5","postfire","2020","[40-60]",1,10,24.7105
"1571","caples","5","postfire","2020","[>100]",0,0,0
"1572","caples","5","postfire","2020","[80-100]",1,10,24.7105
"1573","caples","5","prefire","2013-2018","[60-80]",0,0,0
"1574","caples","5","prefire","2013-2018","[20-40]",3,30,74.1315
"1575","caples","5","prefire","2013-2018","[<20]",11,110,271.8155
"1576","caples","5","prefire","2013-2018","[40-60]",0,0,0
"1577","caples","5","prefire","2013-2018","[>100]",0,0,0
"1578","caples","5","prefire","2013-2018","[80-100]",0,0,0
"1579","caples","50","prefire","2013-2018","[60-80]",0,0,0
"1580","caples","50","prefire","2013-2018","[20-40]",1,10,24.7105
"1581","caples","50","prefire","2013-2018","[<20]",0,0,0
"1582","caples","50","prefire","2013-2018","[40-60]",0,0,0
"1583","caples","50","prefire","2013-2018","[>100]",0,0,0
"1584","caples","50","prefire","2013-2018","[80-100]",0,0,0
"1585","caples","52","prefire","2013-2018","[60-80]",3,30,74.1315
"1586","caples","52","prefire","2013-2018","[20-40]",0,0,0
"1587","caples","52","prefire","2013-2018","[<20]",1,10,24.7105
"1588","caples","52","prefire","2013-2018","[40-60]",1,10,24.7105
"1589","caples","52","prefire","2013-2018","[>100]",0,0,0
