"","site","plotid","year","postFire","species","dbh_cm","ht_m","bolechar_m","scorch_ht_m","scorch_percent","torch_ht_m","torch_percent"
"1","bearmountain","BM01","2021","2yr","CADE",35.8,15.4,0.8,0,0,0,0
"2","bearmountain","BM01","2021","2yr","CADE",39,16.6,1,0,0,0,0
"3","bearmountain","BM01","2021","2yr","PIPO",39.4,16.9,0,0,0,0,0
"4","bearmountain","BM01","2021","2yr","CADE",40.7,17,1,0,0,0,0
"5","bearmountain","BM01","2021","2yr","PIPO",41.1,23.4,0.5,0,0,0,0
"6","bearmountain","BM01","2021","2yr","CADE",41.3,15.6,2.5,0,0,0,0
"7","bearmountain","BM10","2021","2yr","CADE",30.8,12.3,4,0,0,0,0
"8","bearmountain","BM10","2021","2yr","CADE",33.9,12.4,2,0,0,0,0
"9","bearmountain","BM10","2021","2yr","CADE",38,17.9,4,0,0,0,0
"10","bearmountain","BM10","2021","2yr","PIPO",44.8,30.2,0.1,0,0,0,0
"11","bearmountain","BM10","2021","2yr","PIPO",45.8,29.3,1.2,0,0,0,0
"12","bearmountain","BM10","2021","2yr","PIPO",59.3,30.6,0,0,0,0,0
"13","bearmountain","BM10","2021","2yr","PIPO",77.7,42,2,0,0,0,0
"14","bearmountain","BM11","2021","2yr","CADE",17.6,5.6,1,0,0,0,0
"15","bearmountain","BM11","2021","2yr","PIPO",20.1,6.2,1.2,0,0,0,0
"16","bearmountain","BM11","2021","2yr","CADE",29.7,9.3,1.5,0,0,0,0
"17","bearmountain","BM12","2021","2yr","PIPO",83.2,38.4,1.5,0,0,0,0
"18","bearmountain","BM12","2021","2yr","PILA",102.2,39.6,3,0,0,0,0
"19","bearmountain","BM13","2021","2yr","CADE",25,9.8,3,0,0,0,0
"20","bearmountain","BM13","2021","2yr","CADE",28.2,12.8,2,0,0,0,0
"21","bearmountain","BM13","2021","2yr","CADE",28.4,14,2.2,0,0,0,0
"22","bearmountain","BM13","2021","2yr","PIPO",51,22.8,2,0,0,0,0
"23","bearmountain","BM14","2021","2yr","PIPO",22.1,7.6,1,0,0,0,0
"24","bearmountain","BM14","2021","2yr","CADE",30.9,10.5,3,0,0,0,0
"25","bearmountain","BM14","2021","2yr","CADE",34.7,11.2,3.5,0,0,0,0
"26","bearmountain","BM15","2021","2yr","PIPO",27,13.6,5,0,0,0,0
"27","bearmountain","BM15","2021","2yr","QUKE",32.2,10.2,0.2,0,0,0,0
"28","bearmountain","BM15","2021","2yr","PIPO",33.3,19.6,1.5,0,0,0,0
"29","bearmountain","BM15","2021","2yr","PIPO",50,27,3,0,0,0,0
"30","bearmountain","BM16","2021","2yr","CADE",35.7,12.4,1.2,0,0,0,0
"31","bearmountain","BM16","2021","2yr","PIJE",38.5,23.3,1.8,0,0,0,0
"32","bearmountain","BM16","2021","2yr","PIJE",42.3,24.6,1.5,0,0,0,0
"33","bearmountain","BM16","2021","2yr","PIPO",43.3,25.8,0.3,0,0,0,0
"34","bearmountain","BM16","2021","2yr","CADE",57.2,20.2,4.5,0,0,0,0
"35","bearmountain","BM16","2021","2yr","PIJE",59.8,33.2,2,0,0,0,0
"36","bearmountain","BM18","2021","2yr","PIPO",10.2,6.6,0.1,0,0,0,0
"37","bearmountain","BM18","2021","2yr","PIPO",12.8,6,0.2,0,0,0,0
"38","bearmountain","BM18","2021","2yr","PIPO",15.6,10.8,0.2,0,0,0,0
"39","bearmountain","BM18","2021","2yr","QUKE",32.3,15.5,0,0,0,0,0
"40","bearmountain","BM18","2021","2yr","CADE",38,18.2,3,0,0,0,0
"41","bearmountain","BM18","2021","2yr","CADE",38,17.6,3.3,0,0,0,0
"42","bearmountain","BM18","2021","2yr","CADE",38.8,15.5,2.5,0,0,0,0
"43","bearmountain","BM18","2021","2yr","CADE",44.1,17.6,3,0,0,0,0
"44","bearmountain","BM18","2021","2yr","CADE",59.9,23.6,2.5,0,0,0,0
"45","bearmountain","BM18","2021","2yr","CADE",63,22.3,2.2,0,0,0,0
"46","bearmountain","BM19","2021","2yr","PIPO",41.8,24.8,0,0,0,0,0
"47","bearmountain","BM19","2021","2yr","CADE",116.3,32.3,3.6,0,0,0,0
"48","bearmountain","BM02","2021","2yr","CADE",19.6,7.4,2,0,0,0,0
"49","bearmountain","BM02","2021","2yr","PIPO",28.2,16.1,2,0,0,0,0
"50","bearmountain","BM02","2021","2yr","PIPO",44,29.5,1,0,0,0,0
"51","bearmountain","BM02","2021","2yr","CADE",57.5,25.5,1.1,0,0,0,0
"52","bearmountain","BM02","2021","2yr","PIPO",66.7,33.7,1.8,0,0,0,0
"53","bearmountain","BM20","2021","2yr","PIPO",41,22.4,1.5,0,0,0,0
"54","bearmountain","BM20","2021","2yr","PIPO",51.3,25.8,1.5,0,0,0,0
"55","bearmountain","BM20","2021","2yr","CADE",145.9,39,5.5,0,0,0,0
"56","bearmountain","BM21","2021","2yr","CADE",24.2,10.2,1.8,0,0,0,0
"57","bearmountain","BM22","2021","2yr","PIPO",52.7,28.2,1.5,0,0,0,0
"58","bearmountain","BM22","2021","2yr","PIPO",56,24.1,4,0,0,0,0
"59","bearmountain","BM22","2021","2yr","PIPO",74.5,33.7,3,0,0,0,0
"60","bearmountain","BM24","2021","2yr","CADE",49.3,20.2,5,0,0,0,0
"61","bearmountain","BM24","2021","2yr","PIPO",61.5,30.2,1.5,0,0,0,0
"62","bearmountain","BM25","2021","2yr","PIPO",50,31,6,0,0,0,0
"63","bearmountain","BM03","2021","2yr","CADE",25.5,11.8,7.5,0,0,0,0
"64","bearmountain","BM03","2021","2yr","PSME",55.7,28.6,6,0,0,0,0
"65","bearmountain","BM04","2021","2yr","CADE",13.9,6.5,6,0,0,0,0
"66","bearmountain","BM04","2021","2yr","CADE",20,7.3,2,0,0,0,0
"67","bearmountain","BM04","2021","2yr","CADE",21,9.3,2.5,0,0,0,0
"68","bearmountain","BM04","2021","2yr","CADE",22.5,10,6,0,0,0,0
"69","bearmountain","BM04","2021","2yr","CADE",27.9,10.4,3.3,0,0,0,0
"70","bearmountain","BM04","2021","2yr","CADE",27.9,10.3,3,0,0,0,0
"71","bearmountain","BM04","2021","2yr","CADE",28.4,12,4,0,0,0,0
"72","bearmountain","BM04","2021","2yr","PIPO",29.9,18,2.5,0,0,0,0
"73","bearmountain","BM04","2021","2yr","CADE",36.2,14,3,0,0,0,0
"74","bearmountain","BM04","2021","2yr","CADE",36.6,15.6,5,0,0,0,0
"75","bearmountain","BM04","2021","2yr","PIPO",67,32,0.5,0,0,0,0
"76","bearmountain","BM05","2021","2yr","CADE",20.2,9,2,0,0,0,0
"77","bearmountain","BM05","2021","2yr","CADE",24,11.2,8,0,0,0,0
"78","bearmountain","BM05","2021","2yr","QUKE",26.3,14.8,0.5,0,0,0,0
"79","bearmountain","BM05","2021","2yr","CADE",29.5,13.2,1.2,0,0,0,0
"80","bearmountain","BM05","2021","2yr","PIPO",53.6,28.5,0.2,0,0,0,0
"81","bearmountain","BM06","2021","2yr","CADE",45.7,16.3,5,0,0,0,0
"82","bearmountain","BM06","2021","2yr","CADE",87.8,25.8,7.5,0,0,0,0
"83","bearmountain","BM07","2021","2yr","CADE",26.3,12.3,5,0,0,0,0
"84","bearmountain","BM07","2021","2yr","PIPO",51.2,27.3,2,0,0,0,0
"85","bearmountain","BM07","2021","2yr","PIPO",57.6,30.5,3,0,0,0,0
"86","bearmountain","BM07","2021","2yr","CADE",104.8,32.6,3.2,0,0,0,0
"87","burtonsp","BURTON07","2020","1yr","ABCO",7.9,3.4,0,0,0,0,0
"88","burtonsp","BURTON07","2020","1yr","ABMA",8.9,4.6,0.1,0,0,0,0
"89","burtonsp","BURTON07","2020","1yr","ABCO",12.6,6.6,0.2,0,0,0,0
"90","burtonsp","BURTON07","2020","1yr","ABCO",13.1,6.2,0.2,0,0,0,0
"91","burtonsp","BURTON07","2020","1yr","ABCO",22.6,8.2,0.1,0,0,0,0
"92","burtonsp","BURTON07","2020","1yr","ABCO",22.7,7.8,0.3,0,0,0,0
"93","burtonsp","BURTON07","2020","1yr","ABCO",25.2,12.8,0.3,0,0,0,0
"94","burtonsp","BURTON07","2020","1yr","ABCO",33,20.8,0.4,0,0,0,0
"95","burtonsp","BURTON07","2020","1yr","ABMA",36.2,12.7,0,0,0,0,0
"96","burtonsp","BURTON07","2020","1yr","ABMA",52.25,20.3,4,0,0,0,0
"97","burtonsp","BURTON07","2020","1yr","ABMA",57,24,0.1,0,0,0,0
"98","burtonsp","BURTON07","2020","1yr","ABCO",58.9,21.9,0.3,0,0,0,0
"99","burtonsp","BURTON07","2020","1yr","ABCO",60.3,24.5,3.6,0,0,0,0
"100","burtonsp","BURTON07","2020","1yr","ABCO",71.8,25.6,0.4,0,0,0,0
"101","burtonsp","BURTON07","2020","1yr","PIJE",102.2,28.8,0,0,0,0,0
"102","burtonsp","BURTON08","2020","1yr","ABCO",35.25,19.8,0.1,0,0,0,0
"103","burtonsp","BURTON08","2020","1yr","ABCO",36.7,19.1,1,0,0,0,0
"104","burtonsp","BURTON08","2020","1yr","ABCO",52.7,26.2,0,0,0,0,0
"105","burtonsp","BURTON08","2020","1yr","ABCO",76.6,35.3,0.2,0,0,0,0
"106","burtonsp","BURTON08","2020","1yr","ABMA",88.8,37.8,0.1,0,0,0,0
"107","burtonsp","BURTON08","2020","1yr","ABCO",94.9,39.6,0,0,0,0,0
"108","burtonsp","BURTON09","2020","1yr","ABCO",9.6,4.5,0,0,0,0,0
"109","burtonsp","BURTON09","2020","1yr","ABCO",15.5,6.4,0.2,0,0,0,0
"110","burtonsp","BURTON09","2020","1yr","ABCO",21.4,10.7,0.4,0,0,0,0
"111","burtonsp","BURTON09","2020","1yr","ABCO",22.7,11.7,0.1,0,0,0,0
"112","burtonsp","BURTON09","2020","1yr","ABCO",23.6,12.4,1.4,0,0,0,0
"113","burtonsp","BURTON09","2020","1yr","ABCO",35.6,19.7,0.2,0,0,0,0
"114","burtonsp","BURTON09","2020","1yr","ABMA",72.85,30.8,0.1,0,0,0,0
"115","burtonsp","BURTON09","2020","1yr","ABCO",73.75,30.2,0.1,0,0,0,0
"116","burtonsp","BURTON14","2020","1yr","ABCO",14.6,7,0,0,0,0,0
"117","burtonsp","BURTON14","2020","1yr","ABCO",17.1,7.7,0,0.2,0,0,0
"118","burtonsp","BURTON14","2020","1yr","PILA",20.8,6.6,0,0,0,0,0
"119","burtonsp","BURTON14","2020","1yr","PILA",23,6.6,0,0.8,0,0,0
"120","burtonsp","BURTON14","2020","1yr","ABCO",27.1,12.3,0,0.7,0,0,0
"121","burtonsp","BURTON14","2020","1yr","ABCO",27.5,14.4,0,1.2,0,0,0
"122","burtonsp","BURTON14","2020","1yr","ABMA",28.6,9.4,0,1.7,0,0,0
"123","burtonsp","BURTON14","2020","1yr","ABCO",32.6,14.8,0,0.2,0,0,0
"124","burtonsp","BURTON14","2020","1yr","ABMA",46,10.6,0,0,0,0,0
"125","burtonsp","BURTON14","2020","1yr","PILA",64.3,25.9,0,0.5,0,0,0
"126","burtonsp","BURTON14","2020","1yr","PIJE",70.6,30,0,0.1,0,0,0
"127","burtonsp","BURTON14","2020","1yr","ABCO",76.9,28.3,0,1,0,0,0
"128","burtonsp","BURTON14","2020","1yr","ABCO",77.3,30.3,0,0.3,0,0,0
"129","burtonsp","BURTON14","2020","1yr","ABCO",77.5,30.5,0,0.1,0,0,0
"130","burtonsp","BURTON38","2020","1yr","ABCO",42.7,20.9,0,0,0,0,0
"131","burtonsp","BURTON38","2020","1yr","ABCO",46,23,0,0,0,0,0
"132","burtonsp","BURTON38","2020","1yr","PIJE",51.1,28.3,0,0,0,0,0
"133","burtonsp","BURTON38","2020","1yr","ABCO",75.7,30.5,0,0,0,0,0
"134","burtonsp","BURTON38","2020","1yr","ABCO",86.2,34.9,0,0,0,0,0
"135","burtonsp","BURTON39","2020","1yr","ABCO",26.5,11.2,0,1.5,0,0,0
"136","burtonsp","BURTON39","2020","1yr","ABCO",27,12.9,0,0.2,0,0,0
"137","burtonsp","BURTON39","2020","1yr","PIJE",28.8,13.6,0,0,0,0,0
"138","burtonsp","BURTON39","2020","1yr","ABCO",31.7,14.8,0,0.5,0,0,0
"139","burtonsp","BURTON39","2020","1yr","ABMA",59.1,25.6,0,0.7,0,0,0
"140","burtonsp","BURTON39","2020","1yr","ABCO",60.5,25.8,0,2.2,0,0,0
"141","burtonsp","BURTON39","2020","1yr","ABCO",62.6,28,0,2.2,0,0,0
"142","burtonsp","BURTON39","2020","1yr","ABCO",64.8,28.6,0,0.4,0,0,0
"143","burtonsp","BURTON39","2020","1yr","PIJE",67.2,30.1,0,0,0,0,0
"144","burtonsp","BURTON39","2020","1yr","ABCO",67.7,26.2,0,0.3,0,0,0
"145","burtonsp","BURTON40","2020","1yr","ABCO",14.15,9.9,0.3,7.5,75,0,0
"146","burtonsp","BURTON40","2020","1yr","ABCO",20.7,11.4,0,0,0,0,0
"147","burtonsp","BURTON40","2020","1yr","ABCO",30.05,12.9,0.05,2.9,4,0,0
"148","burtonsp","BURTON40","2020","1yr","ABCO",32.25,14.5,0.1,9,70,0,0
"149","burtonsp","BURTON40","2020","1yr","ABCO",33.6,16.4,0,0,0,0,0
"150","burtonsp","BURTON40","2020","1yr","ABMA",35.1,12,0.1,5.8,65,0,0
"151","burtonsp","BURTON40","2020","1yr","ABCO",36.2,18.4,0.1,10.4,70,0,0
"152","burtonsp","BURTON40","2020","1yr","ABCO",73.4,27.4,0,0,0,0,0
"153","burtonsp","BURTON40","2020","1yr","ABCO",79.5,26.4,0,0,0,0,0
"154","burtonsp","BURTON40","2020","1yr","ABCO",93.6,31.8,0.3,0,0,0,0
"155","burtonsp","BURTON41","2020","1yr","ABCO",32,19.1,0,0,0,0,0
"156","burtonsp","BURTON41","2020","1yr","ABMA",48.9,26.7,0,0,0,0,0
"157","burtonsp","BURTON41","2020","1yr","ABMA",51.6,27.7,0,1,0,0,0
"158","burtonsp","BURTON41","2020","1yr","PIJE",53,21.7,0,0,0,0,0
"159","burtonsp","BURTON41","2020","1yr","ABCO",54,22.3,0,6,0,0,0
"160","burtonsp","BURTON41","2020","1yr","ABMA",61.5,21.3,0,0,0,0,0
"161","burtonsp","BURTON41","2020","1yr","ABCO",69,27.8,0,4,0,0,0
"162","calaveras","BTN01","2022","immediate","CADE",15,7,0.1,0,0,0,0
"163","calaveras","BTN01","2022","immediate","ABCO",38.3,10.5,0.3,0,0,0,0
"164","calaveras","BTN01","2022","immediate","ABCO",78,27,0.1,0,0,0,0
"165","calaveras","BTN01","2022","immediate","ABCO",78.55,47,0.2,0,0,0,0
"166","calaveras","BTN01","2022","immediate","ABCO",117.6,46,0.8,0,0,0,0
"167","calaveras","BTN02","2022","immediate","ABCO",79,33,5,31,85,0,0
"168","calaveras","BTN02","2022","immediate","CADE",115.9,31,3,28,25,6,10
"169","calaveras","BTN04","2022","immediate","CADE",30.8,17,3,17,98,13,40
"170","calaveras","BTN04","2022","immediate","CADE",38.9,20,7,20,98,12.2,20
"171","calaveras","BTN04","2022","immediate","CADE",39.5,20,1,19,95,13.5,25
"172","calaveras","BTN04","2022","immediate","ABCO",41,22,2,21.5,65,0,0
"173","calaveras","BTN04","2022","immediate","ABCO",68,32,8.5,32,100,18,40
"174","calaveras","BTN05","2022","immediate","PILA",38.4,23,4,20,0,0,0
"175","calaveras","BTN05","2022","immediate","CADE",40.5,12,2,11.5,90,0,0
"176","calaveras","BTN05","2022","immediate","PIPO",44.2,22,2.8,21.5,90,0,0
"177","calaveras","BTN05","2022","immediate","CADE",51,23,1.5,0,0,0,0
"178","calaveras","BTN05","2022","immediate","PIPO",53,28.5,1.75,26,70,0,0
"179","calaveras","BTN05","2022","immediate","CADE",55.5,16,1,14.4,5,0,0
"180","calaveras","BTN06","2022","immediate","CADE",52.8,23.8,13.7,23,99,0,0
"181","calaveras","BTN06","2022","immediate","PILA",77.8,33.7,7.9,33,98,0,0
"182","calaveras","BTN07","2022","immediate","CADE",8.5,4.4,0.1,4.4,98,0,0
"183","calaveras","BTN07","2022","immediate","ABCO",64,32.8,1.5,15,25,0,0
"184","calaveras","BTN07","2022","immediate","ABCO",76,42.2,0.1,0,0,0,0
"185","calaveras","BTN07","2022","immediate","ABCO",87.8,45,0.5,0,0,0,0
"186","calaveras","BTN07","2022","immediate","ABCO",96.8,41.4,1.5,5,5,0,0
"187","calaveras","BTN08","2022","immediate","CADE",21.6,9.8,0.1,0,0,0,0
"188","calaveras","BTN08","2022","immediate","ABCO",25.8,16.3,1.3,16,15,0,0
"189","calaveras","BTN08","2022","immediate","CADE",27.3,13,1,0,0,0,0
"190","calaveras","BTN08","2022","immediate","ABCO",30.6,23.9,0.5,4.7,5,0,0
"191","calaveras","BTN08","2022","immediate","ABCO",31.6,22.5,1.5,10.5,5,0,0
"192","calaveras","BTN08","2022","immediate","PILA",47.5,36.9,0.1,0,0,0,0
"193","calaveras","BTN08","2022","immediate","PILA",49.9,28.8,0.2,0,0,0,0
"194","calaveras","BTN08","2022","immediate","PILA",58,25,0.2,0,0,0,0
"195","calaveras","BTN08","2022","immediate","CADE",62.2,28.3,0,0,0,0,0
"196","calaveras","BTN08","2022","immediate","PILA",68.4,42,0.1,0,0,0,0
"197","calaveras","BTN08","2022","immediate","PILA",69.8,45.4,0.05,0,0,0,0
"198","calaveras","BTN08","2022","immediate","ABCO",74.4,43.6,0.3,0,0,0,0
"199","calaveras","BTN08","2022","immediate","ABCO",79.8,38,5,37,95,24,5
"200","calaveras","BTN08","2022","immediate","ABCO",83.2,48,1,0,0,0,0
"201","calaveras","BTN08","2022","immediate","PILA",101,50.7,0.1,0,0,0,0
"202","calaveras","BTN08","2022","immediate","PILA",112.5,52.1,0.1,0,0,0,0
"203","calaveras","BTN08","2022","immediate","PILA",115.9,49,0.05,0,0,0,0
"204","calaveras","BTN08","2022","immediate","CADE",115.9,31,20,20,70,18,45
"205","calaveras","BTN09","2022","immediate","CADE",30,15.3,0,0,0,0,0
"206","calaveras","BTN09","2022","immediate","PILA",32.7,24,1.2,0,0,0,0
"207","calaveras","BTN09","2022","immediate","CADE",42.2,16,0.1,0,0,0,0
"208","calaveras","BTN09","2022","immediate","ABCO",42.3,24,0.3,0,0,0,0
"209","calaveras","BTN09","2022","immediate","ABCO",43.9,25,0.7,9.1,5,0,0
"210","calaveras","BTN09","2022","immediate","CADE",48.9,22,0.6,0,0,0,0
"211","calaveras","BTN09","2022","immediate","ABCO",49.1,28,0.2,0,0,0,0
"212","calaveras","BTN09","2022","immediate","ABCO",77.2,35,1.1,0,0,0,0
"213","calaveras","BTN09","2022","immediate","ABCO",79.3,36,0.1,0,0,0,0
"214","calaveras","BTN10","2022","immediate","QUKE",37.7,18,0.5,18,95,15,50
"215","calaveras","BTN10","2022","immediate","ABCO",55,28.2,7,28,98,0,0
"216","calaveras","BTN10","2022","immediate","PILA",65,31,4,18,5,0,0
"217","calaveras","BTN10","2022","immediate","ABCO",86.6,41.7,6,29.5,20,0,0
"218","calaveras","BTN11","2022","immediate","PIPO",9.5,5.5,0.2,5.5,98,0,0
"219","calaveras","BTN11","2022","immediate","PIPO",9.5,5.5,0.1,5,30,0,0
"220","calaveras","BTN11","2022","immediate","PIPO",10.1,5.5,0.1,3.5,30,0,0
"221","calaveras","BTN11","2022","immediate","PIPO",10.8,7,0.1,7,90,0,10
"222","calaveras","BTN11","2022","immediate","PIPO",11.7,6,0.1,5.7,15,0,0
"223","calaveras","BTN11","2022","immediate","PIPO",11.7,7.5,1.2,7.3,20,2,6
"224","calaveras","BTN11","2022","immediate","PIPO",12.7,6.2,0,5.9,90,0,0
"225","calaveras","BTN11","2022","immediate","PIPO",12.8,6.2,1,6,93,1.5,15
"226","calaveras","BTN11","2022","immediate","PIPO",12.9,3.5,1,3.2,90,0,0
"227","calaveras","BTN11","2022","immediate","PIPO",13.2,6,0.7,6,98,0,0
"228","calaveras","BTN11","2022","immediate","PIPO",13.2,6,0.6,5.5,5,0,0
"229","calaveras","BTN11","2022","immediate","PIPO",14.9,6.5,0.5,4.4,60,0,0
"230","calaveras","BTN11","2022","immediate","PIPO",16.1,7.5,0.1,5,10,0,0
"231","calaveras","BTN11","2022","immediate","PIPO",16.5,6.9,1.5,4.5,75,0,0
"232","calaveras","BTN11","2022","immediate","PIPO",17.3,8.6,0.2,8.6,95,0,0
"233","calaveras","BTN11","2022","immediate","PIPO",17.5,7.1,1.2,3,5,0,0
"234","calaveras","BTN11","2022","immediate","PIPO",17.8,10,0.2,10,5,0,0
"235","calaveras","BTN11","2022","immediate","PIPO",21.5,7.7,1.5,6.2,40,2.5,15
"236","calaveras","BTN11","2022","immediate","CADE",25,7.3,0.1,7.3,98,0,0
"237","calaveras","BTN11","2022","immediate","CADE",40.9,16,2.6,0,0,0,0
"238","calaveras","BTN11","2022","immediate","CADE",59.4,20.5,3,6.3,25,5,20
"239","calaveras","BTN12","2022","immediate","CADE",12.8,5.6,5.6,5.6,100,4.3,90
"240","calaveras","BTN12","2022","immediate","CADE",14.1,5.4,5.4,5.4,100,3,50
"241","calaveras","BTN12","2022","immediate","ABCO",22.5,14,3.5,13.5,95,8,10
"242","calaveras","BTN12","2022","immediate","ABCO",24,8.4,5.4,8.4,98,3.9,15
"243","calaveras","BTN12","2022","immediate","ABCO",30.2,13,5,12.7,95,8,25
"244","calaveras","BTN12","2022","immediate","QUKE",31.6,16,0.75,16,80,16,60
"245","calaveras","BTN12","2022","immediate","ABCO",31.8,19.7,10.5,18.5,90,11.3,40
"246","calaveras","BTN12","2022","immediate","CADE",46.5,24.9,13.5,0,0,0,0
"247","calaveras","BTN12","2022","immediate","PIPO",53,36,3,28,25,20,5
"248","calaveras","BTN12","2022","immediate","ABCO",55.5,22.1,11.3,22.1,90,5,5
"249","calaveras","BTN12","2022","immediate","ABCO",58.4,32,3.5,27.5,75,20,45
"250","calaveras","BTN12","2022","immediate","ABCO",60.3,31.2,4.2,24.6,60,16,40
"251","calaveras","BTN13","2022","immediate","CADE",11.5,4,3.8,4,100,3.5,10
"252","calaveras","BTN13","2022","immediate","ABCO",30.5,24,4.3,24,98,0,0
"253","calaveras","BTN13","2022","immediate","PIPO",47.6,22.3,3.7,22.3,95,0,0
"254","calaveras","BTN13","2022","immediate","PIPO",75.1,32.6,9.5,32.6,50,23.6,1
"255","calaveras","BTN13","2022","immediate","PIPO",80.7,43.3,8.3,37.3,20,0,0
"256","calaveras","BTN13","2022","immediate","PIPO",83.2,40,5.1,40,80,0,0
"257","calaveras","BTN13","2022","immediate","ABCO",87.7,46,10.1,26.3,5,0,0
"258","calaveras","BTN15","2022","immediate","CADE",17.8,8,0.7,5.5,20,0,0
"259","calaveras","BTN15","2022","immediate","CADE",18.2,8.2,0.5,7.8,10,0,0
"260","calaveras","BTN15","2022","immediate","CADE",23,7.5,0.4,7,10,0,0
"261","calaveras","BTN15","2022","immediate","CADE",24.9,9.1,1.2,9.1,70,2.3,10
"262","calaveras","BTN15","2022","immediate","CADE",27,14.2,1.5,14.2,20,0,0
"263","calaveras","BTN15","2022","immediate","ABCO",32.5,24,1.2,17.8,20,3.5,7
"264","calaveras","BTN15","2022","immediate","ABCO",37,28,3,27,10,0,0
"265","calaveras","BTN15","2022","immediate","ABCO",54.7,36.3,2,18.4,5,0,0
"266","calaveras","BTN15","2022","immediate","ABCO",55.5,34,1.5,19,10,0,0
"267","calaveras","BTN15","2022","immediate","ABCO",58,44,1.2,12,2.5,0,0
"268","calaveras","BTN15","2022","immediate","ABCO",67.3,44,4.5,19.4,8,0,0
"269","calaveras","BTN15","2022","immediate","ABCO",72.8,47.5,0,18,5,0,0
"270","calaveras","BTN15","2022","immediate","ABCO",82,45,2,16,2,0,0
"271","calaveras","BTN29","2022","immediate","PILA",103.75,45.2,0,0,0,0,0
"272","calaveras","BTN29","2022","immediate","PILA",131.4,50.1,0.1,0,0,0,0
"273","calaveras","BTN30","2022","immediate","CADE",49.5,20.3,5.8,20,10,0,0
"274","calaveras","BTN30","2022","immediate","ABCO",59.5,32.7,7.4,21.1,12,0,0
"275","calaveras","BTN30","2022","immediate","CADE",77.7,28,4.9,26.5,8,0,0
"276","calaveras","BTN30","2022","immediate","CADE",80.8,36.9,6,0,0,0,0
"277","calaveras","BTN30","2022","immediate","CADE",137.2,43.6,9.5,0,0,0,0
"278","calaveras","BTN32","2022","immediate","ABCO",10.6,4.8,4.3,4.8,100,0,0
"279","calaveras","BTN32","2022","immediate","PIPO",11.2,4.1,3.9,4.1,100,0,0
"280","calaveras","BTN32","2022","immediate","ABCO",46.3,21.1,7,21.1,100,0,0
"281","calaveras","BTN32","2022","immediate","ABCO",74.4,38.8,10.3,24.4,30,0,0
"282","calaveras","BTN32","2022","immediate","PIPO",102.7,50.1,8.3,37.6,10,0,0
"283","calaveras","BTN34","2022","immediate","CONU",9.1,5.4,0,1.8,1,0,0
"284","calaveras","BTN34","2022","immediate","CADE",20.3,8.2,1.2,8,10,0,0
"285","calaveras","BTN34","2022","immediate","ACME",21.95,4.9,0.1,4.9,100,0,0
"286","calaveras","BTN34","2022","immediate","CADE",22.4,12.9,1,11.6,10,0,0
"287","calaveras","BTN34","2022","immediate","ACME",25.6,6.1,0,0,0,0,0
"288","calaveras","BTN34","2022","immediate","ABCO",28.5,16.3,0.5,0,0,0,0
"289","calaveras","BTN34","2022","immediate","ABCO",33.2,19,1.75,0,0,0,0
"290","calaveras","BTN34","2022","immediate","ACME",34.7,15.5,0,0,0,0,0
"291","calaveras","BTN34","2022","immediate","ABCO",37.1,18.9,0.8,0,0,0,0
"292","calaveras","BTN34","2022","immediate","CADE",43.7,26.4,3.5,15.6,10,0,0
"293","calaveras","BTN34","2022","immediate","ABCO",53.6,26.2,2,0,0,0,0
"294","calaveras","BTN34","2022","immediate","CADE",75.7,22.4,0.1,0,0,0,0
"295","calaveras","BTN34","2022","immediate","CADE",134.5,43,0.1,0,0,0,0
"296","calaveras","BTN35","2022","immediate","ABCO",16.9,8.5,0.1,1.5,5,0,0
"297","calaveras","BTN35","2022","immediate","ABCO",23.5,15,0.2,0,0,0,0
"298","calaveras","BTN35","2022","immediate","CADE",24.1,10.2,0.2,0,0,0,0
"299","calaveras","BTN35","2022","immediate","CADE",35.4,17,1,0,0,0,0
"300","calaveras","BTN35","2022","immediate","ABCO",40.7,14.6,0.8,0,0,0,0
"301","calaveras","BTN35","2022","immediate","ABCO",45,14.7,0.1,0,0,0,0
"302","calaveras","BTN35","2022","immediate","PILA",109.8,61.2,0,0,0,0,0
"303","calaveras","BTN35","2022","immediate","ABCO",111.4,50,1.7,0,0,0,0
"304","calaveras","BTN35","2022","immediate","PILA",141.5,63,0.1,0,0,0,0
"305","calaveras","BTN35","2022","immediate","PILA",156.9,63,0,0,0,0,0
"306","caples","1","2020","1yr","PIJE",87.9,41.3,0,0,0,0,0
"307","caples","1","2020","1yr","CADE",28.8,9.7,0,0,0,0,0
"308","caples","1","2020","1yr","CADE",42.9,14.5,0,0,0,0,0
"309","caples","1","2020","1yr","ABCO",45.5,18.5,0,0,0,0,0
"310","caples","2","2020","1yr","CADE",28.3,4.4,0,0,0,0,0
"311","caples","2","2020","1yr","PIJE",41.1,22.8,0,0,0,0,0
"312","caples","2","2020","1yr","PIJE",65.5,24.7,0,0,0,0,0
"313","caples","2","2020","1yr","JUOC",11.5,5.4,0,0,0,0,0
"314","caples","3","2020","1yr","PIJE",41.5,15.5,0,0,0,0,0
"315","caples","5","2020","1yr","CADE",22.1,12.4,0,0,0,0,0
"316","caples","5","2020","1yr","ABCO",24.7,14.2,0,0,0,0,0
"317","caples","5","2020","1yr","ABCO",30.1,18.3,0,0,0,0,0
"318","caples","5","2020","1yr","CADE",39.8,19.4,0,0,0,0,0
