site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,project,observer,offset_dist_direction,burnpile_ht_m,ID,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
frenchmeadows,FM19-6,2022,postfire,1yr,180,30,2,2,3,11.3,17,6,0,6.1,4.5,6.2,1.2,1.7,2.1,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,3.65,3.1,4.15,frenchmeadows_FM19-6_2022_postfire_1yr_180,0,0,FM19-6 postfire 1yr
frenchmeadows,FM19-6,2022,postfire,1yr,270,35,2,2,3,11.3,1,0,0,0,2,1.8,0,3,4,NA,NA,CPFMP,bk,NA,NA,NA,NA,NA,0,2.5,2.9,frenchmeadows_FM19-6_2022_postfire_1yr_270,0,0,FM19-6 postfire 1yr
frenchmeadows,fm19-7,2019,prefire,NA,0,0,2,2,4,11.3,24,2,0,0.05,5,NA,0.5,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.275,2.525,NA,frenchmeadows_fm19-7_2019_prefire_NA_0,1936,0,fm19-7 prefire NA
frenchmeadows,fm19-7,2019,prefire,NA,180,0,2,2,4,11.3,88,32,0,6,3,NA,4,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,5,2.5,NA,frenchmeadows_fm19-7_2019_prefire_NA_180,1555,441,fm19-7 prefire NA
frenchmeadows,fm19-7,2019,prefire,NA,270,0,2,2,4,11.3,18,6,5,2,3,NA,2,0.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2,1.75,NA,frenchmeadows_fm19-7_2019_prefire_NA_270,2161,1234,fm19-7 prefire NA
frenchmeadows,fm19-7,2019,prefire,NA,90,45,2,2,4,11.3,2,3,0,2,3,NA,2,4,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2,3.5,NA,frenchmeadows_fm19-7_2019_prefire_NA_90,0,3450,fm19-7 prefire NA
frenchmeadows,fm19-7,2021,postfire,immediate,90,0,2,2,3,11.3,18,5,0,9.3,13,9.3,11,15,30,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,10.15,14,19.65,frenchmeadows_fm19-7_2021_postfire_immediate_90,0,0,fm19-7 postfire immediate
frenchmeadows,fm19-7,2021,postfire,immediate,0,0,2,2,3,11.3,7,3,0,0,4.4,0,1.2,40,0.7,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0.6,22.2,0.35,frenchmeadows_fm19-7_2021_postfire_immediate_0,0,0,fm19-7 postfire immediate
frenchmeadows,fm19-7,2021,postfire,immediate,180,0,2,2,3,11.3,5,1,0,0,0.5,0.3,0,3.2,2.4,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.85,1.3499999999999999,frenchmeadows_fm19-7_2021_postfire_immediate_180,7225,1350.25,fm19-7 postfire immediate
frenchmeadows,fm19-7,2021,postfire,immediate,270,0,2,2,3,11.3,18,5,3,7,1.4,1.8,0,4,5.7,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,3.5,2.7,3.75,frenchmeadows_fm19-7_2021_postfire_immediate_270,0,2317.25,fm19-7 postfire immediate
frenchmeadows,FM19-7,2022,postfire,1yr,90,0,2,2,3,11.3,10,5,0,15,6.6,6.9,5,1.5,9.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,10,4.05,8.100000000000001,frenchmeadows_FM19-7_2022_postfire_1yr_90,0,0,FM19-7 postfire 1yr
frenchmeadows,FM19-7,2022,postfire,1yr,0,0,2,2,3,11.3,13,4,1,7,2.4,2.5,0.2,0.3,0.5,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,3.6,1.3499999999999999,1.5,frenchmeadows_FM19-7_2022_postfire_1yr_0,0,3306.25,FM19-7 postfire 1yr
frenchmeadows,FM19-7,2022,postfire,1yr,180,0,2,2,3,11.3,11,2,2,0.1,0.3,0.6,1.8,1.2,2.2,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,0.9500000000000001,0.75,1.4000000000000001,frenchmeadows_FM19-7_2022_postfire_1yr_180,0,621.01,FM19-7 postfire 1yr
frenchmeadows,FM19-7,2022,postfire,1yr,270,0,2,2,3,11.3,8,7,5,8.8,0,0.2,3,1.8,11.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.9,0.9,5.75,frenchmeadows_FM19-7_2022_postfire_1yr_270,0,1706.49,FM19-7 postfire 1yr
frenchmeadows,fm19-8,2019,prefire,NA,0,0,2,2,4,11.3,47,21,3,2,1,NA,3,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2.5,1.5,NA,frenchmeadows_fm19-8_2019_prefire_NA_0,16900,0,fm19-8 prefire NA
frenchmeadows,fm19-8,2019,prefire,NA,180,0,2,2,4,11.3,19,5,1,0,1,NA,3,3,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.5,2,NA,frenchmeadows_fm19-8_2019_prefire_NA_180,0,900,fm19-8 prefire NA
frenchmeadows,fm19-8,2019,prefire,NA,270,40,2,2,4,11.3,67,20,0,7,2,NA,3,4,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,5,3,NA,frenchmeadows_fm19-8_2019_prefire_NA_270,0,1521,fm19-8 prefire NA
frenchmeadows,fm19-8,2019,prefire,NA,90,41,2,2,4,11.3,11,7,0,1,5,NA,2,5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.5,5,NA,frenchmeadows_fm19-8_2019_prefire_NA_90,0,0,fm19-8 prefire NA
frenchmeadows,fm19-9,2019,prefire,NA,0,30,2,2,4,11.3,3,1,0,0.05,1,NA,1,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.525,1,NA,frenchmeadows_fm19-9_2019_prefire_NA_0,0,0,fm19-9 prefire NA
frenchmeadows,fm19-9,2019,prefire,NA,180,24,2,2,4,11.3,4,0,0,0.5,0.5,NA,0.05,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.275,0.275,NA,frenchmeadows_fm19-9_2019_prefire_NA_180,0,0,fm19-9 prefire NA
frenchmeadows,fm19-9,2019,prefire,NA,270,29,2,2,4,11.3,47,5,0,0,0.05,NA,0,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,0.05,NA,frenchmeadows_fm19-9_2019_prefire_NA_270,0,0,fm19-9 prefire NA
frenchmeadows,fm19-9,2019,prefire,NA,90,30,2,2,4,11.3,59,20,0,4,1,NA,0,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2,0.525,NA,frenchmeadows_fm19-9_2019_prefire_NA_90,900,0,fm19-9 prefire NA
frenchmeadows,fm37,2020,prefire,NA,90,24,2,2,3,11.3,0,0,0,0,0,0.3,0,1.2,2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,0.6,1.15,frenchmeadows_fm37_2020_prefire_NA_90,158.76,3600,fm37 prefire NA
frenchmeadows,fm37,2020,prefire,NA,0,0,2,2,3,11.3,0,0,0,0.5,1.2,7.3,0.5,3.4,33.6,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.5,2.3,20.45,frenchmeadows_fm37_2020_prefire_NA_0,0,772.24,fm37 prefire NA
frenchmeadows,fm37,2020,prefire,NA,180,0,2,2,3,11.3,39,28,5,11.8,4.2,18.4,0,2.7,3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.9,3.45,10.7,frenchmeadows_fm37_2020_prefire_NA_180,0,153.76000000000002,fm37 prefire NA
frenchmeadows,fm37,2020,prefire,NA,270,22,2,2,3,11.3,21,11,1,11.3,4.3,15.5,0,1.1,9.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.65,2.7,12.5,frenchmeadows_fm37_2020_prefire_NA_270,0,0,fm37 prefire NA
frenchmeadows,fm38,2020,prefire,NA,90,26,2,2,3,11.3,25,7,3,6,4.8,10.8,2.4,2.2,4.8,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,4.2,3.5,7.800000000000001,frenchmeadows_fm38_2020_prefire_NA_90,3180.96,0,fm38 prefire NA
frenchmeadows,fm38,2020,prefire,NA,0,0,2,2,3,11.3,15,5,2,0.5,1.2,7.3,0.5,3.4,33.6,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.5,2.3,20.45,frenchmeadows_fm38_2020_prefire_NA_0,0,0,fm38 prefire NA
frenchmeadows,fm38,2020,prefire,NA,180,0,2,2,3,11.3,12,4,6,11.8,4.2,18.4,0,2.7,3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.9,3.45,10.7,frenchmeadows_fm38_2020_prefire_NA_180,3920.04,0,fm38 prefire NA
frenchmeadows,fm38,2020,prefire,NA,270,41,2,2,3,11.3,15,11,1,1.8,3.7,5.5,4.2,3,7.6,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,3,3.35,6.55,frenchmeadows_fm38_2020_prefire_NA_270,0,0,fm38 prefire NA
frenchmeadows,fm38,2021,postfire,immediate,90,0,2,2,3,11.3,10,2,3,0,2.5,1.8,2,3.2,3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,1,2.85,2.4,frenchmeadows_fm38_2021_postfire_immediate_90,0,0,fm38 postfire immediate
frenchmeadows,fm38,2021,postfire,immediate,0,0,2,2,3,11.3,13,3,0,2.5,1.8,2.3,4.5,2.3,2.1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,3.5,2.05,2.2,frenchmeadows_fm38_2021_postfire_immediate_0,394,196,fm38 postfire immediate
frenchmeadows,fm38,2021,postfire,immediate,180,0,2,2,3,11.3,23,2,0,5,1.7,1.4,0,0.5,0.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,2.5,1.1,0.85,frenchmeadows_fm38_2021_postfire_immediate_180,9025,0,fm38 postfire immediate
frenchmeadows,fm38,2021,postfire,immediate,270,0,2,2,3,11.3,11,5,3,0,1.8,2.9,2,1.5,1.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,1,1.65,2.1,frenchmeadows_fm38_2021_postfire_immediate_270,0,0,fm38 postfire immediate
frenchmeadows,FM38,2022,postfire,1yr,90,26,2,2,3,11.3,22,5,1,6.3,1.8,2.2,2.5,2.5,2.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,4.4,2.15,2.35,frenchmeadows_FM38_2022_postfire_1yr_90,3600,0,FM38 postfire 1yr
frenchmeadows,FM38,2022,postfire,1yr,0,0,2,2,3,11.3,30,3,0,0.7,5,6,3.8,6,5.8,NA,NA,CPFMP,bk,NA,NA,NA,NA,NA,2.25,5.5,5.9,frenchmeadows_FM38_2022_postfire_1yr_0,0,0,FM38 postfire 1yr
frenchmeadows,FM38,2022,postfire,1yr,180,0,2,2,3,11.3,17,2,0,1,2,2,0,5,4.2,NA,NA,CPFMP,bk,NA,NA,NA,NA,NA,0.5,3.5,3.1,frenchmeadows_FM38_2022_postfire_1yr_180,0,0,FM38 postfire 1yr
frenchmeadows,FM38,2022,postfire,1yr,270,41,2,2,3,11.3,13,5,2,0,1.2,1.8,3,2,3.6,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.5,1.6,2.7,frenchmeadows_FM38_2022_postfire_1yr_270,0,0,FM38 postfire 1yr
frenchmeadows,fm39,2020,prefire,NA,90,0,2,2,4,11.3,12,7,0,17,4,42,0,1,9.2,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,8.5,2.5,25.6,frenchmeadows_fm39_2020_prefire_NA_90,0,1482.25,fm39 prefire NA
frenchmeadows,fm39,2020,prefire,NA,0,53,2,2,4,11.3,7,2,0,0,0.25,12.8,0,0,18.3,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,0,0.125,15.55,frenchmeadows_fm39_2020_prefire_NA_0,2900,0,fm39 prefire NA
frenchmeadows,fm39,2020,prefire,NA,180,53,2,2,4,11.3,23,4,0,8,4,16.7,2,6,28.3,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,5,5,22.5,frenchmeadows_fm39_2020_prefire_NA_180,5384,0,fm39 prefire NA
frenchmeadows,fm39,2020,prefire,NA,270,0,2,2,4,11.3,13,0,1,0,1,21.4,0,1,18.3,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,0,1,19.85,frenchmeadows_fm39_2020_prefire_NA_270,0,0,fm39 prefire NA
frenchmeadows,fm39,2021,postfire,immediate,90,0,2,2,3,11.3,0,0,0,0,0,0,0,2.2,11.2,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.1,5.6,frenchmeadows_fm39_2021_postfire_immediate_90,0,0,fm39 postfire immediate
frenchmeadows,fm39,2021,postfire,immediate,0,0,2,2,3,11.3,0,2,0,0,0,0.5,0,0.5,1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.25,0.75,frenchmeadows_fm39_2021_postfire_immediate_0,3340,0,fm39 postfire immediate
frenchmeadows,fm39,2021,postfire,immediate,180,0,2,2,3,11.3,0,0,0,3.9,3,3.3,0,0.5,1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,1.95,1.75,2.15,frenchmeadows_fm39_2021_postfire_immediate_180,0,0,fm39 postfire immediate
frenchmeadows,fm39,2021,postfire,immediate,270,0,2,2,3,11.3,1,1,0,0,0.2,1.2,0,0.3,0.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.25,0.75,frenchmeadows_fm39_2021_postfire_immediate_270,0,0,fm39 postfire immediate
frenchmeadows,FM39,2022,postfire,1yr,90,0,2,2,3,11.3,18,5,1,0,0.6,0.5,3.4,1.2,14.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.7,0.8999999999999999,7.5,frenchmeadows_FM39_2022_postfire_1yr_90,7225,3025,FM39 postfire 1yr
frenchmeadows,FM39,2022,postfire,1yr,0,0,2,2,3,11.3,12,2,0,0.1,0.2,0.3,0,0.2,0.5,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,0.05,0.2,0.4,frenchmeadows_FM39_2022_postfire_1yr_0,0,789.6100000000001,FM39 postfire 1yr
frenchmeadows,FM39,2022,postfire,1yr,180,0,2,2,3,11.3,12,0,0,0.9,1.1,1.6,0,0.3,0.5,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,0.45,0.7000000000000001,1.05,frenchmeadows_FM39_2022_postfire_1yr_180,0,1971.36,FM39 postfire 1yr
frenchmeadows,FM39,2022,postfire,1yr,270,0,2,2,3,11.3,9,3,0,0,1.5,1.8,0,1.2,1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,1.35,1.4,frenchmeadows_FM39_2022_postfire_1yr_270,0,0,FM39 postfire 1yr
frenchmeadows,fm40,2020,prefire,NA,90,23,2,2,4,11.3,85,14,1,0.5,4,8.7,7,3.5,14.5,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,3.75,3.75,11.6,frenchmeadows_fm40_2020_prefire_NA_90,484,100,fm40 prefire NA
frenchmeadows,fm40,2020,prefire,NA,0,31,2,2,4,11.3,69,5,3,4,2,12.1,0,2,25.5,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,2,2,18.8,frenchmeadows_fm40_2020_prefire_NA_0,0,100,fm40 prefire NA
frenchmeadows,fm40,2020,prefire,NA,180,31,2,2,4,11.3,28,1,0,1,2.5,5.8,0,1.5,5.3,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,0.5,2,5.55,frenchmeadows_fm40_2020_prefire_NA_180,4250.25,0,fm40 prefire NA
frenchmeadows,fm40,2020,prefire,NA,270,23,2,2,4,11.3,61,13,2,1.5,1.5,3.7,14.5,4,11.3,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,8,2.75,7.5,frenchmeadows_fm40_2020_prefire_NA_270,3025,0,fm40 prefire NA
frenchmeadows,fm40,2021,postfire,immediate,90,0,2,2,3,11.3,0,3,1,2,2.2,2,0,0.5,0.5,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,1,1.35,1.25,frenchmeadows_fm40_2021_postfire_immediate_90,0,0,fm40 postfire immediate
frenchmeadows,fm40,2021,postfire,immediate,0,0,2,2,3,11.3,13,5,1,0,2.8,3.2,0,4.1,2,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,3.4499999999999997,2.6,frenchmeadows_fm40_2021_postfire_immediate_0,0,0,fm40 postfire immediate
frenchmeadows,fm40,2021,postfire,immediate,180,0,2,2,3,11.3,25,7,0,0,3.8,3.5,0,2,1.4,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,2.9,2.45,frenchmeadows_fm40_2021_postfire_immediate_180,3600,0,fm40 postfire immediate
frenchmeadows,fm40,2021,postfire,immediate,270,0,2,2,3,11.3,1,0,0,1.5,1.7,1.5,0,0,0.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0.75,0.85,0.9,frenchmeadows_fm40_2021_postfire_immediate_270,1931.25,0,fm40 postfire immediate
frenchmeadows,FM40,2022,postfire,1yr,90,0,2,2,3,11.3,19,2,0,0.3,0.5,1.2,0,0.1,0.6,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,0.15,0.3,0.8999999999999999,frenchmeadows_FM40_2022_postfire_1yr_90,0,0,FM40 postfire 1yr
frenchmeadows,FM40,2022,postfire,1yr,0,0,2,2,3,11.3,46,2,0,3.6,2.1,2.2,2.1,0.4,0.8,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,2.85,1.25,1.5,frenchmeadows_FM40_2022_postfire_1yr_0,0,0,FM40 postfire 1yr
frenchmeadows,FM40,2022,postfire,1yr,180,0,2,2,3,11.3,22,5,0,3.2,2.4,2.6,0.7,1.1,0.9,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,1.9500000000000002,1.75,1.75,frenchmeadows_FM40_2022_postfire_1yr_180,7814.560000000001,0,FM40 postfire 1yr
frenchmeadows,FM40,2022,postfire,1yr,270,0,2,2,3,11.3,26,1,0,1.3,0.9,0.7,0,0.3,0.2,NA,NA,CPFMP,kw,NA,NA,NA,NA,NA,0.65,0.6,0.44999999999999996,frenchmeadows_FM40_2022_postfire_1yr_270,2227.84,0,FM40 postfire 1yr
frenchmeadows,fm41,2020,prefire,NA,90,0,2,2,3,11.3,24,4,0,0,4.8,5.4,6.7,1.8,8.4,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,3.35,3.3,6.9,frenchmeadows_fm41_2020_prefire_NA_90,0,0,fm41 prefire NA
frenchmeadows,fm41,2020,prefire,NA,0,0,2,2,3,11.3,51,12,1,3,1.2,7.3,5.4,3.4,11.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,4.2,2.3,9.4,frenchmeadows_fm41_2020_prefire_NA_0,3969,22500,fm41 prefire NA
frenchmeadows,fm41,2020,prefire,NA,180,0,2,2,3,11.3,18,3,1,6.9,2.2,9.3,9.3,2.4,12.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,8.100000000000001,2.3,10.8,frenchmeadows_fm41_2020_prefire_NA_180,225,909.4399999999999,fm41 prefire NA
frenchmeadows,fm41,2020,prefire,NA,270,0,2,2,3,11.3,31,13,1,8.2,4,12.6,3.9,2.4,7.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,6.05,3.2,9.95,frenchmeadows_fm41_2020_prefire_NA_270,0,132.25,fm41 prefire NA
frenchmeadows,fm42,2020,prefire,NA,90,23,2,2,3,11.3,14,7,1,3,1,3.4,1,1,2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,2,1,2.7,frenchmeadows_fm42_2020_prefire_NA_90,3025,398.47999999999996,fm42 prefire NA
frenchmeadows,fm42,2020,prefire,NA,0,0,2,2,3,11.3,3,5,7,4.3,1.8,6.3,23.4,3.3,42,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,13.85,2.55,24.15,frenchmeadows_fm42_2020_prefire_NA_0,0,0,fm42 prefire NA
frenchmeadows,fm42,2020,prefire,NA,180,28,2,2,3,11.3,49,7,1,5,2.2,7.5,6,1,7,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.5,1.6,7.25,frenchmeadows_fm42_2020_prefire_NA_180,268.96,176.89000000000001,fm42 prefire NA
frenchmeadows,fm42,2020,prefire,NA,270,26,2,2,3,11.3,26,7,1,2.2,1.5,3.7,9.3,2.7,12.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.75,2.1,8,frenchmeadows_fm42_2020_prefire_NA_270,0,629,fm42 prefire NA
frenchmeadows,fm43,2020,prefire,NA,90,0,2,2,3,11.3,39,31,1,2.7,2.7,11.2,5.5,18,36,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,4.1,10.35,23.6,frenchmeadows_fm43_2020_prefire_NA_90,6400,169,fm43 prefire NA
frenchmeadows,fm43,2020,prefire,NA,0,0,2,2,3,11.3,8,4,8,0,18,9.3,0.5,1,13.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.25,9.5,11.3,frenchmeadows_fm43_2020_prefire_NA_0,0,555.2099999999999,fm43 prefire NA
frenchmeadows,fm43,2020,prefire,NA,180,0,2,2,3,11.3,8,5,2,0.3,1,1,8.7,6.7,18.2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,4.5,3.85,9.6,frenchmeadows_fm43_2020_prefire_NA_180,0,506.81,fm43 prefire NA
frenchmeadows,fm43,2020,prefire,NA,270,0,2,2,3,11.3,65,8,0,2.8,1.5,4.6,6.4,3.7,10,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,4.6,2.6,7.3,frenchmeadows_fm43_2020_prefire_NA_270,0,1421.2900000000002,fm43 prefire NA
frenchmeadows,fm44,2020,prefire,NA,90,25,2,2,3,11.3,84,18,3,4.2,2.1,6.9,7.3,3.6,18.4,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,5.75,2.85,12.649999999999999,frenchmeadows_fm44_2020_prefire_NA_90,416.15999999999997,1054.53,fm44 prefire NA
frenchmeadows,fm44,2020,prefire,NA,0,0,2,2,3,11.3,23,4,1,4,5.5,18.2,1,5.5,13,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,2.5,5.5,15.6,frenchmeadows_fm44_2020_prefire_NA_0,4125.25,564.75,fm44 prefire NA
frenchmeadows,fm44,2020,prefire,NA,180,0,2,2,4,11.3,78,15,1,5.4,4.6,12,3.2,2.6,9.3,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,4.300000000000001,3.5999999999999996,10.65,frenchmeadows_fm44_2020_prefire_NA_180,169,1826.4099999999999,fm44 prefire NA
frenchmeadows,fm44,2020,prefire,NA,180,0,2,2,3,11.3,77,4,2,7.5,4.5,12.2,4.5,3.5,16.1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,6,4,14.15,frenchmeadows_fm44_2020_prefire_NA_180,169,1826.4099999999999,fm44 prefire NA
frenchmeadows,fm45,2020,prefire,NA,90,0,2,2,3,11.3,44,2,0,3.5,3,41.3,0,0,6.6,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.75,1.5,23.95,frenchmeadows_fm45_2020_prefire_NA_90,0,0,fm45 prefire NA
frenchmeadows,fm45,2020,prefire,NA,90,24,2,2,3,11.3,34,7,0,7.7,3.3,154,4.3,3.4,133,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,6,3.3499999999999996,143.5,frenchmeadows_fm45_2020_prefire_NA_90,0,0,fm45 prefire NA
frenchmeadows,fm45,2020,prefire,NA,180,0,2,2,4,11.3,7,3,6,3.9,3,6.6,2.8,3.1,6.9,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,3.3499999999999996,3.05,6.75,frenchmeadows_fm45_2020_prefire_NA_180,0,0,fm45 prefire NA
frenchmeadows,fm45,2020,prefire,NA,270,21,2,2,3,11.3,30,2,1,3,6.5,26,0,1.5,4.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.5,4,15.25,frenchmeadows_fm45_2020_prefire_NA_270,0,0,fm45 prefire NA
frenchmeadows,fm46,2020,prefire,NA,90,38,2,2,4,11.3,27,2,0,3.5,1,22,0,1.5,32.5,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,1.75,1.25,27.25,frenchmeadows_fm46_2020_prefire_NA_90,0,0,fm46 prefire NA
frenchmeadows,fm46,2020,prefire,NA,0,21,2,2,4,11.3,27,0,0,0,1.5,13.2,0.25,1,36.7,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,0.125,1.25,24.950000000000003,frenchmeadows_fm46_2020_prefire_NA_0,0,0,fm46 prefire NA
frenchmeadows,fm46,2020,prefire,NA,180,0,2,2,4,11.3,71,14,4,0,1.5,7.3,3.5,5.5,16.8,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,1.75,3.5,12.05,frenchmeadows_fm46_2020_prefire_NA_180,1444,0,fm46 prefire NA
frenchmeadows,fm46,2020,prefire,NA,270,51,2,2,4,11.3,30,4,3,6.5,3.5,31.8,1.5,1,22.7,NA,NA,CPFMP,pm,NA,NA,NA,NA,NA,4,2.25,27.25,frenchmeadows_fm46_2020_prefire_NA_270,900,81,fm46 prefire NA
frenchmeadows,fm46,2021,postfire,immediate,90,0,2,2,3,11.3,1,0,0,0,1.7,5.8,3.5,3,1.1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,1.75,2.35,3.45,frenchmeadows_fm46_2021_postfire_immediate_90,0,0,fm46 postfire immediate
frenchmeadows,fm46,2021,postfire,immediate,0,0,2,2,3,11.3,9,0,0,0,0,0,0,0.5,0.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.25,0.15,frenchmeadows_fm46_2021_postfire_immediate_0,0,100,fm46 postfire immediate
frenchmeadows,fm46,2021,postfire,immediate,180,0,2,2,3,11.3,0,0,1,0,0.5,3.2,0,0.5,0.5,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.5,1.85,frenchmeadows_fm46_2021_postfire_immediate_180,676,0,fm46 postfire immediate
frenchmeadows,fm46,2021,postfire,immediate,270,0,2,2,3,11.3,0,0,0,0,0.5,0.3,0,1.5,1.8,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1,1.05,frenchmeadows_fm46_2021_postfire_immediate_270,0,0,fm46 postfire immediate
frenchmeadows,fm47,2021,postfire,immediate,90,0,2,2,3,11.3,0,0,0,0,1,0.8,0,0,0,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.5,0.4,frenchmeadows_fm47_2021_postfire_immediate_90,0,0,fm47 postfire immediate
frenchmeadows,fm47,2021,postfire,immediate,0,0,2,2,3,11.3,0,0,0,0,1.2,0.6,0,0.5,0.8,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.85,0.7,frenchmeadows_fm47_2021_postfire_immediate_0,0,0,fm47 postfire immediate
frenchmeadows,fm47,2021,postfire,immediate,180,0,2,2,3,11.3,0,1,0,0,0.8,1.2,0,0.1,0.2,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.45,0.7,frenchmeadows_fm47_2021_postfire_immediate_180,0,0,fm47 postfire immediate
frenchmeadows,fm47,2021,postfire,immediate,270,0,2,2,3,11.3,9,1,0,0,3.2,3,0,1.5,0.5,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,2.35,1.75,frenchmeadows_fm47_2021_postfire_immediate_270,0,0,fm47 postfire immediate
