plotID_fuel,time_fire,mass_tonsHA
bearmountain bm19 mass_10hr,prefire_,1.29737124632907
bearmountain bm19 mass_100hr,prefire_,0
bearmountain bm19 mass_cwd_sound,prefire_,8.70125228184819
bearmountain bm19 mass_cwd_rotten,prefire_,0
bearmountain bm19 total_fine,prefire_,1.4234881472237
bearmountain bm19 total_cwd,prefire_,8.70125228184819
bearmountain bm19 total_fuel,prefire_,27.9654383483793
bearmountain bm19 duff_load,prefire_,7.4307566290778
bearmountain bm19 litter_load,prefire_,10.4099412902296
bearmountain bm19 litter_depth_cm,prefire_,2
bearmountain bm19 duff_depth_cm,prefire_,1.0125
bearmountain bm2 mass_1hr,postfire_immediate,0.0322413740866576
bearmountain bm2 mass_10hr,postfire_immediate,0.253327839802869
bearmountain bm2 mass_100hr,postfire_immediate,1.58001315987326
bearmountain bm2 mass_cwd_sound,postfire_immediate,0
bearmountain bm2 mass_cwd_rotten,postfire_immediate,0
bearmountain bm2 total_fine,postfire_immediate,1.86558237376279
bearmountain bm2 total_cwd,postfire_immediate,0
bearmountain bm2 total_fuel,postfire_immediate,6.66172413381581
bearmountain bm2 duff_load,postfire_immediate,1.33480363084386
bearmountain bm2 litter_load,postfire_immediate,3.46133812920917
bearmountain bm2 litter_depth_cm,postfire_immediate,1.25
bearmountain bm2 duff_depth_cm,postfire_immediate,0.2
bearmountain bm2 mass_1hr,prefire_,0.290172366779918
bearmountain bm2 mass_10hr,prefire_,0.253327839802869
bearmountain bm2 mass_100hr,prefire_,0.79000657993663
bearmountain bm2 mass_cwd_sound,prefire_,0.478036540536102
bearmountain bm2 mass_cwd_rotten,prefire_,0
bearmountain bm2 total_fine,prefire_,1.33350678651942
bearmountain bm2 total_cwd,prefire_,0.478036540536102
bearmountain bm2 total_fuel,prefire_,14.2501061248517
bearmountain bm2 duff_load,prefire_,2.91988294247094
bearmountain bm2 litter_load,prefire_,9.51867985532522
bearmountain bm2 litter_depth_cm,prefire_,3.4375
bearmountain bm2 duff_depth_cm,prefire_,0.4375
bearmountain bm20 mass_1hr,postfire_immediate,0.196737831917605
bearmountain bm20 mass_10hr,postfire_immediate,1.31878823474916
bearmountain bm20 mass_100hr,postfire_immediate,7.02536817070443
bearmountain bm20 mass_cwd_sound,postfire_immediate,4.72015854162029
bearmountain bm20 mass_cwd_rotten,postfire_immediate,0
bearmountain bm20 total_fine,postfire_immediate,8.54089423737119
bearmountain bm20 total_cwd,postfire_immediate,4.72015854162029
bearmountain bm20 total_fuel,postfire_immediate,17.0619643786355
bearmountain bm20 duff_load,postfire_immediate,0.0454609285143462
bearmountain bm20 litter_load,postfire_immediate,3.75545067112966
bearmountain bm20 litter_depth_cm,postfire_immediate,0.75625
bearmountain bm20 duff_depth_cm,postfire_immediate,0.00625
bearmountain bm20 mass_1hr,prefire_,0.176028586452594
bearmountain bm20 mass_10hr,prefire_,1.31878823474916
bearmountain bm20 mass_100hr,prefire_,1.75634204267611
bearmountain bm20 mass_cwd_sound,prefire_,16.0133870533636
bearmountain bm20 mass_cwd_rotten,prefire_,0.436781194218356
bearmountain bm20 total_fine,prefire_,3.25115886387786
bearmountain bm20 total_cwd,prefire_,16.450168247582
bearmountain bm20 total_fuel,prefire_,36.4535299635134
bearmountain bm20 duff_load,prefire_,7.41013134783844
bearmountain bm20 litter_load,prefire_,9.3420715042151
bearmountain bm20 litter_depth_cm,prefire_,1.88125
bearmountain bm20 duff_depth_cm,prefire_,1.01875
bearmountain bm21 mass_1hr,postfire_immediate,0.150380793
bearmountain bm21 mass_10hr,postfire_immediate,0.104501907
bearmountain bm21 mass_100hr,postfire_immediate,2.725027160625
bearmountain bm21 mass_cwd_sound,postfire_immediate,0
bearmountain bm21 mass_cwd_rotten,postfire_immediate,0
bearmountain bm21 total_fine,postfire_immediate,2.979909860625
bearmountain bm21 total_cwd,postfire_immediate,0
bearmountain bm21 total_fuel,postfire_immediate,16.24832717875
bearmountain bm21 duff_load,postfire_immediate,6.117706140625
bearmountain bm21 litter_load,postfire_immediate,7.1507111775
bearmountain bm21 litter_depth_cm,postfire_immediate,1.25625
bearmountain bm21 duff_depth_cm,postfire_immediate,0.81875
bearmountain bm21 mass_1hr,prefire_,0.3258250515
bearmountain bm21 mass_10hr,prefire_,0.104501907
bearmountain bm21 mass_100hr,prefire_,3.6333695475
bearmountain bm21 mass_cwd_sound,prefire_,0
bearmountain bm21 mass_cwd_rotten,prefire_,0
bearmountain bm21 total_fine,prefire_,4.063696506
bearmountain bm21 total_cwd,prefire_,0
bearmountain bm21 total_fuel,prefire_,20.458256782875
bearmountain bm21 duff_load,prefire_,5.650705671875
bearmountain bm21 litter_load,prefire_,10.743854605
bearmountain bm21 litter_depth_cm,prefire_,1.8875
bearmountain bm21 duff_depth_cm,prefire_,0.75625
bearmountain bm22 mass_1hr,postfire_immediate,0.988366499004837
bearmountain bm22 mass_10hr,postfire_immediate,2.99699324311507
bearmountain bm22 mass_100hr,postfire_immediate,5.75453885831876
bearmountain bm22 mass_cwd_sound,postfire_immediate,0
bearmountain bm22 mass_cwd_rotten,postfire_immediate,0
bearmountain bm22 total_fine,postfire_immediate,9.73989860043867
bearmountain bm22 total_cwd,postfire_immediate,0
bearmountain bm22 total_fuel,postfire_immediate,11.3469434194639
bearmountain bm22 duff_load,postfire_immediate,0.882979963277789
bearmountain bm22 litter_load,postfire_immediate,0.724064855747487
bearmountain bm22 litter_depth_cm,postfire_immediate,0.56875
bearmountain bm22 duff_depth_cm,postfire_immediate,0.1375
bearmountain bm22 mass_1hr,prefire_,0.266098672808995
bearmountain bm22 mass_10hr,prefire_,2.0434044839421
bearmountain bm22 mass_100hr,prefire_,3.59658678644922
bearmountain bm22 mass_cwd_sound,prefire_,0.686238541530293
bearmountain bm22 mass_cwd_rotten,prefire_,0
bearmountain bm22 total_fine,prefire_,5.90608994320031
bearmountain bm22 total_cwd,prefire_,0.686238541530293
bearmountain bm22 total_fuel,prefire_,18.0424511262813
bearmountain bm22 duff_load,prefire_,7.30465242347989
bearmountain bm22 litter_load,prefire_,4.14547021807078
bearmountain bm22 litter_depth_cm,prefire_,3.25625
bearmountain bm22 duff_depth_cm,prefire_,1.1375
bearmountain bm23 mass_1hr,postfire_immediate,0.099520866
bearmountain bm23 mass_10hr,postfire_immediate,1.14791616
bearmountain bm23 mass_100hr,postfire_immediate,0.605393613
bearmountain bm23 mass_cwd_sound,postfire_immediate,0.736202488938053
bearmountain bm23 mass_cwd_rotten,postfire_immediate,0
bearmountain bm23 total_fine,postfire_immediate,1.852830639
bearmountain bm23 total_cwd,postfire_immediate,0.736202488938053
bearmountain bm23 total_fuel,postfire_immediate,4.70048862043805
bearmountain bm23 duff_load,postfire_immediate,1.4637328125
bearmountain bm23 litter_load,postfire_immediate,0.64772268
bearmountain bm23 litter_depth_cm,postfire_immediate,0.4
bearmountain bm23 duff_depth_cm,postfire_immediate,0.1875
bearmountain bm23 mass_1hr,prefire_,0.099520866
bearmountain bm23 mass_10hr,prefire_,1.72187424
bearmountain bm23 mass_100hr,prefire_,21.794170068
bearmountain bm23 mass_cwd_sound,prefire_,5.87289993497788
bearmountain bm23 mass_cwd_rotten,prefire_,0
bearmountain bm23 total_fine,prefire_,23.615565174
bearmountain bm23 total_cwd,prefire_,5.87289993497788
bearmountain bm23 total_fuel,prefire_,52.3611722464779
bearmountain bm23 duff_load,prefire_,17.71116703125
bearmountain bm23 litter_load,prefire_,5.16154010625
bearmountain bm23 litter_depth_cm,prefire_,3.1875
bearmountain bm23 duff_depth_cm,prefire_,2.26875
bearmountain bm24 mass_1hr,postfire_immediate,0.0289530361579734
bearmountain bm24 mass_10hr,postfire_immediate,0.365058877168379
bearmountain bm24 mass_100hr,postfire_immediate,0
bearmountain bm24 mass_cwd_sound,postfire_immediate,0.257993483715699
bearmountain bm24 mass_cwd_rotten,postfire_immediate,0
bearmountain bm24 total_fine,postfire_immediate,0.394011913326353
bearmountain bm24 total_cwd,postfire_immediate,0.257993483715699
bearmountain bm24 total_fuel,postfire_immediate,2.65691149626091
bearmountain bm24 duff_load,postfire_immediate,0.0428101932471768
bearmountain bm24 litter_load,postfire_immediate,1.96209590597168
bearmountain bm24 litter_depth_cm,postfire_immediate,0.575
bearmountain bm24 duff_depth_cm,postfire_immediate,0.00625
bearmountain bm24 mass_1hr,prefire_,0.448772060448587
bearmountain bm24 mass_10hr,prefire_,2.06866697062081
bearmountain bm24 mass_100hr,prefire_,4.07670918312581
bearmountain bm24 mass_cwd_sound,prefire_,0.929062406732435
bearmountain bm24 mass_cwd_rotten,prefire_,0
bearmountain bm24 total_fine,prefire_,6.59414821419521
bearmountain bm24 total_cwd,prefire_,0.929062406732435
bearmountain bm24 total_fuel,prefire_,21.5569295777729
bearmountain bm24 duff_load,prefire_,0.128430579741531
bearmountain bm24 litter_load,prefire_,13.9052883771037
bearmountain bm24 litter_depth_cm,prefire_,4.075
bearmountain bm24 duff_depth_cm,prefire_,0.01875
bearmountain bm25 mass_1hr,postfire_immediate,0.0597086325
bearmountain bm25 mass_10hr,postfire_immediate,0.138795384
bearmountain bm25 mass_100hr,postfire_immediate,0
bearmountain bm25 mass_cwd_sound,postfire_immediate,11.305296460177
bearmountain bm25 mass_cwd_rotten,postfire_immediate,0
bearmountain bm25 total_fine,postfire_immediate,0.1985040165
bearmountain bm25 total_cwd,postfire_immediate,11.305296460177
bearmountain bm25 total_fuel,postfire_immediate,11.526885634177
bearmountain bm25 duff_load,postfire_immediate,0
bearmountain bm25 litter_load,postfire_immediate,0.0230851575
bearmountain bm25 litter_depth_cm,postfire_immediate,0.01875
bearmountain bm25 duff_depth_cm,postfire_immediate,0
bearmountain bm25 mass_1hr,prefire_,0.995143875
bearmountain bm25 mass_10hr,prefire_,5.135429208
bearmountain bm25 mass_100hr,prefire_,5.848330752
bearmountain bm25 mass_cwd_sound,prefire_,15.5184771380531
bearmountain bm25 mass_cwd_rotten,prefire_,0
bearmountain bm25 total_fine,prefire_,11.978903835
bearmountain bm25 total_cwd,prefire_,15.5184771380531
bearmountain bm25 total_fuel,prefire_,34.5110867593031
bearmountain bm25 duff_load,prefire_,3.16617953625
bearmountain bm25 litter_load,prefire_,3.84752625
bearmountain bm25 litter_depth_cm,prefire_,3.125
bearmountain bm25 duff_depth_cm,prefire_,0.50625
bearmountain bm26 mass_1hr,postfire_immediate,0.176925984
bearmountain bm26 mass_10hr,postfire_immediate,1.492291008
bearmountain bm26 mass_100hr,postfire_immediate,3.632361678
bearmountain bm26 mass_cwd_sound,postfire_immediate,0.862174914823009
bearmountain bm26 mass_cwd_rotten,postfire_immediate,0
bearmountain bm26 total_fine,postfire_immediate,5.30157867
bearmountain bm26 total_cwd,postfire_immediate,0.862174914823009
bearmountain bm26 total_fuel,postfire_immediate,6.69652444794801
bearmountain bm26 duff_load,postfire_immediate,0.0975821875
bearmountain bm26 litter_load,postfire_immediate,0.435188675625
bearmountain bm26 litter_depth_cm,postfire_immediate,0.26875
bearmountain bm26 duff_depth_cm,postfire_immediate,0.0125
bearmountain bm26 mass_1hr,prefire_,0.287504724
bearmountain bm26 mass_10hr,prefire_,1.72187424
bearmountain bm26 mass_100hr,prefire_,2.421574452
bearmountain bm26 mass_cwd_sound,prefire_,4.39512885896018
bearmountain bm26 mass_cwd_rotten,prefire_,0
bearmountain bm26 total_fine,prefire_,4.430953416
bearmountain bm26 total_cwd,prefire_,4.39512885896018
bearmountain bm26 total_fuel,prefire_,17.8998316812102
bearmountain bm26 duff_load,prefire_,5.02548265625
bearmountain bm26 litter_load,prefire_,4.04826675
bearmountain bm26 litter_depth_cm,prefire_,2.5
bearmountain bm26 duff_depth_cm,prefire_,0.64375
bearmountain bm27 mass_1hr,postfire_immediate,0.05528937
bearmountain bm27 mass_10hr,postfire_immediate,0.57395808
bearmountain bm27 mass_100hr,postfire_immediate,1.816180839
bearmountain bm27 mass_cwd_sound,postfire_immediate,4.94822960887168
bearmountain bm27 mass_cwd_rotten,postfire_immediate,0.250622123893805
bearmountain bm27 total_fine,postfire_immediate,2.445428289
bearmountain bm27 total_cwd,postfire_immediate,5.19885173276549
bearmountain bm27 total_fuel,postfire_immediate,10.6543559386405
bearmountain bm27 duff_load,postfire_immediate,0.975821875
bearmountain bm27 litter_load,postfire_immediate,2.034254041875
bearmountain bm27 litter_depth_cm,postfire_immediate,1.25625
bearmountain bm27 duff_depth_cm,postfire_immediate,0.125
bearmountain bm27 mass_1hr,prefire_,0.132694488
bearmountain bm27 mass_10hr,prefire_,1.377499392
bearmountain bm27 mass_100hr,prefire_,2.421574452
bearmountain bm27 mass_cwd_sound,prefire_,7.39147298893805
bearmountain bm27 mass_cwd_rotten,prefire_,0
bearmountain bm27 total_fine,prefire_,3.931768332
bearmountain bm27 total_cwd,prefire_,7.39147298893805
bearmountain bm27 total_fuel,prefire_,16.0400854584381
bearmountain bm27 duff_load,prefire_,1.0734040625
bearmountain bm27 litter_load,prefire_,3.643440075
bearmountain bm27 litter_depth_cm,prefire_,2.25
bearmountain bm27 duff_depth_cm,prefire_,0.1375
bearmountain bm3 mass_1hr,postfire_immediate,0.0125630570388457
bearmountain bm3 mass_10hr,postfire_immediate,0.376802153827724
bearmountain bm3 mass_100hr,postfire_immediate,1.92201127861025
bearmountain bm3 mass_cwd_sound,postfire_immediate,5.36088884072153
bearmountain bm3 mass_cwd_rotten,postfire_immediate,0
bearmountain bm3 total_fine,postfire_immediate,2.31137648947682
bearmountain bm3 total_cwd,postfire_immediate,5.36088884072153
bearmountain bm3 total_fuel,postfire_immediate,12.7133221386968
bearmountain bm3 duff_load,postfire_immediate,0.776906878382598
bearmountain bm3 litter_load,postfire_immediate,4.2641499301158
bearmountain bm3 litter_depth_cm,postfire_immediate,1.00625
bearmountain bm3 duff_depth_cm,postfire_immediate,0.125
bearmountain bm3 mass_1hr,prefire_,0.0628152851942287
bearmountain bm3 mass_10hr,prefire_,0.628003589712874
bearmountain bm3 mass_100hr,prefire_,10.8913972454581
bearmountain bm3 mass_cwd_sound,prefire_,9.18455895362171
bearmountain bm3 mass_cwd_rotten,prefire_,0.433589011070796
bearmountain bm3 total_fine,prefire_,11.5822161203652
bearmountain bm3 total_cwd,prefire_,9.6181479646925
bearmountain bm3 total_fuel,prefire_,61.8290010356475
bearmountain bm3 duff_load,prefire_,12.8189634933129
bearmountain bm3 litter_load,prefire_,27.809673457277
bearmountain bm3 litter_depth_cm,prefire_,6.5625
bearmountain bm3 duff_depth_cm,prefire_,2.0625
bearmountain bm4 mass_1hr,postfire_immediate,0.0929837428550534
bearmountain bm4 mass_10hr,postfire_immediate,0.472705819802824
bearmountain bm4 mass_100hr,postfire_immediate,0
bearmountain bm4 mass_cwd_sound,postfire_immediate,0
bearmountain bm4 mass_cwd_rotten,postfire_immediate,0
bearmountain bm4 total_fine,postfire_immediate,0.565689562657877
bearmountain bm4 total_cwd,postfire_immediate,0
bearmountain bm4 total_fuel,postfire_immediate,4.41289828446914
bearmountain bm4 duff_load,postfire_immediate,0.871835290659656
bearmountain bm4 litter_load,postfire_immediate,2.9753734311516
bearmountain bm4 litter_depth_cm,postfire_immediate,0.76875
bearmountain bm4 duff_depth_cm,postfire_immediate,0.125
bearmountain bm4 mass_1hr,prefire_,0.292234620401596
bearmountain bm4 mass_10hr,prefire_,0.354529364852118
bearmountain bm4 mass_100hr,prefire_,0
bearmountain bm4 mass_cwd_sound,prefire_,0.933161329979373
bearmountain bm4 mass_cwd_rotten,prefire_,0
bearmountain bm4 total_fine,prefire_,0.646763985253714
bearmountain bm4 total_cwd,prefire_,0.933161329979373
bearmountain bm4 total_fuel,prefire_,28.9277657014998
bearmountain bm4 duff_load,prefire_,15.7366269964068
bearmountain bm4 litter_load,prefire_,11.6112133898599
bearmountain bm4 litter_depth_cm,prefire_,3
bearmountain bm4 duff_depth_cm,prefire_,2.25625
bearmountain bm5 mass_1hr,postfire_immediate,0.0940509907813334
bearmountain bm5 mass_10hr,postfire_immediate,0.228000419314782
bearmountain bm5 mass_100hr,postfire_immediate,0.840079341299167
bearmountain bm5 mass_cwd_sound,postfire_immediate,2.90625948323467
bearmountain bm5 mass_cwd_rotten,postfire_immediate,2.41172518250165
bearmountain bm5 total_fine,postfire_immediate,1.16213075139528
bearmountain bm5 total_cwd,postfire_immediate,5.31798466573632
bearmountain bm5 total_fuel,postfire_immediate,10.5089856968028
bearmountain bm5 duff_load,postfire_immediate,0.0448158294767421
bearmountain bm5 litter_load,postfire_immediate,3.98405445019451
bearmountain bm5 litter_depth_cm,postfire_immediate,0.9375
bearmountain bm5 duff_depth_cm,postfire_immediate,0.00625
bearmountain bm5 mass_1hr,prefire_,0.329178467734667
bearmountain bm5 mass_10hr,prefire_,0.684001257944346
bearmountain bm5 mass_100hr,prefire_,5.040476047795
bearmountain bm5 mass_cwd_sound,prefire_,0
bearmountain bm5 mass_cwd_rotten,prefire_,0
bearmountain bm5 total_fine,prefire_,6.05365577347401
bearmountain bm5 total_cwd,prefire_,0
bearmountain bm6 mass_1hr,postfire_immediate,0.0918993735
bearmountain bm6 mass_10hr,postfire_immediate,0.104501907
bearmountain bm6 mass_100hr,postfire_immediate,0
bearmountain bm6 mass_cwd_sound,postfire_immediate,0.427138725663717
bearmountain bm6 mass_cwd_rotten,postfire_immediate,0
bearmountain bm6 total_fine,postfire_immediate,0.1964012805
bearmountain bm6 total_cwd,postfire_immediate,0.427138725663717
bearmountain bm6 total_fuel,postfire_immediate,12.0239554492887
bearmountain bm6 duff_load,postfire_immediate,4.249704265625
bearmountain bm6 litter_load,postfire_immediate,7.1507111775
bearmountain bm6 litter_depth_cm,postfire_immediate,1.25625
bearmountain bm6 duff_depth_cm,postfire_immediate,0.56875
bearmountain bm6 mass_1hr,prefire_,0.1086083505
bearmountain bm6 mass_10hr,prefire_,1.672030512
bearmountain bm6 mass_100hr,prefire_,8.175081481875
bearmountain bm6 mass_cwd_sound,prefire_,7.88130273672566
bearmountain bm6 mass_cwd_rotten,prefire_,0.940226097345133
bearmountain bm6 total_fine,prefire_,9.955720344375
bearmountain bm6 total_cwd,prefire_,8.8215288340708
