site,plotid,pre_post_fire,year,diamclass,n_trees_diamclass,n_trees_diamclass_acre
Modoc,Modoc07,prefire,2020,[<20],1,10
Modoc,Modoc07,prefire,2020,[20-40],5,50
Modoc,Modoc07,prefire,2020,[40-60],4,40
Modoc,Modoc07,prefire,2020,[>100],0,0
Modoc,Modoc07,prefire,2020,[60-80],0,0
Modoc,Modoc07,prefire,2020,[80-100],0,0
Modoc,Modoc08,prefire,2020,[<20],1,10
Modoc,Modoc08,prefire,2020,[20-40],3,30
Modoc,Modoc08,prefire,2020,[40-60],3,30
Modoc,Modoc08,prefire,2020,[>100],0,0
Modoc,Modoc08,prefire,2020,[60-80],0,0
Modoc,Modoc08,prefire,2020,[80-100],0,0
Modoc,Modoc09,prefire,2020,[<20],0,0
Modoc,Modoc09,prefire,2020,[20-40],4,40
Modoc,Modoc09,prefire,2020,[40-60],2,20
Modoc,Modoc09,prefire,2020,[>100],0,0
Modoc,Modoc09,prefire,2020,[60-80],2,20
Modoc,Modoc09,prefire,2020,[80-100],0,0
Modoc,Modoc10,prefire,2020,[<20],0,0
Modoc,Modoc10,prefire,2020,[20-40],1,10
Modoc,Modoc10,prefire,2020,[40-60],1,10
Modoc,Modoc10,prefire,2020,[>100],0,0
Modoc,Modoc10,prefire,2020,[60-80],0,0
Modoc,Modoc10,prefire,2020,[80-100],0,0
Modoc,Modoc11,prefire,2020,[<20],1,10
Modoc,Modoc11,prefire,2020,[20-40],2,20
Modoc,Modoc11,prefire,2020,[40-60],1,10
Modoc,Modoc11,prefire,2020,[>100],1,10
Modoc,Modoc11,prefire,2020,[60-80],1,10
Modoc,Modoc11,prefire,2020,[80-100],0,0
Modoc,Modoc12,prefire,2020,[<20],0,0
Modoc,Modoc12,prefire,2020,[20-40],4,40
Modoc,Modoc12,prefire,2020,[40-60],2,20
Modoc,Modoc12,prefire,2020,[>100],0,0
Modoc,Modoc12,prefire,2020,[60-80],1,10
Modoc,Modoc12,prefire,2020,[80-100],0,0
Modoc,Modoc13,prefire,2020,[<20],1,10
Modoc,Modoc13,prefire,2020,[20-40],4,40
Modoc,Modoc13,prefire,2020,[40-60],6,60
Modoc,Modoc13,prefire,2020,[>100],0,0
Modoc,Modoc13,prefire,2020,[60-80],0,0
Modoc,Modoc13,prefire,2020,[80-100],0,0
Modoc,Modoc14,prefire,2020,[<20],1,10
Modoc,Modoc14,prefire,2020,[20-40],3,30
Modoc,Modoc14,prefire,2020,[40-60],2,20
Modoc,Modoc14,prefire,2020,[>100],0,0
Modoc,Modoc14,prefire,2020,[60-80],2,20
Modoc,Modoc14,prefire,2020,[80-100],0,0
Modoc,Modoc15,prefire,2020,[<20],1,10
Modoc,Modoc15,prefire,2020,[20-40],1,10
Modoc,Modoc15,prefire,2020,[40-60],1,10
Modoc,Modoc15,prefire,2020,[>100],0,0
Modoc,Modoc15,prefire,2020,[60-80],0,0
Modoc,Modoc15,prefire,2020,[80-100],1,10
Modoc,Modoc16,prefire,2020,[<20],0,0
Modoc,Modoc16,prefire,2020,[20-40],1,10
Modoc,Modoc16,prefire,2020,[40-60],1,10
Modoc,Modoc16,prefire,2020,[>100],0,0
Modoc,Modoc16,prefire,2020,[60-80],1,10
Modoc,Modoc16,prefire,2020,[80-100],0,0
Modoc,Modoc17,prefire,2020,[<20],2,20
Modoc,Modoc17,prefire,2020,[20-40],1,10
Modoc,Modoc17,prefire,2020,[40-60],0,0
Modoc,Modoc17,prefire,2020,[>100],1,10
Modoc,Modoc17,prefire,2020,[60-80],0,0
Modoc,Modoc17,prefire,2020,[80-100],1,10
Modoc,Modoc18,prefire,2020,[<20],0,0
Modoc,Modoc18,prefire,2020,[20-40],1,10
Modoc,Modoc18,prefire,2020,[40-60],2,20
Modoc,Modoc18,prefire,2020,[>100],0,0
Modoc,Modoc18,prefire,2020,[60-80],2,20
Modoc,Modoc18,prefire,2020,[80-100],2,20
Modoc,Modoc19,prefire,2020,[<20],5,50
Modoc,Modoc19,prefire,2020,[20-40],6,60
Modoc,Modoc19,prefire,2020,[40-60],1,10
Modoc,Modoc19,prefire,2020,[>100],0,0
Modoc,Modoc19,prefire,2020,[60-80],0,0
Modoc,Modoc19,prefire,2020,[80-100],1,10
Modoc,Modoc20,prefire,2020,[<20],1,10
Modoc,Modoc20,prefire,2020,[20-40],2,20
Modoc,Modoc20,prefire,2020,[40-60],4,40
Modoc,Modoc20,prefire,2020,[>100],0,0
Modoc,Modoc20,prefire,2020,[60-80],0,0
Modoc,Modoc20,prefire,2020,[80-100],0,0
Modoc,Modoc21,prefire,2020,[<20],0,0
Modoc,Modoc21,prefire,2020,[20-40],3,30
Modoc,Modoc21,prefire,2020,[40-60],3,30
Modoc,Modoc21,prefire,2020,[>100],0,0
Modoc,Modoc21,prefire,2020,[60-80],0,0
Modoc,Modoc21,prefire,2020,[80-100],0,0
Modoc,Modoc22,prefire,2020,[<20],1,10
Modoc,Modoc22,prefire,2020,[20-40],1,10
Modoc,Modoc22,prefire,2020,[40-60],1,10
Modoc,Modoc22,prefire,2020,[>100],0,0
Modoc,Modoc22,prefire,2020,[60-80],0,0
Modoc,Modoc22,prefire,2020,[80-100],0,0
Modoc,Modoc23,prefire,2020,[<20],0,0
Modoc,Modoc23,prefire,2020,[20-40],1,10
Modoc,Modoc23,prefire,2020,[40-60],2,20
Modoc,Modoc23,prefire,2020,[>100],1,10
Modoc,Modoc23,prefire,2020,[60-80],1,10
Modoc,Modoc23,prefire,2020,[80-100],0,0
Modoc,Modoc24,prefire,2020,[<20],0,0
Modoc,Modoc24,prefire,2020,[20-40],5,50
Modoc,Modoc24,prefire,2020,[40-60],2,20
Modoc,Modoc24,prefire,2020,[>100],0,0
Modoc,Modoc24,prefire,2020,[60-80],1,10
Modoc,Modoc24,prefire,2020,[80-100],0,0
Modoc,Modoc25,prefire,2020,[<20],0,0
Modoc,Modoc25,prefire,2020,[20-40],4,40
Modoc,Modoc25,prefire,2020,[40-60],0,0
Modoc,Modoc25,prefire,2020,[>100],0,0
Modoc,Modoc25,prefire,2020,[60-80],1,10
Modoc,Modoc25,prefire,2020,[80-100],1,10
Modoc,Modoc26,prefire,2020,[<20],1,10
Modoc,Modoc26,prefire,2020,[20-40],8,80
Modoc,Modoc26,prefire,2020,[40-60],0,0
Modoc,Modoc26,prefire,2020,[>100],0,0
Modoc,Modoc26,prefire,2020,[60-80],0,0
Modoc,Modoc26,prefire,2020,[80-100],1,10
Modoc,Modoc27,prefire,2020,[<20],0,0
Modoc,Modoc27,prefire,2020,[20-40],3,30
Modoc,Modoc27,prefire,2020,[40-60],2,20
Modoc,Modoc27,prefire,2020,[>100],0,0
Modoc,Modoc27,prefire,2020,[60-80],0,0
Modoc,Modoc27,prefire,2020,[80-100],0,0
Modoc,Modoc28,prefire,2020,[<20],0,0
Modoc,Modoc28,prefire,2020,[20-40],1,10
Modoc,Modoc28,prefire,2020,[40-60],0,0
Modoc,Modoc28,prefire,2020,[>100],0,0
Modoc,Modoc28,prefire,2020,[60-80],0,0
Modoc,Modoc28,prefire,2020,[80-100],0,0
slypark,hcp1,prefire,2019,[<20],0,0
slypark,hcp1,prefire,2019,[20-40],4,40
slypark,hcp1,prefire,2019,[40-60],1,10
slypark,hcp1,prefire,2019,[>100],0,0
slypark,hcp1,prefire,2019,[60-80],3,30
slypark,hcp1,prefire,2019,[80-100],2,20
slypark,hcp10,prefire,2019,[<20],0,0
slypark,hcp10,prefire,2019,[20-40],3,30
slypark,hcp10,prefire,2019,[40-60],3,30
slypark,hcp10,prefire,2019,[>100],0,0
slypark,hcp10,prefire,2019,[60-80],3,30
slypark,hcp10,prefire,2019,[80-100],0,0
slypark,hcp11,prefire,2019,[<20],0,0
slypark,hcp11,prefire,2019,[20-40],4,40
slypark,hcp11,prefire,2019,[40-60],3,30
slypark,hcp11,prefire,2019,[>100],1,10
slypark,hcp11,prefire,2019,[60-80],0,0
slypark,hcp11,prefire,2019,[80-100],0,0
slypark,hcp2,prefire,2019,[<20],0,0
slypark,hcp2,prefire,2019,[20-40],3,30
slypark,hcp2,prefire,2019,[40-60],1,10
slypark,hcp2,prefire,2019,[>100],0,0
slypark,hcp2,prefire,2019,[60-80],2,20
slypark,hcp2,prefire,2019,[80-100],0,0
slypark,hcp3,prefire,2019,[<20],1,10
slypark,hcp3,prefire,2019,[20-40],2,20
slypark,hcp3,prefire,2019,[40-60],1,10
slypark,hcp3,prefire,2019,[>100],1,10
slypark,hcp3,prefire,2019,[60-80],2,20
slypark,hcp3,prefire,2019,[80-100],3,30
slypark,hcp4,prefire,2019,[<20],0,0
slypark,hcp4,prefire,2019,[20-40],7,70
slypark,hcp4,prefire,2019,[40-60],4,40
slypark,hcp4,prefire,2019,[>100],0,0
slypark,hcp4,prefire,2019,[60-80],3,30
slypark,hcp4,prefire,2019,[80-100],0,0
slypark,hcp5,prefire,2019,[<20],0,0
slypark,hcp5,prefire,2019,[20-40],4,40
slypark,hcp5,prefire,2019,[40-60],1,10
slypark,hcp5,prefire,2019,[>100],0,0
slypark,hcp5,prefire,2019,[60-80],1,10
slypark,hcp5,prefire,2019,[80-100],0,0
slypark,hcp6,prefire,2019,[<20],0,0
slypark,hcp6,prefire,2019,[20-40],0,0
slypark,hcp6,prefire,2019,[40-60],1,10
slypark,hcp6,prefire,2019,[>100],0,0
slypark,hcp6,prefire,2019,[60-80],2,20
slypark,hcp6,prefire,2019,[80-100],0,0
slypark,hcp7 ,prefire,2019,[<20],0,0
slypark,hcp7 ,prefire,2019,[20-40],9,90
slypark,hcp7 ,prefire,2019,[40-60],1,10
slypark,hcp7 ,prefire,2019,[>100],0,0
slypark,hcp7 ,prefire,2019,[60-80],0,0
slypark,hcp7 ,prefire,2019,[80-100],0,0
slypark,hcp8,prefire,2019,[<20],0,0
slypark,hcp8,prefire,2019,[20-40],6,60
slypark,hcp8,prefire,2019,[40-60],1,10
slypark,hcp8,prefire,2019,[>100],0,0
slypark,hcp8,prefire,2019,[60-80],0,0
slypark,hcp8,prefire,2019,[80-100],0,0
slypark,hcp9,prefire,2019,[<20],0,0
slypark,hcp9,prefire,2019,[20-40],5,50
slypark,hcp9,prefire,2019,[40-60],4,40
slypark,hcp9,prefire,2019,[>100],0,0
slypark,hcp9,prefire,2019,[60-80],2,20
slypark,hcp9,prefire,2019,[80-100],1,10
slypark,spi1,prefire,2019,[<20],5,50
slypark,spi1,prefire,2019,[20-40],8,80
slypark,spi1,prefire,2019,[40-60],3,30
slypark,spi1,prefire,2019,[>100],0,0
slypark,spi1,prefire,2019,[60-80],0,0
slypark,spi1,prefire,2019,[80-100],0,0
slypark,spi10,prefire,2019,[<20],0,0
slypark,spi10,prefire,2019,[20-40],2,20
slypark,spi10,prefire,2019,[40-60],8,80
slypark,spi10,prefire,2019,[>100],0,0
slypark,spi10,prefire,2019,[60-80],0,0
slypark,spi10,prefire,2019,[80-100],0,0
slypark,spi11,prefire,2019,[<20],0,0
slypark,spi11,prefire,2019,[20-40],16,160
slypark,spi11,prefire,2019,[40-60],3,30
slypark,spi11,prefire,2019,[>100],0,0
slypark,spi11,prefire,2019,[60-80],0,0
slypark,spi11,prefire,2019,[80-100],1,10
slypark,spi2,prefire,2019,[<20],0,0
slypark,spi2,prefire,2019,[20-40],14,140
slypark,spi2,prefire,2019,[40-60],1,10
slypark,spi2,prefire,2019,[>100],0,0
slypark,spi2,prefire,2019,[60-80],0,0
slypark,spi2,prefire,2019,[80-100],0,0
slypark,spi3,prefire,2019,[<20],0,0
slypark,spi3,prefire,2019,[20-40],0,0
slypark,spi3,prefire,2019,[40-60],0,0
slypark,spi3,prefire,2019,[>100],0,0
slypark,spi3,prefire,2019,[60-80],1,10
slypark,spi3,prefire,2019,[80-100],1,10
slypark,spi4,prefire,2019,[<20],0,0
slypark,spi4,prefire,2019,[20-40],0,0
slypark,spi4,prefire,2019,[40-60],2,20
slypark,spi4,prefire,2019,[>100],0,0
slypark,spi4,prefire,2019,[60-80],1,10
slypark,spi4,prefire,2019,[80-100],0,0
slypark,spi5,prefire,2019,[<20],0,0
slypark,spi5,prefire,2019,[20-40],1,10
slypark,spi5,prefire,2019,[40-60],1,10
slypark,spi5,prefire,2019,[>100],0,0
slypark,spi5,prefire,2019,[60-80],2,20
slypark,spi5,prefire,2019,[80-100],0,0
slypark,spi6,prefire,2019,[<20],0,0
slypark,spi6,prefire,2019,[20-40],0,0
slypark,spi6,prefire,2019,[40-60],1,10
slypark,spi6,prefire,2019,[>100],0,0
slypark,spi6,prefire,2019,[60-80],1,10
slypark,spi6,prefire,2019,[80-100],2,20
slypark,spi7,prefire,2019,[<20],0,0
slypark,spi7,prefire,2019,[20-40],4,40
slypark,spi7,prefire,2019,[40-60],7,70
slypark,spi7,prefire,2019,[>100],0,0
slypark,spi7,prefire,2019,[60-80],0,0
slypark,spi7,prefire,2019,[80-100],0,0
slypark,spi8,prefire,2019,[<20],1,10
slypark,spi8,prefire,2019,[20-40],3,30
slypark,spi8,prefire,2019,[40-60],5,50
slypark,spi8,prefire,2019,[>100],0,0
slypark,spi8,prefire,2019,[60-80],0,0
slypark,spi8,prefire,2019,[80-100],0,0
slypark,spi9,prefire,2019,[<20],0,0
slypark,spi9,prefire,2019,[20-40],4,40
slypark,spi9,prefire,2019,[40-60],5,50
slypark,spi9,prefire,2019,[>100],0,0
slypark,spi9,prefire,2019,[60-80],0,0
slypark,spi9,prefire,2019,[80-100],0,0
springsfire,springs01,postfire,2020,[<20],0,0
springsfire,springs01,postfire,2020,[20-40],6,60
springsfire,springs01,postfire,2020,[40-60],4,40
springsfire,springs01,postfire,2020,[>100],0,0
springsfire,springs01,postfire,2020,[60-80],1,10
springsfire,springs01,postfire,2020,[80-100],0,0
springsfire,springs01,prefire,2019,[<20],0,0
springsfire,springs01,prefire,2019,[20-40],6,60
springsfire,springs01,prefire,2019,[40-60],4,40
springsfire,springs01,prefire,2019,[>100],0,0
springsfire,springs01,prefire,2019,[60-80],1,10
springsfire,springs01,prefire,2019,[80-100],0,0
springsfire,springs02,postfire,2020,[<20],0,0
springsfire,springs02,postfire,2020,[20-40],3,30
springsfire,springs02,postfire,2020,[40-60],3,30
springsfire,springs02,postfire,2020,[>100],0,0
springsfire,springs02,postfire,2020,[60-80],0,0
springsfire,springs02,postfire,2020,[80-100],0,0
springsfire,springs02,prefire,2019,[<20],0,0
springsfire,springs02,prefire,2019,[20-40],4,40
springsfire,springs02,prefire,2019,[40-60],2,20
springsfire,springs02,prefire,2019,[>100],0,0
springsfire,springs02,prefire,2019,[60-80],0,0
springsfire,springs02,prefire,2019,[80-100],0,0
springsfire,springs03,postfire,2020,[<20],0,0
springsfire,springs03,postfire,2020,[20-40],6,60
springsfire,springs03,postfire,2020,[40-60],3,30
springsfire,springs03,postfire,2020,[>100],0,0
springsfire,springs03,postfire,2020,[60-80],1,10
springsfire,springs03,postfire,2020,[80-100],0,0
springsfire,springs03,prefire,2019,[<20],0,0
springsfire,springs03,prefire,2019,[20-40],6,60
springsfire,springs03,prefire,2019,[40-60],3,30
springsfire,springs03,prefire,2019,[>100],0,0
springsfire,springs03,prefire,2019,[60-80],1,10
springsfire,springs03,prefire,2019,[80-100],0,0
springsfire,springs04,postfire,2020,[<20],0,0
springsfire,springs04,postfire,2020,[20-40],1,10
springsfire,springs04,postfire,2020,[40-60],2,20
springsfire,springs04,postfire,2020,[>100],0,0
springsfire,springs04,postfire,2020,[60-80],0,0
springsfire,springs04,postfire,2020,[80-100],0,0
springsfire,springs04,prefire,2019,[<20],0,0
springsfire,springs04,prefire,2019,[20-40],1,10
springsfire,springs04,prefire,2019,[40-60],2,20
springsfire,springs04,prefire,2019,[>100],0,0
springsfire,springs04,prefire,2019,[60-80],0,0
springsfire,springs04,prefire,2019,[80-100],0,0
springsfire,springs05,postfire,2020,[<20],0,0
springsfire,springs05,postfire,2020,[20-40],0,0
springsfire,springs05,postfire,2020,[40-60],2,20
springsfire,springs05,postfire,2020,[>100],0,0
springsfire,springs05,postfire,2020,[60-80],3,30
springsfire,springs05,postfire,2020,[80-100],0,0
springsfire,springs05,prefire,2019,[<20],0,0
springsfire,springs05,prefire,2019,[20-40],0,0
springsfire,springs05,prefire,2019,[40-60],2,20
springsfire,springs05,prefire,2019,[>100],0,0
springsfire,springs05,prefire,2019,[60-80],3,30
springsfire,springs05,prefire,2019,[80-100],0,0
springsfire,springs06,postfire,2020,[<20],18,180
springsfire,springs06,postfire,2020,[20-40],6,60
springsfire,springs06,postfire,2020,[40-60],1,10
springsfire,springs06,postfire,2020,[>100],0,0
springsfire,springs06,postfire,2020,[60-80],1,10
springsfire,springs06,postfire,2020,[80-100],0,0
springsfire,springs06,prefire,2019,[<20],21,210
springsfire,springs06,prefire,2019,[20-40],5,50
springsfire,springs06,prefire,2019,[40-60],1,10
springsfire,springs06,prefire,2019,[>100],0,0
springsfire,springs06,prefire,2019,[60-80],1,10
springsfire,springs06,prefire,2019,[80-100],0,0
springsfire,springs07,postfire,2020,[<20],7,70
springsfire,springs07,postfire,2020,[20-40],3,30
springsfire,springs07,postfire,2020,[40-60],6,60
springsfire,springs07,postfire,2020,[>100],0,0
springsfire,springs07,postfire,2020,[60-80],1,10
springsfire,springs07,postfire,2020,[80-100],0,0
springsfire,springs07,prefire,2019,[<20],7,70
springsfire,springs07,prefire,2019,[20-40],3,30
springsfire,springs07,prefire,2019,[40-60],6,60
springsfire,springs07,prefire,2019,[>100],0,0
springsfire,springs07,prefire,2019,[60-80],1,10
springsfire,springs07,prefire,2019,[80-100],0,0
springsfire,springs08,postfire,2020,[<20],2,20
springsfire,springs08,postfire,2020,[20-40],3,30
springsfire,springs08,postfire,2020,[40-60],7,70
springsfire,springs08,postfire,2020,[>100],0,0
springsfire,springs08,postfire,2020,[60-80],0,0
springsfire,springs08,postfire,2020,[80-100],0,0
springsfire,springs08,prefire,2019,[<20],6,60
springsfire,springs08,prefire,2019,[20-40],4,40
springsfire,springs08,prefire,2019,[40-60],7,70
springsfire,springs08,prefire,2019,[>100],0,0
springsfire,springs08,prefire,2019,[60-80],0,0
springsfire,springs08,prefire,2019,[80-100],0,0
springsfire,springs09,postfire,2020,[<20],4,40
springsfire,springs09,postfire,2020,[20-40],5,50
springsfire,springs09,postfire,2020,[40-60],1,10
springsfire,springs09,postfire,2020,[>100],0,0
springsfire,springs09,postfire,2020,[60-80],0,0
springsfire,springs09,postfire,2020,[80-100],0,0
springsfire,springs10,postfire,2020,[<20],3,30
springsfire,springs10,postfire,2020,[20-40],3,30
springsfire,springs10,postfire,2020,[40-60],4,40
springsfire,springs10,postfire,2020,[>100],0,0
springsfire,springs10,postfire,2020,[60-80],2,20
springsfire,springs10,postfire,2020,[80-100],0,0
springsfire,springs10,prefire,2019,[<20],4,40
springsfire,springs10,prefire,2019,[20-40],2,20
springsfire,springs10,prefire,2019,[40-60],5,50
springsfire,springs10,prefire,2019,[>100],0,0
springsfire,springs10,prefire,2019,[60-80],2,20
springsfire,springs10,prefire,2019,[80-100],0,0
springsfire,springs11,postfire,2020,[<20],0,0
springsfire,springs11,postfire,2020,[20-40],3,30
springsfire,springs11,postfire,2020,[40-60],1,10
springsfire,springs11,postfire,2020,[>100],0,0
springsfire,springs11,postfire,2020,[60-80],0,0
springsfire,springs11,postfire,2020,[80-100],1,10
springsfire,springs11,prefire,2019,[<20],0,0
springsfire,springs11,prefire,2019,[20-40],3,30
springsfire,springs11,prefire,2019,[40-60],1,10
springsfire,springs11,prefire,2019,[>100],0,0
springsfire,springs11,prefire,2019,[60-80],0,0
springsfire,springs11,prefire,2019,[80-100],1,10
springsfire,springs12,postfire,2020,[<20],0,0
springsfire,springs12,postfire,2020,[20-40],6,60
springsfire,springs12,postfire,2020,[40-60],2,20
springsfire,springs12,postfire,2020,[>100],0,0
springsfire,springs12,postfire,2020,[60-80],1,10
springsfire,springs12,postfire,2020,[80-100],0,0
springsfire,springs12,prefire,2019,[<20],0,0
springsfire,springs12,prefire,2019,[20-40],5,50
springsfire,springs12,prefire,2019,[40-60],3,30
springsfire,springs12,prefire,2019,[>100],0,0
springsfire,springs12,prefire,2019,[60-80],1,10
springsfire,springs12,prefire,2019,[80-100],0,0
springsfire,springs13,postfire,2020,[<20],2,20
springsfire,springs13,postfire,2020,[20-40],1,10
springsfire,springs13,postfire,2020,[40-60],2,20
springsfire,springs13,postfire,2020,[>100],0,0
springsfire,springs13,postfire,2020,[60-80],0,0
springsfire,springs13,postfire,2020,[80-100],0,0
springsfire,springs13,prefire,2019,[<20],2,20
springsfire,springs13,prefire,2019,[20-40],1,10
springsfire,springs13,prefire,2019,[40-60],2,20
springsfire,springs13,prefire,2019,[>100],0,0
springsfire,springs13,prefire,2019,[60-80],0,0
springsfire,springs13,prefire,2019,[80-100],0,0
springsfire,springs14,postfire,2020,[<20],0,0
springsfire,springs14,postfire,2020,[20-40],7,70
springsfire,springs14,postfire,2020,[40-60],2,20
springsfire,springs14,postfire,2020,[>100],0,0
springsfire,springs14,postfire,2020,[60-80],1,10
springsfire,springs14,postfire,2020,[80-100],0,0
springsfire,springs14,prefire,2019,[<20],0,0
springsfire,springs14,prefire,2019,[20-40],7,70
springsfire,springs14,prefire,2019,[40-60],2,20
springsfire,springs14,prefire,2019,[>100],0,0
springsfire,springs14,prefire,2019,[60-80],1,10
springsfire,springs14,prefire,2019,[80-100],0,0
springsfire,springs15,postfire,2020,[<20],0,0
springsfire,springs15,postfire,2020,[20-40],3,30
springsfire,springs15,postfire,2020,[40-60],3,30
springsfire,springs15,postfire,2020,[>100],0,0
springsfire,springs15,postfire,2020,[60-80],0,0
springsfire,springs15,postfire,2020,[80-100],0,0
springsfire,springs15,prefire,2019,[<20],1,10
springsfire,springs15,prefire,2019,[20-40],3,30
springsfire,springs15,prefire,2019,[40-60],3,30
springsfire,springs15,prefire,2019,[>100],0,0
springsfire,springs15,prefire,2019,[60-80],0,0
springsfire,springs15,prefire,2019,[80-100],0,0
springsfire,springs16,postfire,2020,[<20],0,0
springsfire,springs16,postfire,2020,[20-40],1,10
springsfire,springs16,postfire,2020,[40-60],2,20
springsfire,springs16,postfire,2020,[>100],0,0
springsfire,springs16,postfire,2020,[60-80],2,20
springsfire,springs16,postfire,2020,[80-100],0,0
springsfire,springs16,prefire,2019,[<20],1,10
springsfire,springs16,prefire,2019,[20-40],1,10
springsfire,springs16,prefire,2019,[40-60],1,10
springsfire,springs16,prefire,2019,[>100],0,0
springsfire,springs16,prefire,2019,[60-80],2,20
springsfire,springs16,prefire,2019,[80-100],0,0
springsfire,springs17,postfire,2020,[<20],0,0
springsfire,springs17,postfire,2020,[20-40],0,0
springsfire,springs17,postfire,2020,[40-60],3,30
springsfire,springs17,postfire,2020,[>100],0,0
springsfire,springs17,postfire,2020,[60-80],0,0
springsfire,springs17,postfire,2020,[80-100],0,0
springsfire,springs17,prefire,2019,[<20],0,0
springsfire,springs17,prefire,2019,[20-40],0,0
springsfire,springs17,prefire,2019,[40-60],3,30
springsfire,springs17,prefire,2019,[>100],0,0
springsfire,springs17,prefire,2019,[60-80],0,0
springsfire,springs17,prefire,2019,[80-100],0,0
springsfire,springs18,postfire,2020,[<20],0,0
springsfire,springs18,postfire,2020,[20-40],3,30
springsfire,springs18,postfire,2020,[40-60],6,60
springsfire,springs18,postfire,2020,[>100],0,0
springsfire,springs18,postfire,2020,[60-80],0,0
springsfire,springs18,postfire,2020,[80-100],0,0
springsfire,springs18,prefire,2019,[<20],0,0
springsfire,springs18,prefire,2019,[20-40],3,30
springsfire,springs18,prefire,2019,[40-60],6,60
springsfire,springs18,prefire,2019,[>100],0,0
springsfire,springs18,prefire,2019,[60-80],0,0
springsfire,springs18,prefire,2019,[80-100],0,0
springsfire,springs19,postfire,2020,[<20],0,0
springsfire,springs19,postfire,2020,[20-40],2,20
springsfire,springs19,postfire,2020,[40-60],4,40
springsfire,springs19,postfire,2020,[>100],0,0
springsfire,springs19,postfire,2020,[60-80],0,0
springsfire,springs19,postfire,2020,[80-100],0,0
springsfire,springs19,prefire,2019,[<20],0,0
springsfire,springs19,prefire,2019,[20-40],2,20
springsfire,springs19,prefire,2019,[40-60],4,40
springsfire,springs19,prefire,2019,[>100],0,0
springsfire,springs19,prefire,2019,[60-80],0,0
springsfire,springs19,prefire,2019,[80-100],0,0
springsfire,springs20,postfire,2020,[<20],0,0
springsfire,springs20,postfire,2020,[20-40],3,30
springsfire,springs20,postfire,2020,[40-60],2,20
springsfire,springs20,postfire,2020,[>100],0,0
springsfire,springs20,postfire,2020,[60-80],0,0
springsfire,springs20,postfire,2020,[80-100],0,0
springsfire,springs20,prefire,2019,[<20],1,10
springsfire,springs20,prefire,2019,[20-40],3,30
springsfire,springs20,prefire,2019,[40-60],2,20
springsfire,springs20,prefire,2019,[>100],0,0
springsfire,springs20,prefire,2019,[60-80],0,0
springsfire,springs20,prefire,2019,[80-100],0,0
springsfire,springs21,postfire,2020,[<20],0,0
springsfire,springs21,postfire,2020,[20-40],2,20
springsfire,springs21,postfire,2020,[40-60],6,60
springsfire,springs21,postfire,2020,[>100],0,0
springsfire,springs21,postfire,2020,[60-80],0,0
springsfire,springs21,postfire,2020,[80-100],0,0
springsfire,springs21,prefire,2019,[<20],0,0
springsfire,springs21,prefire,2019,[20-40],3,30
springsfire,springs21,prefire,2019,[40-60],5,50
springsfire,springs21,prefire,2019,[>100],0,0
springsfire,springs21,prefire,2019,[60-80],0,0
springsfire,springs21,prefire,2019,[80-100],0,0
springsfire,springs22,postfire,2020,[<20],0,0
springsfire,springs22,postfire,2020,[20-40],2,20
springsfire,springs22,postfire,2020,[40-60],12,120
springsfire,springs22,postfire,2020,[>100],0,0
springsfire,springs22,postfire,2020,[60-80],0,0
springsfire,springs22,postfire,2020,[80-100],0,0
springsfire,springs22,prefire,2019,[<20],0,0
springsfire,springs22,prefire,2019,[20-40],1,10
springsfire,springs22,prefire,2019,[40-60],6,60
springsfire,springs22,prefire,2019,[>100],0,0
springsfire,springs22,prefire,2019,[60-80],0,0
springsfire,springs22,prefire,2019,[80-100],0,0
springsfire,springs23,postfire,2020,[<20],0,0
springsfire,springs23,postfire,2020,[20-40],2,20
springsfire,springs23,postfire,2020,[40-60],4,40
springsfire,springs23,postfire,2020,[>100],0,0
springsfire,springs23,postfire,2020,[60-80],0,0
springsfire,springs23,postfire,2020,[80-100],0,0
springsfire,springs23,prefire,2019,[<20],0,0
springsfire,springs23,prefire,2019,[20-40],2,20
springsfire,springs23,prefire,2019,[40-60],3,30
springsfire,springs23,prefire,2019,[>100],0,0
springsfire,springs23,prefire,2019,[60-80],0,0
springsfire,springs23,prefire,2019,[80-100],0,0
springsfire,springs24,postfire,2020,[<20],0,0
springsfire,springs24,postfire,2020,[20-40],1,10
springsfire,springs24,postfire,2020,[40-60],4,40
springsfire,springs24,postfire,2020,[>100],0,0
springsfire,springs24,postfire,2020,[60-80],0,0
springsfire,springs24,postfire,2020,[80-100],0,0
springsfire,springs24,prefire,2019,[<20],0,0
springsfire,springs24,prefire,2019,[20-40],2,20
springsfire,springs24,prefire,2019,[40-60],4,40
springsfire,springs24,prefire,2019,[>100],0,0
springsfire,springs24,prefire,2019,[60-80],0,0
springsfire,springs24,prefire,2019,[80-100],0,0
springsfire,springs25,postfire,2020,[<20],0,0
springsfire,springs25,postfire,2020,[20-40],2,20
springsfire,springs25,postfire,2020,[40-60],1,10
springsfire,springs25,postfire,2020,[>100],0,0
springsfire,springs25,postfire,2020,[60-80],0,0
springsfire,springs25,postfire,2020,[80-100],0,0
springsfire,springs25,prefire,2019,[<20],0,0
springsfire,springs25,prefire,2019,[20-40],2,20
springsfire,springs25,prefire,2019,[40-60],1,10
springsfire,springs25,prefire,2019,[>100],0,0
springsfire,springs25,prefire,2019,[60-80],0,0
