site,plotid,pre_post_fire,year,diamclass,status,BA_m2_sum,n_trees_diamclass,mean_dbh_cm,mean_ht,n_trees_ha,BA_m2_ha
caples,111,postfire,2020,[60-80],I,6.23449062104895,2,63,32.2,8.09372,25.2301107146981
caples,111,postfire,2020,[60-80],M,8.76518487518493,2,74.7,33.9,8.09372,35.4714760639909
caples,111,prefire,2013-2018,[<20],LIVE,0.525729822614984,6,10.3666666666667,,24.28116,2.12755498994767
caples,111,prefire,2013-2018,[>100],DEAD,29.9576149340648,2,138.1,,8.09372,121.23427357207
caples,111,prefire,2013-2018,[>100],LIVE,54.8299024238373,4,131.1,,16.18744,221.88893892293
caples,111,prefire,2013-2018,[20-40],LIVE,1.43262908189002,2,30.2,14.8,8.09372,5.79764932633744
caples,111,prefire,2013-2018,[40-60],LIVE,2.85061834201431,2,42.6,,8.09372,11.536053343564
caples,111,prefire,2013-2018,[60-80],LIVE,7.87383649954517,2,70.8,,8.09372,31.8643139765494
caples,111,prefire,2013-2018,[80-100],DEAD,14.2661136116207,2,95.3,,8.09372,57.7329645303232
caples,111,prefire,2013-2018,[80-100],LIVE,11.0571652115379,2,83.9,34,8.09372,44.7467996079643
caples,112,prefire,2013-2018,[<20],LIVE,0.274261038658389,4,9.3,,16.18744,1.10989602690509
caples,112,prefire,2013-2018,[20-40],LIVE,3.38176741195673,4,32.6,,16.18744,13.6855392687512
caples,112,prefire,2013-2018,[40-60],LIVE,19.1453368698742,10,49.08,,40.4686,77.4784979652193
caples,113,prefire,2013-2018,[<20],LIVE,1.96968434602119,8,17.6,,32.37488,7.97103679253932
caples,113,prefire,2013-2018,[>100],LIVE,23.3797325280152,2,122,26.1,8.09372,94.6145043783237
caples,113,prefire,2013-2018,[20-40],DEAD,3.48975965942388,4,33.15,,16.18744,14.1225687753361
caples,113,prefire,2013-2018,[20-40],LIVE,13.1485077330694,20,28.7,,80.9372,53.2101700046491
caples,113,prefire,2013-2018,[40-60],LIVE,17.1744115947549,8,51.975,,32.37488,69.5024393063497
caples,113,prefire,2013-2018,[60-80],LIVE,5.88332339423068,2,61.2,23.3,8.09372,23.8089861111764
caples,114,prefire,2013-2018,[<20],DEAD,0.160236933296347,2,10.1,,8.09372,0.648456435879656
caples,114,prefire,2013-2018,[<20],LIVE,8.0277588316078,56,12.9321428571429,,226.62416,32.4872161052804
caples,114,prefire,2013-2018,[20-40],DEAD,1.19656980989928,2,27.6,,8.09372,4.842350500889
caples,114,prefire,2013-2018,[20-40],LIVE,20.5274334339313,28,30.1214285714286,,113.31208,83.0716492664391
caples,114,prefire,2013-2018,[40-60],LIVE,17.8077095498288,10,47.44,,40.4686,72.0653074688201
caples,114,prefire,2013-2018,[60-80],LIVE,29.8844943650525,8,68.85,,32.37488,120.938364866156
caples,115,postfire,2020,[<20],DEAD,0.316735371334923,2,14.2,3.3,8.09372,1.28178370484045
caples,115,postfire,2020,[<20],LIVE,0.438079387579829,2,16.7,7.1,8.09372,1.77284595042131
caples,115,postfire,2020,[<20],M,0.603437116901528,2,19.6,4.7,8.09372,2.44202553090412
caples,115,postfire,2020,[20-40],DEAD,3.69647645603009,4,34.05,3.6,16.18744,14.9591227108499
caples,115,postfire,2020,[20-40],LIVE,2.43844138586333,2,39.4,15.1,8.09372,9.86803090679486
caples,115,postfire,2020,[20-40],M,3.50867204719849,4,33.35,7.65,16.18744,14.1991045609257
caples,115,postfire,2020,[40-60],LIVE,2.51327412287183,2,40,16.1,8.09372,10.1708685168851
caples,115,postfire,2020,[60-80],LIVE,8.48583445642773,2,73.5,27,8.09372,34.3409840283391
caples,115,prefire,2013-2018,[<20],DEAD,0.453960138443725,2,17,,8.09372,1.83711312586237
caples,115,prefire,2013-2018,[<20],LIVE,1.04729703496396,4,18.25,,16.18744,4.23826447891426
caples,115,prefire,2013-2018,[20-40],DEAD,0.653702599358964,2,20.4,,8.09372,2.64544290124182
caples,115,prefire,2013-2018,[20-40],LIVE,7.39391109781953,8,34.125,,32.37488,29.9221230653219
caples,115,prefire,2013-2018,[40-60],LIVE,2.52585620144946,2,40.1,,8.09372,10.2217864273978
caples,115,prefire,2013-2018,[60-80],DEAD,7.37056906440335,2,68.5,,8.09372,29.8276611239714
caples,115,prefire,2013-2018,[60-80],LIVE,8.2110079310917,2,72.3,27.6,8.09372,33.2287995560177
caples,116,prefire,2013-2018,[<20],DEAD,0.507948408195666,4,12.15,,16.18744,2.05559609519071
caples,116,prefire,2013-2018,[<20],LIVE,2.19199915015247,18,12.0555555555556,,72.84348,8.87071368078604
caples,116,prefire,2013-2018,[20-40],DEAD,2.43669780194058,4,27.85,,16.18744,9.86097486676127
caples,116,prefire,2013-2018,[20-40],LIVE,13.6716771576717,18,30.5555555555556,,72.84348,55.3273634222952
caples,116,prefire,2013-2018,[40-60],DEAD,12.9656670406304,8,45.35,,32.37488,52.4702393200457
caples,116,prefire,2013-2018,[40-60],LIVE,27.5441020859077,14,49.6571428571429,,56.65604,111.467124967377
caples,116,prefire,2013-2018,[60-80],DEAD,9.12073462375496,2,76.2,,8.09372,36.910336119489
caples,116,prefire,2013-2018,[60-80],LIVE,51.5175485015616,12,73.65,,48.56232,208.48430632903
caples,116,prefire,2013-2018,[80-100],DEAD,10.4592415897434,2,81.6,,8.09372,42.3270864198691
caples,116,prefire,2013-2018,[80-100],LIVE,26.4818196539861,4,91.65,,16.18744,107.16821668493
caples,116,prefire,2013-2018,[80-100],M,10.2805635075705,2,80.9,,8.09372,41.6040012362468
caples,117,postfire,2020,[<20],DEAD,2.74611326239264,34,9.82941176470588,3.34705882352941,137.59324,11.1131359170463
caples,117,postfire,2020,[<20],LIVE,3.26065901516085,22,13.4545454545455,5.13636363636364,89.03092,13.1954305420938
caples,117,postfire,2020,[<20],M,4.45711886931725,24,15.0083333333333,5.38333333333333,97.12464,18.0373360674852
caples,117,postfire,2020,[20-40],LIVE,13.1134946829451,22,27.1545454545455,9.69090909090909,89.03092,53.0684770926232
caples,117,postfire,2020,[20-40],M,4.10023394386945,8,25.375,10.05,32.37488,16.5930727380875
caples,117,postfire,2020,[40-60],LIVE,2.74455817402911,2,41.8,14.4,8.09372,11.1068426921515
caples,117,postfire,2020,[80-100],LIVE,11.1363804702982,2,84.2,21.6,8.09372,45.0673726700309
caples,117,prefire,2013-2018,[<20],DEAD,0.714131134050764,8,10.325,,32.37488,2.88998872114467
caples,117,prefire,2013-2018,[<20],LIVE,9.00961649159749,64,12.89375,,258.99904,36.4606565951862
caples,117,prefire,2013-2018,[<20],M,0.631051716326582,6,11.0666666666667,,24.28116,2.55377794873339
caples,117,prefire,2013-2018,[20-40],LIVE,15.2549770232279,28,25.9714285714286,,113.31208,61.7347563162199
caples,117,prefire,2013-2018,[40-60],DEAD,5.3572951203136,2,58.4,,8.09372,21.6802233305923
caples,117,prefire,2013-2018,[40-60],LIVE,2.57649867502533,2,40.5,,8.09372,10.426729428013
caples,117,prefire,2013-2018,[80-100],LIVE,11.3490034610931,2,85,22.3,8.09372,45.9278281465593
caples,118,postfire,2020,[<20],DEAD,4.12558659658392,30,13.02,6.25333333333333,121.4058,16.6956713742516
caples,118,postfire,2020,[<20],M,1.51182863268702,8,15.45,7.925,32.37488,6.11815882047578
caples,118,postfire,2020,[>100],DEAD,43.3892272891124,2,166.2,10.7,8.09372,175.590128347217
caples,118,postfire,2020,[>100],M,30.1749346058769,2,138.6,37.4,8.09372,122.113735859139
caples,118,postfire,2020,[20-40],DEAD,1.62866446347402,2,32.2,14.5,8.09372,6.59097707065448
caples,118,postfire,2020,[20-40],LIVE,2.24441662357762,2,37.8,29.7,8.09372,9.08283985729133
caples,118,postfire,2020,[20-40],M,3.51585058641195,6,27.2,13.4666666666667,24.28116,14.228155104127
caples,118,postfire,2020,[40-60],LIVE,15.729247558177,8,49.675,26.4,32.37488,63.6540627732843
caples,118,postfire,2020,[60-80],M,12.4760498255685,4,63,29.7,16.18744,50.4888269971
caples,118,postfire,2020,[80-100],LIVE,11.3490034610931,2,85,30.7,8.09372,45.9278281465593
caples,118,prefire,2013-2018,[<20],DEAD,1.75706135522624,14,12.6,,56.65604,7.11058131601084
caples,118,prefire,2013-2018,[<20],LIVE,3.11602008938957,20,13.84,,80.9372,12.6100970589471
caples,118,prefire,2013-2018,[<20],M,0.490481153041707,4,11.95,,16.18744,1.98490855899836
caples,118,prefire,2013-2018,[>100],LIVE,76.5980764603773,4,155.65,42.1,16.18744,309.981691704443
caples,118,prefire,2013-2018,[20-40],LIVE,9.12018484504058,12,30.5166666666667,,48.56232,36.9081112420009
caples,118,prefire,2013-2018,[40-60],LIVE,17.3009078229517,8,52.2,,32.37488,70.0143518323902
caples,118,prefire,2013-2018,[60-80],LIVE,11.6342129501493,4,60.85,,16.18744,47.0820310194411
caples,119,postfire,2020,[<20],DEAD,2.69677454976801,16,14.325,8.2875,64.74976,10.9134690544742
caples,119,postfire,2020,[>100],LIVE,23.7259517464041,2,122.9,43,8.09372,96.0156050844529
caples,119,postfire,2020,[20-40],DEAD,1.56848725619451,4,22.25,12.9,16.18744,6.34744833760331
caples,119,postfire,2020,[20-40],M,3.31094020558155,4,32.45,20.7,16.18744,13.3989114803598
caples,119,postfire,2020,[40-60],DEAD,3.6949056597033,2,48.5,25.3,8.09372,14.9527659180269
caples,119,postfire,2020,[40-60],LIVE,7.91894977005072,4,50.2,29.2,16.18744,32.0468810664275
caples,119,postfire,2020,[40-60],M,5.13939425386061,2,57.2,24.3,8.09372,20.7984090301784
caples,119,prefire,2013-2018,[<20],DEAD,0.348732492511735,2,14.9,,8.09372,1.41127157464604
caples,119,prefire,2013-2018,[<20],LIVE,3.14473424624338,18,14.5555555555556,,72.84348,12.7262992317525
caples,119,prefire,2013-2018,[>100],LIVE,31.4064389260841,2,141.4,31.2,8.09372,127.097461432413
caples,119,prefire,2013-2018,[20-40],LIVE,3.86001206161271,6,28.4,,24.28116,15.620928411658
caples,119,prefire,2013-2018,[40-60],LIVE,15.6590329623693,8,49.875,,32.37488,63.3699141340939
caples,119,prefire,2013-2018,[60-80],DEAD,7.28474075310728,2,68.1,,8.09372,29.4803259641197
caples,12,postfire,2020,[<20],DEAD,5.78854154387187,32,14.8375,8.18125,129.49952,23.4254172322333
caples,12,postfire,2020,[20-40],DEAD,12.5142515922361,20,27.76,12.59,80.9372,50.6434241985567
caples,12,postfire,2020,[20-40],M,1.41371669411541,2,30,14,8.09372,5.72111354074788
caples,12,postfire,2020,[40-60],DEAD,13.3069382505899,6,53.1333333333333,14.6,24.28116,53.8513161287822
caples,12,postfire,2020,[40-60],M,8.09377940122299,4,50.3,24.35,16.18744,32.7543921076333
caples,12,postfire,2020,[60-80],M,22.9441978304848,6,69.5666666666667,31.9,24.28116,92.8519564322758
caples,12,postfire,2020,[80-100],M,12.1642467546997,2,88,41.8,8.09372,49.2270036217239
caples,12,prefire,2013-2018,[<20],DEAD,1.27911515687235,8,13.575,14.275,32.37488,5.17639996374045
caples,12,prefire,2013-2018,[<20],LIVE,5.00832700835285,34,13.3411764705882,7.8,137.59324,20.2679982370228
caples,12,prefire,2013-2018,[20-40],DEAD,3.32262693025291,4,32.45,17.8,16.18744,13.4462060189633
caples,12,prefire,2013-2018,[20-40],LIVE,12.3422336864888,20,27.37,12.71,80.9372,49.9472918165041
caples,12,prefire,2013-2018,[40-60],DEAD,30.0112576286249,14,51.9142857142857,20.6571428571429,56.65604,121.451358046977
caples,12,prefire,2013-2018,[40-60],LIVE,8.33307451364693,4,51.5,23.3,16.18744,33.7227859262972
caples,12,prefire,2013-2018,[60-80],DEAD,16.7416729146862,4,73,7.25,16.18744,67.7512064515268
caples,12,prefire,2013-2018,[60-80],LIVE,20.8249579661895,6,66.3333333333333,26.5333333333333,24.28116,84.2756893950536
caples,12,prefire,2013-2018,[80-100],LIVE,11.6988040951071,2,86.3,29.6,8.09372,47.343422340325
caples,120,prefire,2013-2018,[<20],DEAD,4.8636252507285,44,11.5,,178.06184,19.6824104821631
caples,120,prefire,2013-2018,[<20],LIVE,7.77809646342702,48,14.0625,,194.24928,31.4768674539843
caples,120,prefire,2013-2018,[>100],LIVE,42.4028457357016,2,164.3,44,8.09372,171.598380293981
caples,120,prefire,2013-2018,[20-40],DEAD,1.90697815665554,4,24.5,,16.18744,7.71727362304304
caples,120,prefire,2013-2018,[20-40],LIVE,28.3068336583095,46,27.4217391304348,,186.15556,114.553792858466
caples,120,prefire,2013-2018,[40-60],LIVE,11.6589215763698,8,43,,32.37488,47.1820233705477
caples,121,postfire,2020,[<20],DEAD,1.22710609049217,16,9.4,3.2875,64.74976,4.96592655336916
caples,121,postfire,2020,[<20],LIVE,0.838428247390044,10,10.04,6.42,40.4686,3.39300173723287
caples,121,postfire,2020,[<20],M,1.7068429966586,12,12.9166666666667,4.45,48.56232,6.90735464945783
caples,121,postfire,2020,[20-40],M,1.76288900959864,4,23.65,5.9,16.18744,7.13416501738437
caples,121,prefire,2013-2018,[<20],DEAD,0.402123859659493,2,16,,8.09372,1.62733896270162
caples,121,prefire,2013-2018,[<20],LIVE,2.47161660428523,22,11.4909090909091,,89.03092,10.0022863712177
caples,121,prefire,2013-2018,[<20],M,0.654236670110074,10,9.08,,40.4686,2.64760421080166
caples,121,prefire,2013-2018,[20-40],LIVE,2.30060400818707,6,22.0333333333333,,24.28116,9.31022233657194
caples,121,prefire,2019,[<20],LIVE,0.241525643207983,2,12.4,,8.09372,0.977420464472659
caples,122,postfire,2020,[<20],DEAD,2.45108629629402,26,10.6538461538462,4.41538461538462,105.21836,9.91920308902044
caples,122,postfire,2020,[<20],LIVE,2.95262978246718,18,13.7944444444444,5.33333333333333,72.84348,11.9488793614751
caples,122,postfire,2020,[20-40],DEAD,1.59156225423513,4,22.5,9.4,16.18744,6.44082962417396
caples,122,postfire,2020,[20-40],LIVE,25.0708675614059,34,30.1117647058824,12.1176470588235,137.59324,101.458291099551
caples,122,postfire,2020,[40-60],LIVE,19.2267041196022,10,48.92,21.26,40.4686,77.8077798334534
caples,122,prefire,2013-2018,[<20],DEAD,0.100530964914873,2,8,,8.09372,0.406834740675404
caples,122,prefire,2013-2018,[<20],LIVE,4.88589914264246,38,12.2421052631579,,153.78068,19.772549804394
caples,122,prefire,2013-2018,[<20],M,0.397113019377018,2,15.9,,8.09372,1.60706079359608
caples,122,prefire,2013-2018,[20-40],DEAD,2.13717835834733,4,25.75,,16.18744,8.64886161126148
caples,122,prefire,2013-2018,[20-40],LIVE,25.413819523435,36,29.4444444444444,,145.68696,102.846169676608
caples,122,prefire,2013-2018,[40-60],LIVE,13.96276142499,8,46.825,,32.37488,56.5053407003352
caples,123,prefire,2013-2018,[<20],DEAD,0.543432697217962,2,18.6,,8.09372,2.19919604506348
caples,123,prefire,2013-2018,[<20],LIVE,1.639801409431,12,12.5833333333333,,48.56232,6.63604673176992
caples,123,prefire,2013-2018,[20-40],DEAD,2.32234382934991,4,27.15,,16.18744,9.39820034924299
caples,123,prefire,2013-2018,[20-40],LIVE,4.3980883433563,8,26.275,,32.37488,17.7984477931949
caples,123,prefire,2013-2018,[40-60],LIVE,4.02180408327258,2,50.6,,8.09372,16.2756780724325
caples,123,prefire,2013-2018,[60-80],LIVE,30.7553281406643,8,69.825,,32.37488,124.462507239329
caples,123,prefire,2013-2018,[80-100],LIVE,10.9782326961165,2,83.6,29.7,8.09372,44.4273707686058
caples,124,prefire,2013-2018,[20-40],LIVE,6.0199512587353,6,35.6666666666667,,24.28116,24.3618999509255
caples,124,prefire,2013-2018,[40-60],LIVE,13.2632386967785,8,45.65,,32.37488,53.6744701524449
caples,125,postfire,2020,[<20],LIVE,4.78667193867882,42,11.6428571428571,6.32857142857143,169.96812,19.3709912017618
caples,125,postfire,2020,[20-40],LIVE,14.4430638178341,20,29.54,15.7,80.9372,58.4490572418401
caples,125,postfire,2020,[40-60],LIVE,17.8323239282697,10,47.22,19.42,40.4686,72.1649184123573
caples,125,postfire,2020,[60-80],LIVE,6.13592315154257,2,62.5,22.5,8.09372,24.8312219650515
caples,125,prefire,2013-2018,[<20],LIVE,4.22055694250194,40,11.225,,161.8744,17.0800030683334
caples,125,prefire,2013-2018,[20-40],LIVE,16.3003576866731,22,29.8454545454546,,89.03092,65.96526550789
caples,125,prefire,2013-2018,[40-60],LIVE,19.7475958895307,10,49.62,,40.4686,79.9157559015061
caples,126,postfire,2020,[<20],DEAD,2.32292502399083,18,12.4222222222222,5.38888888888889,72.84348,9.40055236258753
caples,126,postfire,2020,[<20],LIVE,0.459316553918096,2,17.1,9,8.09372,1.85878978938898
caples,126,postfire,2020,[20-40],DEAD,5.43475108718786,10,25.42,11.9,40.4686,21.9936767846971
caples,126,postfire,2020,[20-40],LIVE,3.80261516383162,8,24.5,10.625,32.37488,15.3886512019036
caples,126,postfire,2020,[40-60],DEAD,8.99915498806103,4,53.4,20.2,16.18744,36.4183203549847
caples,126,postfire,2020,[40-60],LIVE,7.45407259713577,4,48.55,20,16.18744,30.1655882304449
caples,126,postfire,2020,[60-80],LIVE,7.50025400914354,2,69.1,22.7,8.09372,30.3524779394426
caples,126,prefire,2013-2018,[<20],LIVE,3.15502296218389,20,13.73,,80.9372,12.7679362247435
caples,126,prefire,2013-2018,[<20],M,0.549291767516908,2,18.7,,8.09372,2.22290688229347
caples,126,prefire,2013-2018,[20-40],DEAD,1.45926978759246,4,21.5,,16.18744,5.90546053261642
caples,126,prefire,2013-2018,[20-40],LIVE,6.66093040784722,12,26.0666666666667,,48.56232,26.9558528303006
caples,126,prefire,2013-2018,[40-60],LIVE,7.48215843545886,4,48.65,,16.18744,30.279247686121
caples,126,prefire,2013-2018,[40-60],M,4.82102525434583,2,55.4,,8.09372,19.5100142608019
caples,126,prefire,2013-2018,[60-80],LIVE,7.85160973152102,2,70.7,22.7,8.09372,31.7743653581032
caples,127,postfire,2020,[<20],LIVE,2.07879578587118,16,12.64375,5.7625,64.74976,8.41259551401066
caples,127,postfire,2020,[20-40],DEAD,3.33002930794293,4,31.475,11.65,16.18744,13.4761624051419
caples,127,postfire,2020,[20-40],LIVE,5.39512382285364,10,25.57,17,40.4686,21.8333107937535
caples,127,postfire,2020,[40-60],DEAD,3.81780476431173,2,49.3,20,8.09372,15.4501213885026
caples,127,postfire,2020,[40-60],LIVE,7.4593504727938,4,48.65,23.5,16.18744,30.1869470543303
caples,127,postfire,2020,[60-80],LIVE,8.60168068552886,2,74,22.2,8.09372,34.8097974990393
caples,127,prefire,2013-2018,[<20],LIVE,1.83104586221828,16,11.875,,64.74976,7.40998625797665
caples,127,prefire,2013-2018,[20-40],DEAD,2.43844138586333,2,39.4,,8.09372,9.86803090679486
caples,127,prefire,2013-2018,[20-40],LIVE,5.38461126843657,10,25.7,,40.4686,21.7907679577852
caples,127,prefire,2013-2018,[40-60],DEAD,3.7868914926004,2,49.1,,8.09372,15.3250197057449
caples,127,prefire,2013-2018,[40-60],LIVE,9.81395845869609,6,45.4666666666667,,24.28116,39.7157159281588
caples,127,prefire,2013-2018,[60-80],LIVE,8.50894087039488,2,73.6,,8.09372,34.4344924507662
caples,128,postfire,2020,[20-40],LIVE,5.83137715970357,12,24.6833333333333,10.3333333333333,48.56232,23.598766972518
caples,128,postfire,2020,[40-60],DEAD,12.8671781109404,8,45.2,6.575,32.37488,52.0716684100403
caples,128,postfire,2020,[40-60],LIVE,9.18139877789578,4,53.8,26.1,16.18744,37.1558354583153
caples,128,prefire,2013-2018,[<20],LIVE,1.15811671581934,4,19.2,,16.18744,4.68673621258066
caples,128,prefire,2013-2018,[>100],LIVE,17.0224213421742,2,104.1,,8.09372,68.8873560327911
caples,128,prefire,2013-2018,[20-40],LIVE,4.96132878225515,10,24.96,,40.4686,20.0778029957571
caples,128,prefire,2013-2018,[40-60],DEAD,15.3594821028495,8,49.275,,32.37488,62.1576737427376
caples,128,prefire,2013-2018,[40-60],LIVE,9.16506249609711,4,53.7,27.5,16.18744,37.0897248129556
caples,128,prefire,2013-2018,[60-80],LIVE,6.35380831003229,2,63.6,,8.09372,25.7129726975373
caples,129,postfire,2020,[<20],DEAD,0.56251787258852,6,10.7,4.1,24.28116,2.27643107786358
caples,129,postfire,2020,[<20],LIVE,1.0146401793299,6,14.6666666666667,6.53333333333333,24.28116,4.10610675612298
caples,129,postfire,2020,[<20],M,1.21381715356749,8,13.4,5.1,32.37488,4.91214808608613
caples,129,postfire,2020,[20-40],DEAD,2.32115002414155,4,26.65,12.5,16.18744,9.39336918669748
caples,129,postfire,2020,[20-40],LIVE,8.67657625439044,12,30.0666666666667,12.1333333333333,48.56232,35.1128893808425
caples,129,postfire,2020,[20-40],M,1.88652638848067,4,24.5,8.3,16.18744,7.63450818048689
caples,129,postfire,2020,[40-60],DEAD,5.21152522118704,2,57.6,21.6,8.09372,21.090312956613
caples,129,postfire,2020,[40-60],LIVE,28.0793823501896,16,46.9125,17.3625,64.74976,113.633329257688
caples,129,postfire,2020,[60-80],LIVE,14.8525861281928,4,68.55,22.85,16.18744,60.1063366987383
caples,129,prefire,2013-2018,[<20],DEAD,0.179840471454748,2,10.7,,8.09372,0.72778921031136
caples,129,prefire,2013-2018,[<20],LIVE,2.14952481747594,16,12.7125,,64.74976,8.69882600285068
caples,129,prefire,2013-2018,[<20],M,0.312290017730093,2,14.1,,8.09372,1.26379398115121
caples,129,prefire,2013-2018,[20-40],DEAD,3.2270596817307,4,32.05,,16.18744,13.0594587436087
caples,129,prefire,2013-2018,[20-40],LIVE,15.8793371472023,22,29.6,,89.03092,64.2614543275271
caples,129,prefire,2013-2018,[40-60],DEAD,5.03214028066706,2,56.6,,8.09372,20.3643672162203
caples,129,prefire,2013-2018,[40-60],LIVE,21.9107080952334,12,48.0166666666667,,48.56232,88.6695681622762
caples,129,prefire,2013-2018,[60-80],LIVE,14.2943094056866,4,67.1,,16.18744,57.847068961497
caples,13,postfire,2020,[<20],DEAD,3.21455614296942,26,12.1769230769231,4.31538461538462,105.21836,13.0088586727372
caples,13,postfire,2020,[20-40],DEAD,9.22063727013911,14,28.5714285714286,10.4285714285714,56.65604,37.3146281430352
caples,13,postfire,2020,[20-40],LIVE,1.0294370807283,2,25.6,10,8.09372,4.16598774451614
caples,13,postfire,2020,[40-60],LIVE,18.2578212372719,10,48.1,13.98,40.4686,73.886846452266
caples,13,prefire,2013-2018,[<20],DEAD,0.464515889759787,4,11.9,5.75,16.18744,1.87983077363329
caples,13,prefire,2013-2018,[<20],LIVE,3.00986567362477,24,12.1,4.36666666666667,97.12464,12.1805049999651
caples,13,prefire,2013-2018,[20-40],DEAD,2.55009358877191,6,23.2,12.1,24.28116,10.3198717406575
caples,13,prefire,2013-2018,[20-40],LIVE,10.8548937685365,18,27.3111111111111,11.1777777777778,72.84348,43.9282353961397
caples,13,prefire,2013-2018,[40-60],LIVE,17.520238114062,10,47.1,14.78,40.4686,70.9019508142731
